datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2007-01-14,RMA,base,5,14985.00,2463.00,10420.10,1401.88,6005.89,0.00,1.00,552.10,3.81,3.40,15506.00,1068.05,1068.05,542.70,2175.94,570.14,562.60,1690.33,1690.33,698.24,291.64,519.51,8036.33,7350.36,8686.31,538.09,541.02,8113.43,591.50,4725.64,6579.49,1114.45,544.45,553.33,616.52,8182.03,403.14,566.62,690.38,413.82,6299.17,194.56,175.22,307.71,555.77,396.96,570.36,5955.65,73.99
2007-01-15,RMA,base,5,14560.00,2439.00,10561.20,1475.39,5600.72,0.00,1.00,573.80,4.21,3.35,15037.00,1183.40,1183.40,532.27,2176.53,570.10,553.57,1924.81,1924.81,676.59,311.94,515.50,8201.48,7345.61,8967.37,532.01,535.13,7926.93,593.28,5153.17,6690.30,1273.16,533.53,542.03,611.28,8695.61,401.60,564.27,671.38,408.42,6110.43,194.98,178.62,312.55,545.62,396.69,569.11,5843.16,75.03
2007-01-16,RMA,base,5,16587.44,2332.17,8898.03,1580.47,11413.22,0.00,1.00,574.60,4.50,3.33,17077.44,1295.74,1295.74,525.98,2219.05,570.67,546.96,2149.01,2149.01,659.31,340.34,511.83,8438.49,7437.65,9251.09,525.66,528.38,7815.69,598.33,5498.82,6854.74,1432.48,527.01,537.71,604.19,9095.03,400.38,562.09,651.08,399.98,5965.41,196.33,177.05,320.57,543.06,400.92,578.68,5767.50,75.89
2007-01-17,RMA,base,5,16163.90,2365.34,4914.03,1611.00,11122.47,0.00,1.00,545.80,4.74,3.52,16643.90,1422.45,1422.45,520.99,2332.25,576.79,541.10,2391.97,2391.97,646.07,378.22,508.55,8789.25,7613.91,9593.92,520.73,523.09,7776.37,608.37,5887.90,7141.84,1582.42,521.98,537.03,599.62,9563.23,398.18,560.23,639.90,393.53,5866.89,198.62,176.04,331.18,544.15,405.15,579.45,5747.59,76.54
2007-01-18,RMA,base,5,17701.79,2389.21,4773.93,1647.86,12632.69,0.00,1.00,536.70,4.66,3.68,18220.79,1519.14,1519.14,517.29,2440.49,572.69,535.86,2556.38,2556.38,637.53,407.63,505.61,9165.77,7855.30,9968.93,516.42,518.42,7814.08,617.13,6145.44,7423.92,1746.64,518.28,535.40,606.29,9860.40,395.14,559.07,640.03,385.27,5836.57,199.72,176.43,345.18,546.74,410.81,560.64,5769.05,77.34
2007-01-19,RMA,base,5,17759.80,2420.52,4827.63,1756.97,12625.07,0.00,1.00,561.30,4.22,3.58,18271.80,1472.81,1472.81,513.84,2429.24,559.02,531.03,2375.57,2375.57,632.10,385.08,502.10,9280.08,8043.98,10127.22,511.98,513.74,7882.45,609.94,5861.54,7447.39,1834.44,514.93,533.43,610.75,9452.24,391.05,558.25,640.37,370.57,5828.12,198.06,174.85,349.25,549.55,411.44,556.03,5712.80,77.35
2007-01-20,RMA,base,5,14040.97,2471.21,4808.43,1780.71,8574.63,0.00,1.00,565.40,3.51,3.61,14538.97,1353.83,1353.83,510.27,2409.73,561.37,524.82,2133.30,2133.30,626.25,358.35,496.29,9185.11,8078.57,10025.44,507.54,509.31,7915.21,596.63,5482.78,7398.19,1708.53,511.56,531.57,604.89,8962.50,384.63,557.46,634.97,360.23,5776.81,197.29,176.99,340.35,546.22,396.26,573.05,5586.98,76.23
2007-01-21,RMA,base,5,14550.16,2458.67,5152.93,1721.69,9776.37,0.00,1.00,565.00,2.93,3.77,15054.16,1290.93,1290.93,506.00,2428.60,575.36,517.76,2177.76,2177.76,619.99,367.42,481.80,9080.28,8034.63,9916.74,502.29,504.15,7911.21,592.12,5481.36,7381.13,1655.64,507.48,528.76,605.90,9009.55,377.22,556.59,625.05,361.29,5721.26,198.57,177.47,333.93,544.31,385.84,582.09,5507.15,76.05
2007-01-22,RMA,base,5,14438.73,2456.28,4512.93,1741.95,9618.29,0.00,1.00,555.20,2.52,3.66,14933.73,1135.17,1135.17,503.34,2324.29,580.87,510.74,1958.52,1958.52,616.65,336.10,471.19,8701.23,7942.60,9606.87,495.32,496.21,7879.86,565.41,5025.19,7059.86,1806.81,504.80,532.54,613.11,8478.34,372.98,556.43,615.64,350.30,5647.96,197.90,180.70,328.67,552.49,391.21,581.48,5374.92,75.71
2007-01-23,RMA,base,5,14489.24,2471.71,4527.93,1666.51,9754.10,0.00,1.00,579.20,2.15,3.48,14975.24,1033.21,1033.21,500.76,2221.84,578.96,501.75,1573.70,1573.70,611.33,300.63,467.87,8284.33,7756.22,9246.75,489.73,490.21,7799.83,538.78,4397.48,6639.69,1657.85,502.36,532.74,618.38,7600.12,370.53,555.60,604.46,332.99,5586.37,197.46,201.83,313.59,556.12,380.98,578.75,5206.61,74.52
2007-01-24,RMA,base,5,14521.06,2497.42,4524.43,1643.84,8863.78,0.00,1.00,582.10,2.04,3.42,14999.06,939.26,939.26,497.06,2180.31,582.46,493.67,1353.29,1353.29,605.19,276.02,463.39,7928.42,7508.33,8883.13,484.50,484.86,7674.87,517.63,3924.10,6325.84,1325.91,498.86,529.36,622.85,7006.94,367.78,555.81,592.46,321.57,5489.12,199.32,198.86,297.54,556.73,370.59,590.61,5055.35,73.12
2007-01-25,RMA,base,5,14077.70,2527.78,5487.03,1616.14,8641.54,0.00,0.00,572.10,2.04,3.29,14563.70,893.75,893.75,491.20,2209.01,593.91,486.27,1267.37,1267.37,597.48,263.40,457.97,7691.36,7260.82,8623.87,478.71,479.26,7525.93,506.88,3723.74,6230.36,1149.73,493.15,523.13,625.47,6774.05,362.36,556.26,579.61,319.24,5399.61,205.50,179.60,287.64,552.49,361.04,596.02,4963.58,72.69
2007-01-26,RMA,base,5,17219.42,2535.00,5331.93,1533.37,11912.26,0.00,0.00,555.40,1.99,3.09,17694.42,835.90,835.90,486.07,2435.84,593.41,480.02,1127.62,1127.62,591.13,249.48,451.92,7635.73,7101.43,8431.94,473.30,473.78,7393.67,492.61,3353.87,6460.24,1115.92,488.11,520.69,632.67,6268.41,359.02,557.94,570.76,313.44,5386.50,205.90,178.06,284.49,554.97,356.41,587.71,5003.05,72.00
2007-01-27,RMA,base,5,17005.11,2547.22,5281.93,1386.68,11875.89,0.00,0.00,540.80,2.05,3.06,17463.11,792.10,792.10,481.30,2800.68,580.16,473.18,1028.22,1028.22,582.71,241.83,445.42,7692.91,7085.13,8268.00,468.13,468.53,7309.73,481.37,3104.74,6718.79,1136.64,483.45,518.68,633.84,5937.31,354.92,560.33,562.41,306.82,5453.75,199.29,177.02,280.55,552.82,349.24,571.83,5184.81,71.38
2007-01-28,RMA,base,5,16686.92,2576.21,5245.93,1001.56,11922.40,0.00,0.00,562.50,2.20,3.27,17158.92,783.98,783.98,476.25,3214.22,562.93,465.47,1019.89,1019.89,570.40,239.85,438.38,7775.92,7175.74,8157.39,462.70,463.09,7284.88,476.12,3170.49,6939.35,1141.38,478.55,514.41,623.89,6096.35,348.81,562.66,553.40,306.00,5577.85,195.21,175.60,273.29,545.77,340.45,559.67,5417.23,71.15
2007-01-29,RMA,base,5,16322.34,2791.77,5309.33,980.28,12244.64,0.00,0.00,573.80,2.36,3.45,16791.34,805.87,805.87,470.45,3616.29,563.57,458.26,1101.80,1101.80,560.58,241.68,430.69,7926.50,7312.07,8167.40,456.83,457.29,7306.62,473.81,3410.39,7150.83,1150.53,472.97,509.90,610.94,6467.51,342.31,564.61,548.89,308.61,5749.15,193.67,174.32,267.92,541.05,334.96,575.81,5657.73,71.83
2007-01-30,RMA,base,5,16153.42,2790.93,4856.33,1199.49,9658.85,0.00,0.00,607.50,2.67,3.45,16614.42,816.28,816.28,466.71,3921.90,581.82,451.81,1153.92,1153.92,556.53,244.33,424.40,8082.57,7457.26,8211.64,451.30,451.45,7362.70,467.50,3502.08,7304.36,1180.41,469.47,510.67,605.04,6570.34,339.36,566.50,548.42,306.14,5920.58,192.95,175.52,268.81,537.73,334.54,591.28,5850.44,72.27
2007-01-31,RMA,base,5,15993.52,2755.55,7045.13,1366.10,12943.28,0.00,0.00,623.80,2.95,3.42,16460.52,816.22,816.22,461.65,4159.19,602.45,445.65,1169.50,1169.50,550.97,248.41,419.04,8197.54,7589.44,8221.26,445.23,445.37,7435.01,460.60,3506.75,7413.15,1223.49,464.52,508.41,622.33,6523.10,336.94,566.52,539.12,303.26,6066.26,192.72,175.71,268.58,549.80,330.99,621.94,5998.61,72.18
2007-02-01,RMA,base,5,16251.40,2744.63,3404.83,1203.85,11131.31,0.00,0.00,631.30,3.15,3.49,16714.40,808.08,808.08,458.53,4371.82,630.25,439.96,1170.03,1170.03,544.39,254.08,414.18,8283.64,7699.33,8192.61,440.68,440.50,7508.94,453.32,3486.25,7506.12,1263.58,461.50,510.61,637.84,6462.85,335.84,567.10,536.25,300.31,6180.35,193.23,177.70,271.83,555.47,328.68,642.32,6132.40,72.24
2007-02-02,RMA,base,5,17785.89,2726.06,5622.03,-907.29,16535.36,0.00,0.00,622.20,3.20,3.38,18248.89,759.34,759.34,456.32,4468.48,636.40,434.38,1057.52,1057.52,539.64,251.00,409.69,8215.78,7767.45,8014.12,436.65,436.11,7565.08,441.46,3204.60,7447.51,1269.91,459.41,510.27,656.61,6028.10,336.70,570.66,535.95,292.55,6237.80,193.95,188.19,275.46,565.73,326.65,639.69,6202.39,71.93
2007-02-03,RMA,base,5,18961.73,2690.63,3845.03,-778.53,16352.28,0.00,0.00,641.70,3.30,3.17,19418.73,670.11,670.11,455.04,4450.86,629.40,428.35,854.39,854.39,534.74,242.11,404.95,7881.55,7728.93,7554.72,433.50,432.38,7577.46,426.64,2699.57,7160.74,1223.16,458.30,512.81,668.90,5248.34,338.70,577.89,539.82,284.93,6239.33,196.52,193.24,275.24,573.90,318.33,635.18,6174.38,70.63
2007-02-04,RMA,base,5,18816.59,2682.55,5033.73,-607.08,15666.24,0.00,0.00,669.20,3.15,3.13,19282.59,603.18,603.18,450.79,4455.11,635.31,420.41,733.80,733.80,526.01,242.11,398.89,7432.21,7556.26,6990.94,428.64,427.48,7527.81,415.99,2416.65,6809.30,1136.03,454.12,510.32,669.19,4833.94,336.80,586.07,539.46,284.33,6202.33,201.70,188.38,272.82,572.99,307.19,649.95,6118.38,69.49
2007-02-05,RMA,base,5,19112.32,2543.38,5404.13,-425.59,16019.29,0.00,0.00,693.80,2.84,3.27,19571.32,560.19,560.19,443.70,4463.45,656.44,411.96,677.27,677.27,515.48,243.58,391.75,7029.58,7293.10,6534.70,422.13,421.37,7413.98,408.04,2324.32,6501.74,1034.69,446.95,503.73,670.33,4724.52,331.14,591.58,535.54,286.03,6141.88,203.90,185.30,270.26,570.86,299.73,674.16,6040.43,68.93
2007-02-06,RMA,base,5,18748.25,2469.41,5019.13,-332.84,15361.44,0.00,0.00,692.50,2.61,3.45,19204.25,538.75,538.75,435.57,4498.76,678.38,404.56,666.36,666.36,504.50,244.39,384.36,6770.83,7001.25,6269.62,415.36,414.85,7252.84,401.43,2332.70,6302.18,968.70,438.57,495.22,681.20,4751.87,325.54,594.15,531.87,287.69,6101.56,202.52,183.90,266.96,566.94,295.23,693.28,5966.70,69.00
2007-02-07,RMA,base,5,18208.20,2428.89,5143.13,-270.87,14437.95,0.00,0.00,682.90,2.47,3.50,18662.20,508.90,508.90,429.77,4480.02,690.69,398.55,617.00,617.00,496.91,238.15,378.60,6561.12,6747.43,6030.65,410.06,409.34,7085.74,390.54,2121.63,6126.68,949.43,432.57,488.30,697.46,4406.73,324.70,597.53,527.90,282.37,6066.88,199.98,182.92,261.90,565.67,294.82,695.82,5892.64,68.65
2007-02-08,RMA,base,5,17803.41,2416.89,5422.13,-292.39,13618.04,0.00,0.00,680.80,2.41,3.42,18262.41,479.62,479.62,426.12,4391.67,688.94,393.09,542.53,542.53,490.30,229.85,375.28,6297.02,6501.31,5752.04,406.00,405.30,6932.49,378.94,1833.46,5905.20,921.73,428.85,484.00,710.61,3963.23,324.98,602.43,523.50,274.18,5971.56,198.12,183.36,255.54,572.03,296.82,689.24,5805.82,67.68
2007-02-09,RMA,base,5,17497.67,2374.71,5851.73,-361.95,13564.97,0.00,0.00,678.80,2.48,3.29,17964.67,455.46,455.46,421.92,4299.93,683.44,388.79,503.30,503.30,485.38,222.93,372.35,6041.86,6181.59,5529.08,402.17,401.52,6754.36,370.67,1659.18,5690.36,904.10,424.77,478.73,714.11,3684.96,324.35,608.09,519.51,269.43,5739.87,197.66,185.49,250.67,586.53,294.52,685.17,5701.80,66.84
2007-02-10,RMA,base,5,18130.58,2363.02,5634.53,-990.02,15181.80,0.00,0.00,683.00,2.74,3.36,18701.58,446.76,446.76,420.39,4245.88,681.57,384.16,506.30,506.30,485.41,219.54,370.61,5850.15,5809.08,5407.95,400.67,400.20,6501.38,366.72,1703.20,5538.85,895.93,423.91,478.19,717.08,3769.00,321.86,612.03,523.13,268.81,5277.58,200.65,188.89,249.28,580.73,291.53,686.33,5576.79,66.68
2007-02-11,RMA,base,5,18685.27,2358.26,5370.93,-2518.10,18205.78,0.00,0.00,672.50,3.31,3.43,20216.27,449.82,449.82,422.51,4207.12,684.83,384.08,541.28,541.28,496.88,220.45,369.72,5756.48,5468.68,5400.51,400.72,400.25,6205.25,365.21,1841.37,5460.36,892.77,426.98,480.54,732.38,3984.73,320.16,615.71,538.65,272.72,4770.10,207.85,187.92,250.81,582.92,292.02,694.38,5446.04,67.48
2007-02-12,RMA,base,5,19692.30,2423.67,5385.03,-3157.80,21445.24,0.00,0.00,662.00,4.16,3.29,23254.30,441.37,441.37,426.39,4120.00,688.90,385.88,532.29,532.29,509.61,224.64,368.30,5639.94,5238.40,5307.78,400.72,399.71,5933.99,362.11,1757.03,5335.61,874.01,431.28,487.62,749.38,3777.00,323.03,623.86,547.29,272.73,4409.00,214.83,179.64,257.95,594.35,297.45,694.06,5316.58,67.68
2007-02-13,RMA,base,5,22282.00,2599.57,5888.63,-3215.73,23525.61,0.00,0.00,651.50,4.95,3.21,24211.00,425.10,425.10,430.57,4023.14,684.08,385.34,495.98,495.98,516.47,231.70,366.75,5414.57,5074.07,5051.13,401.06,399.64,5687.81,359.12,1618.19,5118.23,816.39,435.72,497.77,778.69,3503.48,327.54,635.29,549.91,274.51,4228.13,216.06,152.22,263.02,610.07,299.64,688.09,5172.04,66.92
2007-02-14,RMA,base,5,33588.62,2674.60,4998.83,-3204.66,33809.08,0.00,0.00,640.90,5.55,3.18,34980.62,408.31,408.31,432.53,3929.40,677.05,383.37,460.53,460.53,515.92,234.67,364.85,5139.62,4924.75,4721.18,400.61,398.89,5454.90,356.00,1480.22,4863.11,732.19,437.67,506.04,802.44,3245.34,330.48,648.18,563.78,270.15,4190.50,200.05,118.94,260.42,626.56,295.29,682.46,5008.06,66.42
2007-02-15,RMA,base,5,46376.61,2665.38,5548.93,-2138.45,45435.57,0.00,0.00,630.40,5.73,3.20,47500.61,383.13,383.13,429.69,3796.89,668.87,379.54,388.49,388.49,504.56,218.09,361.47,4784.77,4767.99,4275.59,397.68,395.76,5234.48,349.86,1204.37,4535.87,603.40,434.22,507.42,810.40,2736.35,328.14,658.89,570.07,249.80,4228.68,163.23,111.14,238.65,635.10,276.38,671.91,4824.55,65.45
2007-02-16,RMA,base,5,46340.77,2609.35,5367.03,-275.34,43435.27,0.00,0.00,663.90,5.41,3.35,47311.77,350.39,350.39,421.55,3613.13,658.39,373.21,301.75,301.75,482.58,184.24,354.73,4282.45,4569.93,3668.33,391.40,389.37,5018.78,338.28,875.16,4092.91,460.96,425.13,500.89,799.89,2109.42,318.97,664.59,550.44,227.89,4317.10,136.99,117.61,206.96,632.48,246.98,664.23,4611.71,63.95
2007-02-17,RMA,base,5,44440.50,2625.21,5259.33,638.50,40197.40,0.00,0.00,665.40,4.68,3.20,45303.50,320.32,320.32,413.75,3355.15,661.03,364.95,231.46,231.46,467.12,162.94,345.45,3669.15,4285.63,2985.50,384.82,382.51,4804.61,323.65,571.09,3579.19,348.36,416.80,492.76,779.26,1431.33,313.20,666.46,533.31,211.07,4347.76,134.13,129.86,192.33,622.47,230.51,675.38,4400.38,62.36
2007-02-18,RMA,base,5,40038.73,2613.31,5590.93,855.15,35736.18,0.00,0.00,618.60,3.79,3.03,40834.73,296.29,296.29,406.67,3087.44,669.52,355.20,194.81,194.81,454.63,156.65,335.72,3029.27,3921.94,2309.44,378.03,375.50,4553.29,309.48,371.80,3040.34,273.97,409.63,483.50,758.94,918.16,309.71,664.67,522.66,202.62,4282.41,142.44,147.42,188.15,605.73,221.35,668.42,4181.19,59.59
2007-02-19,RMA,base,5,35829.32,2582.96,5354.83,905.60,31346.22,0.00,0.00,575.00,3.12,3.22,36583.32,274.85,274.85,394.33,2876.97,645.66,344.15,187.22,187.22,441.72,156.64,321.79,2526.52,3498.44,1815.21,367.43,364.92,4242.86,297.05,314.78,2592.66,237.89,397.14,469.67,747.90,769.03,304.81,660.07,515.75,205.63,4139.42,154.87,158.56,186.18,577.21,214.74,628.31,3918.71,58.01
2007-02-20,RMA,base,5,32748.75,2514.23,5412.63,880.19,28214.41,0.00,0.00,626.30,2.44,3.07,33469.75,265.04,265.04,386.48,2669.43,604.93,333.20,185.18,185.18,432.96,163.52,311.09,2210.43,3129.67,1556.16,359.50,356.65,3969.52,286.10,275.97,2322.67,228.22,389.39,460.54,721.45,642.98,304.37,656.67,512.25,205.55,3977.01,164.02,162.39,191.26,564.62,218.33,600.09,3725.94,57.50
2007-02-21,RMA,base,5,29925.28,2442.38,5387.53,802.68,25320.34,0.00,0.00,658.80,1.85,3.21,30610.28,260.43,260.43,379.43,2507.62,602.36,322.20,187.89,187.89,422.83,170.05,304.54,1968.71,2815.55,1345.85,353.88,351.11,3688.10,278.20,263.33,2109.91,240.36,382.38,450.16,681.45,590.37,299.51,651.57,507.35,206.07,3794.26,168.45,165.94,191.58,545.91,218.31,625.79,3528.00,55.91
2007-02-22,RMA,base,5,27928.14,2378.27,9561.58,710.98,23321.04,0.00,0.00,661.30,1.53,3.38,28598.14,250.26,250.26,364.06,2387.44,630.36,311.46,190.97,190.97,407.69,171.88,295.92,1840.74,2506.04,1288.87,345.11,342.91,3406.93,272.38,291.08,1985.13,275.13,366.41,428.83,665.04,696.16,281.94,642.35,499.61,208.47,3554.08,171.37,165.66,187.11,530.06,215.32,655.81,3308.05,56.74
2007-02-23,RMA,base,5,26081.79,2349.95,9576.38,260.73,21084.80,0.00,0.00,673.80,1.60,3.12,26864.79,249.81,249.81,352.77,2255.17,651.43,307.35,190.49,190.49,401.42,172.94,288.12,1849.22,2286.27,1338.15,335.25,333.48,3212.08,266.86,302.67,2009.75,315.78,354.98,413.62,677.23,714.54,269.74,632.39,498.63,207.42,3309.24,172.81,165.98,187.59,529.48,216.83,667.96,3210.01,57.58
2007-02-24,RMA,base,5,24740.53,2287.76,10501.18,473.04,19457.47,0.00,0.00,689.60,1.76,3.24,25709.53,245.32,245.32,342.22,2168.33,663.09,298.07,194.19,194.19,391.71,174.06,280.71,1884.67,2151.40,1419.58,325.90,324.87,3005.41,262.48,356.64,1998.74,361.02,344.53,405.45,693.11,892.30,258.38,622.81,496.79,208.83,3081.95,173.85,167.72,188.65,526.29,216.02,680.59,3056.04,57.72
2007-02-25,RMA,base,5,23575.96,2269.23,10698.78,320.43,19481.98,0.00,0.00,691.30,2.07,3.33,24392.96,237.83,237.83,333.34,2113.33,672.22,290.04,203.64,203.64,376.82,175.17,275.43,1999.10,2073.00,1630.52,317.86,317.61,2806.52,258.31,468.66,2049.36,442.58,335.74,393.91,711.72,1229.07,244.03,615.96,486.40,213.32,2880.08,175.46,168.83,189.87,499.80,214.92,692.09,2890.01,59.41
2007-02-26,RMA,base,5,23714.97,2288.95,9491.78,-223.12,21094.16,0.00,0.00,688.70,2.53,3.16,25197.97,238.02,238.02,325.76,2065.43,683.40,288.25,210.90,210.90,373.39,177.52,271.51,2164.40,2065.06,1845.26,309.36,309.09,2686.10,254.64,524.67,2164.57,504.50,328.49,385.95,717.66,1358.36,240.23,612.83,478.21,212.14,2717.42,177.67,164.29,194.56,498.79,217.79,696.47,2819.56,60.73
2007-02-27,RMA,base,5,25072.64,2252.61,9247.88,-778.60,24121.58,0.00,0.00,669.30,3.13,3.21,27937.94,238.96,238.96,318.68,2041.06,689.75,285.29,217.20,217.20,370.56,180.60,268.08,2309.23,2123.85,1976.83,302.09,301.97,2611.02,252.47,575.30,2249.07,513.14,321.98,381.45,726.71,1499.01,238.79,610.74,473.77,210.63,2592.66,177.86,148.50,197.28,490.63,218.51,695.45,2747.43,60.75
2007-02-28,RMA,base,5,28497.78,2248.88,9479.58,-1094.18,28622.14,0.00,0.00,650.00,3.72,3.20,31548.66,239.65,239.65,311.73,2028.07,686.87,282.47,227.45,227.45,364.79,182.35,264.28,2434.55,2204.36,2083.37,295.64,295.75,2564.44,250.69,636.08,2317.82,500.57,315.24,374.37,735.84,1654.20,236.65,609.93,466.18,208.97,2519.06,170.37,132.28,197.40,490.00,216.38,686.28,2681.44,61.52
2007-03-01,RMA,base,5,31915.36,2472.52,8901.58,-1277.43,32269.00,0.00,0.00,596.70,4.16,3.28,33795.72,239.20,239.20,305.11,2017.78,674.67,279.19,234.38,234.38,359.71,178.45,259.84,2536.02,2277.01,2171.99,289.24,289.35,2537.09,248.52,672.54,2374.72,469.45,308.62,366.72,736.56,1757.64,234.53,611.02,455.85,204.51,2467.14,156.83,126.28,191.29,490.33,210.14,663.48,2621.97,62.03
2007-03-02,RMA,base,5,36724.32,2588.07,7908.68,-300.17,36126.00,0.00,0.00,561.30,4.37,3.24,38532.44,237.46,237.46,300.15,1991.67,648.82,275.18,224.88,224.88,358.19,168.15,256.07,2551.10,2327.17,2179.69,283.57,283.44,2525.00,245.74,628.05,2371.14,417.44,303.54,363.70,727.90,1659.68,232.93,614.74,446.71,196.61,2422.73,146.64,124.35,182.42,496.35,202.39,624.31,2577.91,62.22
2007-03-03,RMA,base,5,39413.31,2890.56,7926.68,76.74,35855.12,0.00,0.00,503.80,4.34,3.11,40532.96,232.29,232.29,294.72,1937.39,607.97,270.34,202.34,202.34,355.85,157.88,252.60,2428.90,2343.00,2029.32,278.11,277.79,2512.56,242.04,515.24,2269.10,348.86,297.80,357.80,706.34,1388.35,231.06,620.95,433.58,188.69,2398.96,140.83,124.66,174.38,491.99,195.42,583.16,2532.95,61.56
2007-03-04,RMA,base,5,39343.52,2906.61,10123.68,574.60,35411.41,0.00,0.00,499.20,4.35,2.99,40343.52,223.56,223.56,286.82,1857.14,559.84,264.44,182.46,182.46,349.39,150.79,248.45,2192.16,2302.19,1771.08,272.18,272.12,2479.39,237.40,422.09,2072.88,284.68,289.40,344.55,665.10,1168.58,226.68,626.69,415.90,183.07,2389.11,138.46,128.00,168.47,476.11,188.06,537.08,2463.56,60.14
2007-03-05,RMA,base,5,38028.11,3272.53,9896.08,1223.42,33539.72,0.00,0.00,429.60,3.95,3.06,38965.11,213.01,213.01,278.55,1781.79,518.62,257.91,174.38,174.38,338.46,147.10,242.79,1993.69,2189.99,1573.31,265.87,266.14,2406.36,231.58,407.91,1899.53,243.62,280.75,330.17,614.03,1153.55,218.87,627.66,401.73,182.54,2364.79,138.54,127.83,164.72,435.26,182.12,500.38,2356.60,59.90
2007-03-06,RMA,base,5,36222.74,3297.43,9373.41,1522.78,31452.23,0.00,0.00,441.40,3.46,3.13,37122.74,205.15,205.15,272.47,1700.27,476.39,252.24,168.02,168.02,330.54,145.98,236.81,1862.84,2056.69,1451.90,260.11,260.23,2312.73,226.06,373.54,1781.05,219.32,274.54,323.41,564.92,1075.78,214.34,623.35,384.16,179.82,2312.27,137.41,126.57,162.87,413.38,179.57,457.96,2258.37,59.73
2007-03-07,RMA,base,5,33408.75,3238.91,9344.11,1510.54,28480.28,0.00,0.00,453.30,2.98,3.29,34277.75,199.40,199.40,265.35,1630.61,453.07,247.14,165.63,165.63,322.14,143.56,230.66,1778.24,1931.76,1410.81,254.24,254.31,2211.69,220.69,362.99,1705.80,210.90,267.39,314.93,516.39,1059.63,210.34,609.28,368.13,178.06,2246.54,136.11,130.78,158.45,403.60,176.99,456.44,2163.20,59.81
2007-03-08,RMA,base,5,31811.19,3152.34,9424.71,1408.03,26244.43,0.00,0.00,505.00,2.38,3.04,32625.19,200.08,200.08,259.08,1548.94,464.77,243.90,159.49,159.49,320.50,141.02,225.28,1699.68,1847.63,1357.39,249.03,248.84,2137.69,216.13,290.17,1656.67,213.80,261.08,309.78,490.88,794.89,211.54,585.11,353.24,172.82,2188.34,138.71,137.98,155.72,406.75,177.80,477.17,2124.09,59.41
2007-03-09,RMA,base,5,30383.06,3072.04,10024.01,1385.07,24676.31,0.00,0.00,555.00,2.10,2.74,31264.06,200.51,200.51,253.37,1474.70,498.66,239.49,155.50,155.50,318.39,141.50,221.48,1603.79,1785.51,1254.54,244.17,243.98,2079.97,213.04,255.75,1586.76,219.23,255.15,304.79,501.15,671.70,212.93,555.52,339.33,170.19,2127.75,144.30,143.74,156.00,406.75,178.85,521.49,2088.48,57.89
2007-03-10,RMA,base,5,27712.61,3001.20,10173.61,1454.33,21661.70,0.00,0.00,650.00,2.29,2.58,28607.61,198.50,198.50,247.77,1426.23,549.68,234.92,156.13,156.13,312.40,144.91,217.86,1544.76,1717.02,1201.97,239.71,239.73,2008.91,210.32,277.75,1532.92,233.20,249.34,298.13,534.79,740.93,211.36,532.52,326.59,172.01,2058.52,149.33,149.44,158.43,408.57,178.91,581.39,2025.71,57.29
2007-03-11,RMA,base,5,21366.08,2951.85,10391.71,1629.87,15548.42,0.00,0.00,600.40,2.92,2.71,22264.08,194.62,194.62,243.15,1401.54,610.91,229.70,164.85,164.85,302.72,148.98,214.26,1586.61,1644.76,1287.63,235.51,235.76,1922.15,207.47,400.40,1550.12,257.95,244.81,291.53,582.99,1104.16,206.71,521.37,314.78,176.64,1976.70,153.99,151.97,161.45,413.77,179.11,630.36,1939.35,57.94
2007-03-12,RMA,base,5,22528.19,2901.52,9936.51,2227.34,16404.58,0.00,0.00,579.20,3.87,2.94,23421.19,194.92,194.92,239.36,1401.22,629.45,224.63,194.87,194.87,290.80,153.22,211.10,1846.00,1624.28,1624.72,231.42,231.88,1845.67,204.49,673.70,1732.16,299.26,241.18,286.04,634.40,1799.93,201.32,519.90,304.19,182.31,1898.88,157.60,151.46,164.66,414.31,179.39,613.08,1869.90,60.27
2007-03-13,RMA,base,5,21616.35,2801.77,9589.71,2283.10,15022.53,0.00,0.00,618.30,5.00,2.89,22540.35,207.12,207.12,235.50,1425.73,609.22,221.15,249.31,249.31,281.20,158.24,208.75,2310.13,1746.39,2166.56,227.21,227.71,1844.36,201.71,994.26,2080.72,337.94,237.29,280.44,642.17,2486.22,199.47,523.90,293.37,185.36,1860.14,159.44,146.79,168.39,400.31,180.56,603.21,1882.16,62.74
