datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2008-08-24,RMA,cache,5,7360.00,3361.01,-5549.49,895.11,4701.32,1.00,1.00,593.54,2.52,1532.45,1532.45,223.74,2987.25,575.53,231.85,3747.44,3747.44,271.21,967.97,230.83,9240.13,7842.85,10683.64,225.21,225.66,7552.43,362.14,7072.06,7509.41,2815.74,223.84,231.87,579.17,13541.15,259.26,569.41,220.04,207.02,5541.72,277.51,196.31,470.42,380.24,335.89,577.03,282.02,5168.59,260.41,79.13
2008-08-25,RMA,cache,5,8365.09,3010.76,-5394.78,1095.33,5038.22,1.00,0.00,595.17,2.08,1633.55,1633.55,227.50,3123.65,588.33,239.37,3897.17,3897.17,279.61,1037.03,238.63,9719.05,8135.00,11137.88,229.49,230.10,7714.56,389.33,7286.23,8005.17,3236.02,227.63,237.02,577.79,13763.20,261.21,557.34,219.45,209.81,5639.74,284.29,197.28,503.89,375.88,359.65,589.86,297.22,5310.22,267.60,80.17
2008-08-26,RMA,cache,5,8743.38,2687.05,-5519.36,1115.19,4023.29,1.00,0.00,605.58,1.64,1704.35,1704.35,231.81,3658.42,595.62,247.06,3867.49,3867.49,289.00,1064.54,245.64,10411.99,8547.41,11532.38,234.96,235.66,7955.05,411.83,7326.33,8976.51,3290.91,231.83,243.32,586.78,13797.27,262.91,550.22,219.13,212.81,5827.71,288.30,196.57,518.74,373.22,374.48,596.61,309.86,5712.41,268.90,80.28
2008-08-27,RMA,cache,5,9458.22,2475.91,-6564.31,930.69,3815.20,1.00,0.00,603.33,1.34,1952.19,1952.19,237.55,4352.33,601.57,256.71,3982.07,3982.07,300.65,1117.89,254.80,11053.64,9134.56,11835.68,241.61,242.34,8314.27,460.03,7667.21,9789.47,3313.64,237.39,251.03,594.66,14322.81,259.71,547.40,219.12,217.15,6151.80,301.44,195.05,534.34,361.79,387.61,602.49,320.02,6312.29,268.64,80.28
2008-08-28,RMA,cache,5,9950.79,2298.40,-7452.83,1404.79,4002.11,1.00,0.00,578.71,1.35,2266.51,2266.51,245.40,5031.11,602.44,270.44,4332.63,4332.63,316.28,1234.55,267.44,11662.80,9774.13,12274.33,249.35,250.21,8749.45,535.41,8245.64,10454.62,3391.67,245.17,258.77,600.01,15074.42,253.21,544.95,219.47,223.33,6604.63,323.54,196.23,581.88,354.91,423.59,601.00,334.04,6921.31,274.02,81.01
2008-08-29,RMA,cache,5,11040.63,2141.08,-7069.41,1411.39,4905.52,1.00,0.00,633.21,1.75,2352.80,2352.80,253.18,5491.96,594.43,285.62,4411.52,4411.52,332.55,1242.22,280.70,12065.39,10312.87,12670.23,257.38,258.63,9159.67,581.81,8338.92,10847.55,3541.07,253.05,266.17,602.74,15108.51,249.97,543.23,220.35,227.15,7041.79,315.65,197.93,590.57,363.36,443.47,592.82,348.08,7333.72,283.47,81.70
2008-08-30,RMA,cache,5,11446.55,1972.37,-7065.89,1751.09,4876.58,1.00,0.00,627.83,2.56,2366.95,2366.95,260.37,5953.69,604.02,300.76,4461.23,4461.23,350.58,1250.16,294.19,12421.85,10716.78,13087.64,266.20,267.93,9579.27,620.91,8363.09,11252.58,3694.38,260.20,273.22,598.47,15107.18,247.52,539.51,221.88,232.03,7446.80,310.00,199.54,587.49,365.71,452.16,611.14,354.46,7709.74,291.44,81.30
2008-08-31,RMA,cache,5,12171.36,1834.23,-7048.72,1708.70,5510.18,1.00,0.00,623.25,3.60,2571.80,2571.80,268.31,6577.21,623.47,318.56,4882.30,4882.30,372.73,1428.20,307.34,12967.44,11180.39,13524.93,275.80,277.98,10070.80,686.45,8906.40,11848.24,3875.03,268.08,278.67,598.27,15898.04,243.49,532.38,223.97,241.77,7934.07,335.26,201.84,655.16,357.29,494.88,628.51,356.18,8276.63,302.25,81.92
2008-09-01,RMA,cache,5,12777.31,1803.54,-4920.90,1457.53,6428.67,1.00,0.00,619.33,4.98,2611.75,2611.75,275.67,6960.98,626.67,327.93,4913.27,4913.27,385.49,1408.76,302.47,13242.83,11656.03,13649.81,284.53,287.16,10459.90,696.15,8977.49,12144.42,4158.33,275.48,280.97,614.31,16067.53,245.19,529.69,227.03,249.46,8362.75,330.26,202.10,672.58,363.39,520.50,625.95,357.28,8692.51,316.49,82.70
2008-09-02,RMA,cache,5,13128.74,1791.73,-4868.71,1160.74,7546.03,1.00,0.00,633.00,6.21,2256.88,2256.88,280.77,7050.64,623.16,334.00,4251.34,4251.34,386.93,1108.16,304.29,13132.65,11945.67,13414.74,288.77,291.48,10720.41,627.19,8126.87,12053.52,4385.64,280.55,281.03,624.36,15045.76,251.41,535.85,231.01,242.06,8648.27,278.56,199.25,574.64,378.55,481.92,622.55,355.51,8818.96,320.27,82.01
2008-09-03,RMA,cache,5,14282.05,1825.42,-4392.58,1562.09,8266.02,1.00,0.00,635.67,6.92,2053.65,2053.65,284.99,7227.53,624.63,338.53,3666.97,3666.97,393.04,872.65,313.77,12900.33,12073.42,13009.98,292.38,295.12,10953.83,588.40,7517.91,11904.72,4447.53,284.87,285.20,623.91,14409.80,251.95,541.27,235.61,236.75,8900.60,245.31,198.76,473.89,382.65,430.20,625.98,351.31,8977.81,320.71,80.65
2008-09-04,RMA,cache,5,14752.79,1820.22,-4367.47,1860.12,8324.96,1.00,0.00,641.63,6.97,1782.87,1782.87,288.06,7363.57,631.88,338.37,3139.33,3139.33,394.62,650.93,314.94,12594.39,12092.41,12593.89,296.23,298.96,11101.09,536.95,6724.17,11666.92,4396.28,287.94,290.17,622.28,13466.11,252.89,548.03,240.98,230.61,9137.77,224.95,200.38,403.47,385.05,395.43,633.76,346.73,9077.10,317.94,79.71
2008-09-05,RMA,cache,5,14473.49,1714.45,-4480.39,1917.36,8311.82,1.00,0.00,628.29,6.43,1541.44,1541.44,291.08,7543.82,636.99,336.69,2712.52,2712.52,395.09,510.12,314.47,12280.99,12026.64,12180.50,299.87,302.46,11198.65,496.14,6021.85,11424.39,4315.18,290.89,293.62,625.87,12664.66,252.78,552.12,246.78,225.54,9355.38,214.26,198.51,349.57,385.26,365.47,637.81,342.89,9182.42,313.57,78.10
2008-09-06,RMA,cache,5,14381.15,1668.70,-4086.34,2087.46,7773.27,1.00,0.00,668.21,5.56,1412.63,1412.63,294.70,7803.21,637.46,335.84,2556.58,2556.58,397.20,466.68,314.31,12080.17,11916.52,11967.31,303.22,305.57,11268.37,478.18,5703.47,11301.18,4278.73,294.48,296.58,631.39,12335.68,250.99,550.28,252.61,224.34,9578.18,211.63,198.39,325.10,378.98,348.80,636.71,341.08,9335.77,310.89,77.31
2008-09-07,RMA,cache,5,14288.63,1681.29,-4332.30,2111.65,7717.95,1.00,0.00,637.50,4.33,1368.54,1368.54,298.52,8076.14,640.27,336.25,2569.62,2569.62,400.23,476.50,314.98,12019.88,11810.89,11952.14,306.01,308.09,11319.20,472.96,5651.82,11284.18,4339.20,298.33,299.50,635.13,12237.52,248.65,546.46,258.61,224.84,9803.52,212.05,199.33,323.13,376.05,343.13,645.51,341.27,9507.66,311.67,76.93
2008-09-08,RMA,cache,5,14886.11,1700.46,-4324.30,2053.63,8328.02,1.00,1.00,650.04,3.17,1403.03,1403.03,302.21,8322.29,652.33,337.64,2736.44,2736.44,406.30,531.06,316.71,12046.13,11746.54,11979.79,308.81,310.75,11365.79,480.26,5854.82,11336.46,4399.90,302.07,302.31,636.30,12380.83,246.42,543.43,264.24,226.98,9999.24,216.02,199.39,337.33,374.85,344.94,652.03,342.90,9693.58,313.82,76.91
2008-09-09,RMA,cache,5,15549.75,1678.89,-4418.30,2078.96,8906.69,1.00,1.00,643.63,2.38,1453.74,1453.74,305.62,8393.72,647.55,338.97,2998.13,2998.13,414.03,612.14,317.20,12134.20,11721.49,12042.55,311.45,313.28,11412.29,488.27,6152.58,11343.71,3941.42,305.51,304.47,643.41,12674.44,245.22,542.84,269.00,230.44,10132.11,223.47,200.89,359.98,373.14,349.00,645.16,343.34,9858.03,318.52,77.36
2008-09-10,RMA,cache,5,15326.31,1714.46,-4422.30,1707.62,9374.16,1.00,1.00,627.58,2.04,1495.05,1495.05,308.34,7870.41,645.75,339.39,3225.88,3225.88,417.19,683.04,316.46,12199.62,11704.00,12040.23,312.59,314.21,11444.96,487.29,6421.55,11180.09,2885.38,308.28,306.09,647.54,12971.24,245.18,546.64,273.29,231.95,10138.78,233.81,201.79,380.14,376.65,349.78,645.88,342.22,9888.45,326.93,77.85
2008-09-11,RMA,cache,5,14821.94,1755.12,-4046.30,1505.14,9674.05,1.00,1.00,629.96,2.03,1563.35,1563.35,309.75,7045.95,640.84,338.14,3363.03,3363.03,414.35,749.99,316.32,12171.23,11625.79,11981.19,312.09,313.54,11429.21,487.45,6706.69,10966.64,2551.76,309.81,308.15,645.92,13384.14,244.64,552.09,277.61,233.54,10007.75,246.60,202.10,403.89,384.52,351.81,637.89,340.34,9770.68,337.49,77.82
2008-09-12,RMA,cache,5,14358.41,1727.10,-3515.30,1652.59,9935.59,1.00,1.00,600.17,2.38,1673.55,1673.55,310.20,6282.93,631.78,337.10,3679.13,3679.13,411.01,854.86,317.72,12202.80,11510.82,12093.18,311.77,313.16,11370.62,496.55,7148.32,10804.67,2592.98,310.33,309.93,644.55,13932.00,243.97,554.66,281.65,236.31,9822.45,267.07,200.26,433.52,387.07,361.52,629.51,338.17,9587.68,345.18,78.40
2008-09-13,RMA,cache,5,14958.21,1780.09,-2587.30,1443.66,11491.46,1.00,1.00,579.54,2.81,1545.59,1545.59,310.52,5557.85,621.61,334.74,3538.54,3538.54,406.06,808.61,315.14,12026.13,11361.32,12039.61,311.41,312.59,11284.41,469.69,6929.96,10456.05,2770.38,310.66,310.67,639.86,13577.75,245.64,558.23,285.03,233.35,9561.70,259.60,198.89,423.42,404.85,357.75,617.97,337.14,9268.15,361.14,78.92
2008-09-14,RMA,cache,5,14933.51,1848.06,-1933.30,1211.05,12260.98,1.00,1.00,599.04,3.27,1340.80,1340.80,310.70,5027.59,600.67,329.10,3152.09,3152.09,398.27,699.84,309.59,11604.19,11099.55,11618.66,310.57,311.47,11132.37,431.90,6393.06,9963.71,2617.26,310.85,310.91,633.58,12879.65,248.53,561.46,288.03,228.43,9266.56,245.11,202.61,387.13,433.15,337.15,595.70,338.15,8899.17,382.70,78.16
2008-09-15,RMA,cache,5,14744.17,1912.02,-1485.30,1212.79,12159.13,1.00,1.00,599.46,3.71,1093.72,1093.72,310.66,4545.21,590.68,321.67,2612.02,2612.02,388.53,556.17,303.04,10929.35,10712.23,10928.31,309.08,309.64,10910.15,389.98,5611.71,9304.03,2346.06,310.83,311.50,624.81,11822.64,252.13,565.61,290.74,223.19,8939.06,227.78,203.10,340.77,458.72,312.37,589.60,340.70,8479.69,405.20,77.14
2008-09-16,RMA,cache,5,14847.35,1930.27,-1468.30,1131.08,12344.66,1.00,0.00,635.13,4.06,932.81,932.81,310.11,4316.86,598.02,313.46,2223.22,2223.22,378.20,471.39,296.19,10278.99,10212.77,10307.17,306.95,307.19,10594.27,360.38,5083.33,8838.28,2100.71,310.33,311.85,616.50,11118.00,254.57,568.80,293.29,221.26,8661.58,218.88,198.51,305.41,459.11,292.15,599.56,344.46,8095.56,414.72,75.85
2008-09-17,RMA,cache,5,14951.67,1910.98,-1453.30,1030.54,11842.39,1.00,0.00,644.67,4.10,801.97,801.97,309.08,4721.25,614.78,306.67,1907.65,1907.65,368.98,417.91,289.39,9939.96,9793.65,9961.03,304.05,303.91,10262.52,335.31,4487.30,8856.55,2066.68,309.37,311.43,610.95,10311.33,257.51,569.85,295.65,220.69,8597.92,213.67,196.88,284.24,454.72,278.38,615.88,348.52,7979.09,411.12,75.16
2008-09-18,RMA,cache,5,15120.27,1935.86,-2105.30,735.23,12086.34,1.00,0.00,620.58,4.14,685.80,685.80,307.78,5180.33,634.64,299.97,1552.07,1552.07,360.30,351.42,283.44,9693.40,9573.27,9612.24,300.89,300.38,10036.41,311.74,3735.14,8843.99,2186.49,308.15,310.37,606.05,9303.22,261.64,571.38,297.86,218.02,8611.06,208.23,196.21,266.33,447.35,266.47,636.16,353.02,8062.48,396.57,73.86
2008-09-19,RMA,cache,5,15246.72,1910.31,-2372.30,610.46,12369.59,1.00,0.00,655.25,3.95,596.11,596.11,306.20,5432.50,634.41,293.43,1231.95,1231.95,351.81,302.68,279.04,9335.59,9432.05,9077.68,297.74,296.94,9889.48,295.13,3116.94,8609.16,2258.16,306.65,309.42,604.12,8352.66,265.15,575.57,299.69,215.88,8595.84,204.49,192.65,251.32,437.77,255.51,634.00,356.59,8115.83,378.68,71.79
2008-09-20,RMA,cache,5,15390.49,1820.36,-2364.30,516.58,12528.64,1.00,0.00,716.58,3.62,574.06,574.06,303.81,5754.16,640.07,287.64,1141.46,1141.46,343.34,291.13,275.20,9059.83,9257.60,8719.45,294.04,293.08,9718.15,288.59,2997.84,8484.89,2363.45,304.36,308.95,607.06,8176.07,265.49,581.05,301.10,215.68,8589.43,203.23,187.94,243.75,417.56,249.76,640.45,356.93,8146.58,359.61,70.61
2008-09-21,RMA,cache,5,16073.39,1760.10,-2312.30,340.20,13840.25,1.00,0.00,724.96,3.19,586.17,586.17,300.62,6053.23,676.05,282.77,1182.72,1182.72,335.41,293.72,272.10,8957.94,9070.74,8568.76,290.21,289.21,9534.32,286.94,3115.39,8465.19,2489.49,301.26,308.73,613.84,8391.77,263.22,584.84,302.17,214.78,8572.37,202.19,182.90,241.01,403.51,246.98,680.47,352.18,8172.91,347.96,70.89
2008-09-22,RMA,cache,5,16331.63,1640.47,-3284.05,549.83,12659.11,1.00,1.00,757.42,2.62,588.02,588.02,296.90,6190.91,712.34,278.54,1168.43,1168.43,328.06,288.55,269.09,8874.39,8921.31,8381.76,286.69,285.75,9382.88,284.63,3128.49,8386.78,2458.43,297.57,307.89,620.46,8415.87,260.40,585.99,303.04,212.23,8496.45,199.82,177.61,238.52,398.05,243.58,715.86,343.70,8167.34,338.52,70.96
2008-09-23,RMA,cache,5,16902.56,1489.54,-4403.05,665.46,13959.39,1.00,1.00,779.13,2.11,583.15,583.15,293.33,6075.04,731.79,274.25,1123.12,1123.12,320.89,280.12,265.69,8681.53,8777.97,8109.22,283.49,282.58,9240.34,281.96,3097.97,8154.97,1921.49,293.98,306.25,627.48,8363.77,256.71,587.48,303.70,209.29,8386.47,196.73,172.53,235.27,384.13,239.84,735.29,336.19,8091.39,333.10,70.64
2008-09-24,RMA,cache,5,17371.66,1457.29,-3431.05,826.24,13536.82,1.00,1.00,813.42,1.68,577.59,577.59,290.50,5433.65,754.10,270.23,1127.48,1127.48,313.65,274.92,262.54,8384.55,8574.64,7828.72,280.53,279.57,9069.82,279.60,3129.13,7766.05,1111.16,291.15,304.44,637.35,8383.67,251.67,590.73,304.03,206.18,8217.63,193.47,165.86,232.03,380.12,236.19,758.58,332.95,7893.13,330.51,70.71
2008-09-25,RMA,cache,5,18393.02,1460.68,-4113.05,957.12,14041.47,1.00,1.00,840.71,1.43,559.75,559.75,287.53,4513.76,777.77,266.44,1117.32,1117.32,306.70,270.41,259.31,8036.97,8285.82,7549.02,277.40,276.41,8849.23,276.55,3103.34,7305.41,909.67,288.16,302.88,651.43,8232.32,246.42,596.53,303.93,202.60,7969.21,189.66,167.14,228.66,376.26,232.36,783.80,332.07,7575.52,323.16,70.74
2008-09-26,RMA,cache,5,18870.49,1402.87,-4487.05,957.01,14485.10,1.00,1.00,774.92,1.61,517.04,517.04,284.69,3637.87,805.37,262.96,1012.67,1012.67,300.67,254.29,255.94,7599.49,7929.83,7179.55,274.32,273.30,8584.64,270.30,2894.12,6761.98,874.16,285.34,301.69,668.85,7817.25,242.30,604.68,303.36,197.60,7619.64,185.09,170.44,223.07,377.19,228.01,812.26,333.15,7166.71,320.26,70.41
2008-09-27,RMA,cache,5,19242.81,1421.23,-4452.05,1079.73,14822.18,1.00,1.00,745.21,2.16,501.96,501.96,281.55,3048.05,819.47,258.89,989.59,989.59,294.21,249.72,252.11,7159.18,7494.41,6793.75,270.91,269.87,8245.67,266.31,2880.04,6260.76,797.61,282.20,300.53,688.56,7791.82,236.58,611.93,302.35,195.28,7185.22,182.78,168.33,218.19,374.96,223.13,817.58,335.80,6689.97,319.11,69.90
2008-09-28,RMA,cache,5,20105.11,1366.71,-4406.05,1056.16,15610.66,1.00,1.00,814.46,3.15,503.48,503.48,278.11,2647.25,795.53,255.26,1021.94,1021.94,288.16,248.07,248.01,6847.60,7040.98,6602.64,267.11,266.06,7864.32,263.24,2951.15,5903.52,778.20,278.79,299.13,713.02,7889.35,230.52,618.24,300.95,194.32,6763.60,181.39,165.14,215.24,373.88,220.55,783.36,337.99,6236.64,319.89,70.27
2008-09-29,RMA,cache,5,20591.39,1341.26,-4427.05,1181.25,15954.66,1.00,1.00,781.46,4.38,478.48,478.48,274.08,2345.39,771.20,252.26,1111.24,1111.24,283.03,251.73,243.66,6680.67,6662.95,6576.81,262.55,261.49,7478.38,259.50,2962.76,5659.32,811.06,274.80,297.13,750.59,7777.86,225.73,623.35,299.17,192.46,6452.21,179.72,166.21,212.61,373.97,217.37,768.79,339.48,5849.36,320.81,70.57
2008-09-30,RMA,cache,5,20841.76,1222.40,-4415.05,1362.56,15879.88,1.00,1.00,753.08,5.55,420.60,420.60,270.81,2009.29,779.84,249.22,935.23,935.23,279.71,226.93,239.92,6345.96,6376.78,6327.52,258.99,257.91,7189.24,250.04,2519.46,5272.79,874.59,271.63,294.92,775.53,6941.78,224.61,632.92,297.13,187.20,6116.72,176.40,167.07,206.64,381.81,214.26,789.25,340.49,5522.88,321.39,70.39
2008-10-01,RMA,cache,5,20584.52,1234.39,-4429.05,1272.08,15699.42,1.00,1.00,765.71,6.38,368.43,368.43,267.84,1739.46,787.81,245.28,671.60,671.60,276.29,202.79,236.53,5808.56,6065.97,5758.53,256.15,254.99,6925.71,240.72,2000.04,4776.10,722.29,268.72,292.96,773.85,6050.03,224.22,643.85,294.74,183.82,5725.82,174.28,163.03,199.43,385.56,209.01,785.69,341.25,5183.87,317.43,68.44
2008-10-02,RMA,cache,5,20841.56,1179.54,-4457.05,1504.80,15657.60,1.00,1.00,782.83,6.80,341.28,341.28,263.48,1620.88,772.65,241.19,582.00,582.00,271.71,194.20,232.16,5369.72,5671.20,5278.44,252.39,251.20,6562.16,234.90,1798.68,4420.71,553.75,264.31,290.29,769.55,5670.46,221.15,646.62,292.00,182.34,5365.05,172.80,160.82,193.04,372.71,204.04,765.83,338.73,4847.30,310.25,67.49
2008-10-03,RMA,cache,5,21164.45,1135.66,-4439.05,1372.14,16414.20,1.00,1.00,762.08,6.60,320.75,320.75,259.44,1488.60,763.66,237.49,516.67,516.67,267.65,188.14,228.02,5028.36,5295.66,4995.59,248.86,247.59,6212.91,229.21,1601.56,4122.11,503.58,260.25,286.61,773.39,5245.79,218.27,648.16,289.32,178.70,5078.25,170.30,165.17,188.90,367.74,201.66,764.12,335.68,4604.76,306.86,67.18
2008-10-04,RMA,cache,5,20912.14,1107.53,-4039.05,1213.05,16304.11,1.00,1.00,709.13,5.89,301.95,301.95,256.33,1350.30,770.32,233.77,454.14,454.14,263.68,184.16,224.82,4730.79,4973.75,4756.15,245.91,244.62,5895.56,223.91,1401.31,3839.66,452.32,257.16,283.63,773.72,4768.42,215.58,652.53,286.92,175.46,4838.77,168.86,165.56,186.37,369.82,199.34,773.01,335.16,4404.78,304.40,66.06
2008-10-05,RMA,cache,5,20485.97,1114.02,-3998.05,821.46,16226.04,1.00,1.00,693.13,4.95,302.29,302.29,253.02,1291.64,769.20,230.24,477.04,477.04,258.84,185.72,221.66,4565.23,4690.89,4665.98,242.14,240.88,5559.26,221.01,1454.62,3714.51,407.02,253.87,280.42,766.99,4842.12,211.26,655.20,284.54,176.06,4591.79,169.07,160.48,184.86,358.99,196.99,763.51,333.90,4191.04,299.95,65.54
2008-10-06,RMA,cache,5,17805.26,1117.96,-3994.05,1433.88,13006.64,1.00,1.00,692.46,3.83,317.64,317.64,249.67,1251.81,746.35,226.71,542.50,542.50,254.19,190.61,218.78,4503.72,4478.39,4666.72,238.09,236.97,5277.44,219.17,1632.35,3668.87,415.24,250.54,276.36,763.68,5185.65,206.89,656.10,281.81,176.17,4312.28,168.62,157.23,185.39,355.01,195.32,729.71,330.75,4010.48,299.63,66.21
2008-10-07,RMA,cache,5,17557.04,1128.36,-3971.05,1615.42,12502.37,1.00,1.00,656.42,2.85,342.12,342.12,246.49,1211.50,717.47,223.30,620.56,620.56,249.53,199.29,216.23,4502.89,4334.28,4651.90,234.45,233.46,5041.41,217.91,1844.94,3660.12,436.57,247.39,273.15,764.86,5572.51,203.13,656.01,278.75,175.20,4059.41,167.70,157.69,187.14,352.89,193.96,702.95,327.72,3835.92,300.28,66.49
2008-10-08,RMA,cache,5,17683.06,1300.41,-4064.05,1766.12,12771.11,1.00,1.00,653.33,2.16,383.11,383.11,242.86,1203.75,699.29,219.90,750.87,750.87,244.47,214.53,213.45,4592.15,4241.14,4723.13,230.73,229.82,4821.35,217.91,2158.61,3732.08,467.87,243.75,270.45,760.82,6158.17,199.22,654.18,275.41,174.64,3836.77,167.45,156.34,189.11,348.35,192.57,690.10,324.26,3665.43,300.94,67.24
2008-10-09,RMA,cache,5,17351.91,1309.63,-3951.05,1821.63,11905.46,1.00,1.00,623.83,1.81,428.17,428.17,238.47,1211.71,682.91,216.95,904.26,904.26,239.73,234.24,209.82,4738.08,4213.22,4882.33,226.55,225.69,4647.37,218.34,2463.81,3838.83,540.85,239.32,266.46,747.26,6696.48,196.98,653.17,271.92,174.90,3653.21,167.93,152.14,192.54,344.59,192.28,674.06,319.54,3540.60,301.34,67.97
2008-10-10,RMA,cache,5,17245.16,1270.73,-4433.05,1813.86,11757.17,1.00,1.00,626.42,1.84,458.80,458.80,232.88,1229.28,663.81,214.18,1014.47,1014.47,235.76,250.10,204.44,4892.15,4246.13,5065.86,220.78,219.81,4536.10,217.83,2672.51,3956.93,629.83,233.69,260.25,730.34,7029.47,197.88,653.29,268.18,175.34,3504.88,168.16,150.30,196.65,339.78,193.11,654.38,312.70,3453.35,298.20,68.77
2008-10-11,RMA,cache,5,16341.96,1310.88,-4467.05,1595.69,11086.69,1.00,0.00,565.79,2.13,449.59,449.59,227.52,1291.60,644.41,210.12,1035.35,1035.35,232.20,254.88,200.18,5009.44,4318.90,5159.43,214.74,213.67,4487.34,215.65,2694.20,4103.98,705.61,228.35,254.20,714.12,6967.87,200.98,654.94,264.25,174.17,3402.30,167.45,152.24,197.24,344.25,193.86,637.12,305.42,3402.76,295.24,69.36
2008-10-12,RMA,cache,5,15988.97,1370.65,-4464.05,1510.20,10899.23,1.00,0.00,463.08,2.62,444.37,444.37,223.36,1598.04,623.80,206.03,974.51,974.51,228.44,247.51,198.81,5095.03,4432.56,5191.87,210.95,209.98,4488.97,213.37,2613.09,4340.97,734.42,224.23,249.66,695.66,6821.91,202.56,654.53,260.62,172.23,3418.91,166.12,156.53,195.04,352.53,192.83,614.82,299.08,3485.25,293.45,69.29
2008-10-13,RMA,cache,5,15299.57,1516.79,-4421.05,1528.74,10369.41,1.00,0.00,452.54,3.14,440.06,440.06,220.23,1907.79,579.30,203.29,912.83,912.83,224.91,236.73,198.58,5135.12,4564.49,5132.14,209.16,208.37,4535.59,211.41,2541.14,4480.81,764.08,221.09,246.39,674.47,6722.89,201.38,652.44,256.85,170.82,3528.59,164.83,160.58,191.33,355.05,190.94,556.48,293.83,3612.14,288.19,69.26
2008-10-14,RMA,cache,5,14490.61,1747.66,-4388.05,1482.49,10784.81,1.00,0.00,419.38,3.50,429.96,429.96,218.27,2152.93,501.44,201.76,854.28,854.28,221.96,224.63,198.63,5139.22,4666.66,5099.70,208.48,207.81,4594.53,209.50,2461.42,4555.95,783.16,219.10,244.31,647.57,6622.58,199.05,649.29,252.54,170.48,3661.02,163.96,160.82,187.13,353.04,188.99,478.46,290.49,3713.91,284.94,69.42
2008-10-15,RMA,cache,5,13516.07,1990.71,-3423.05,1564.53,9751.73,1.00,0.00,446.71,3.72,422.34,422.34,217.34,2372.57,449.69,200.77,828.12,828.12,219.53,217.98,198.25,5147.37,4740.46,5109.07,208.14,207.49,4649.26,208.05,2428.84,4629.31,802.68,218.18,242.68,598.59,6638.83,197.91,644.38,248.38,170.94,3782.60,163.92,158.94,184.03,360.73,187.44,441.51,289.32,3802.51,290.94,69.49
2008-10-16,RMA,cache,5,12677.15,2172.88,-3660.05,1503.73,9187.67,1.00,0.00,462.58,3.82,421.67,421.67,216.34,2563.84,436.68,200.00,838.01,838.01,217.61,216.77,197.72,5208.54,4811.79,5203.07,207.82,207.17,4700.82,207.29,2432.93,4734.20,836.49,217.18,240.87,529.23,6732.98,197.30,630.75,244.53,171.34,3896.53,164.11,159.12,182.71,364.08,186.66,436.92,289.25,3891.49,286.53,69.72
2008-10-17,RMA,cache,5,12016.30,2377.60,-3677.05,1485.73,8552.22,1.00,0.00,488.54,3.77,419.44,419.44,215.30,2700.77,456.65,199.45,847.80,847.80,216.23,218.07,197.32,5299.68,4897.68,5339.95,207.61,206.96,4755.50,206.41,2393.62,4837.14,887.25,216.10,239.29,485.80,6703.73,197.67,591.96,240.55,170.90,4003.40,164.08,160.22,182.97,336.84,186.74,452.62,288.29,3975.58,269.57,69.70
2008-10-18,RMA,cache,5,11806.03,2608.01,-3856.05,1447.70,7961.44,1.00,0.00,523.83,3.65,430.27,430.27,213.88,2837.41,484.10,199.00,878.80,878.80,214.94,223.93,196.83,5443.12,5000.01,5516.75,207.13,206.45,4820.55,206.91,2426.90,4972.12,954.71,214.59,237.68,471.06,6758.34,198.61,534.13,236.37,170.81,4102.26,164.27,159.43,184.09,307.03,187.11,472.59,284.94,4066.89,257.32,69.14
2008-10-19,RMA,cache,5,10465.94,2696.62,-4457.05,1236.43,6915.59,1.00,0.00,580.63,3.31,482.75,482.75,212.21,3029.56,520.78,198.76,1049.55,1049.55,213.94,247.75,196.31,5745.43,5147.68,5822.96,205.95,205.28,4913.05,212.23,2733.74,5239.92,1050.13,212.80,235.30,472.29,7242.08,198.96,502.35,232.52,171.84,4223.11,165.61,156.56,187.91,290.54,188.51,505.38,281.90,4201.27,253.15,69.56
2008-10-20,RMA,cache,5,9779.72,2717.96,-4428.05,1158.27,6774.48,1.00,0.00,605.21,2.88,511.95,511.95,211.81,3187.92,567.25,198.65,1175.00,1175.00,213.85,270.63,196.17,6115.51,5355.88,6123.18,205.22,204.57,5037.73,215.83,2918.09,5536.09,1168.62,212.39,234.00,474.19,7492.69,200.74,502.63,230.02,172.48,4343.98,167.06,155.75,192.77,288.17,189.44,550.37,283.25,4342.34,252.63,70.15
2008-10-21,RMA,cache,5,8817.09,2696.65,-4014.05,1058.39,6081.88,1.00,0.00,614.63,2.39,543.70,543.70,212.08,3332.27,598.80,198.26,1224.90,1224.90,213.89,287.93,196.10,6381.18,5599.32,6287.22,204.83,204.19,5194.77,218.32,3043.40,5765.26,1274.50,212.68,234.33,481.08,7780.99,203.47,524.45,228.39,172.98,4445.46,168.53,157.15,196.66,291.85,189.96,589.70,286.76,4484.52,257.22,70.08
