datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vcu2,vol,wci,x2
2007-08-09,RMA,suisun,4,17347.00,1076.00,11728.22,3999.26,1.00,0.00,607.76,4.49,3.32,17462.45,3043.34,2593.43,449.91,4079.30,4079.30,627.66,18549.39,543.79,894.94,6813.48,6813.48,1142.77,1249.71,776.79,20041.51,18930.94,19687.46,689.73,709.03,18383.94,1546.45,11450.94,29564.88,19792.12,11943.45,628.75,549.58,646.83,19674.14,398.52,275.30,576.38,469.78,17804.84,190.38,132.23,764.21,460.42,789.82,637.94,305.08,304.78,18320.25,486.26,84.53
2007-08-10,RMA,suisun,4,17974.00,1110.00,11634.59,4627.78,1.00,0.00,593.50,4.84,3.26,18059.70,3148.29,2686.05,462.24,4140.75,4140.75,634.58,18702.66,548.97,920.07,6840.17,6840.17,1163.28,1249.34,802.61,20131.57,19112.39,19783.35,701.19,721.34,18571.92,1576.80,11566.69,29699.07,19894.36,11924.60,635.67,554.56,646.94,19785.07,408.69,275.91,588.06,468.11,18004.33,196.26,132.40,792.41,465.15,836.50,626.29,307.10,306.84,18491.72,490.16,84.81
2007-08-11,RMA,suisun,4,18320.00,1052.45,11936.48,4590.42,1.00,0.00,587.85,4.85,3.23,18411.73,3210.77,2705.64,505.13,4123.99,4123.99,646.91,18802.22,552.75,943.68,6790.48,6790.48,1189.05,1201.20,823.69,20124.52,19256.74,19760.85,719.13,740.29,18743.29,1586.48,11505.82,29616.10,19902.95,11958.89,647.64,562.80,640.58,19725.87,411.55,276.18,598.84,463.56,18193.22,196.66,133.22,793.38,470.58,866.86,618.96,310.95,310.69,18634.88,495.35,84.88
2007-08-12,RMA,suisun,4,18092.00,970.43,10180.44,6041.57,1.00,0.00,589.01,4.66,3.16,18173.07,3132.41,2709.11,423.30,4000.57,4000.57,667.53,18874.40,555.19,960.74,6612.91,6612.91,1212.88,1093.21,837.25,20047.17,19360.63,19662.66,736.56,756.25,18888.77,1552.97,11234.27,29338.45,19842.17,12007.74,667.97,572.26,631.75,19431.62,404.44,275.59,608.81,445.05,18368.17,192.75,134.16,759.22,480.32,873.05,610.22,314.92,314.64,18751.37,504.19,84.95
2007-08-13,RMA,suisun,4,18480.00,1003.95,12440.20,4478.67,1.00,0.00,591.00,4.26,3.10,18633.47,2954.75,2500.91,453.84,3847.71,3847.71,684.95,18898.97,554.24,974.21,6330.25,6330.25,1232.71,943.11,845.44,19848.86,19399.65,19420.08,753.57,774.14,18996.36,1526.13,10852.95,28888.21,19663.81,12099.13,686.07,583.07,624.07,19006.43,394.81,274.33,618.54,431.95,18508.42,184.69,135.57,701.08,487.18,855.87,601.38,318.81,318.62,18827.80,513.63,84.60
2007-08-14,RMA,suisun,4,18727.00,1056.00,11688.55,5353.50,1.00,0.00,593.08,3.56,3.11,18918.31,3192.33,2704.76,487.57,3765.30,3765.30,699.74,18911.65,552.03,985.90,6106.56,6106.56,1251.27,804.42,848.83,19626.28,19372.92,19166.10,767.96,788.46,19061.80,1518.46,10600.17,28617.60,19468.89,12185.71,700.87,596.27,614.30,18768.97,387.49,272.39,628.19,425.94,18614.20,178.09,137.59,639.81,494.39,837.55,599.54,323.66,323.47,18874.77,525.32,84.37
2007-08-15,RMA,suisun,4,18504.00,1002.00,11765.01,4912.22,1.00,0.00,600.78,2.91,3.12,18656.48,3256.07,2748.52,507.55,3727.48,3727.48,713.55,18924.92,548.38,996.25,6052.91,6052.91,1274.05,706.38,849.56,19473.48,19310.78,19035.42,781.52,802.60,19092.92,1530.18,10471.11,28525.99,19342.53,12312.55,715.10,607.93,607.83,18657.73,384.41,270.67,638.17,435.66,18687.46,172.38,139.97,578.22,499.83,811.80,600.66,328.27,328.08,18901.19,537.03,84.27
2007-08-16,RMA,suisun,4,18436.00,919.00,12249.91,4331.91,1.00,0.00,623.47,2.31,3.11,18554.72,3122.77,2673.59,449.18,3664.17,3664.17,723.83,18941.87,542.20,1006.53,5998.14,5998.14,1299.94,620.60,852.67,19374.85,19249.57,18965.63,793.87,816.46,19102.25,1531.46,10287.93,28370.74,19268.44,12502.24,725.85,620.27,606.35,18474.36,382.63,269.34,649.55,438.94,18737.45,165.56,140.74,524.27,505.55,788.46,602.27,332.12,331.95,18917.46,549.13,84.28
2007-08-17,RMA,suisun,4,18296.00,878.05,11631.36,4968.63,1.00,0.00,646.52,1.83,3.06,18396.02,2891.45,2462.01,429.44,3493.24,3493.24,733.39,18959.03,541.85,1014.18,5799.83,5799.83,1318.12,527.99,846.36,19292.37,19197.57,18909.65,798.90,822.56,19101.05,1491.90,9843.24,27873.36,19211.01,12678.02,735.34,628.96,607.06,17899.22,377.91,268.82,660.88,424.17,18763.94,157.84,139.87,481.10,514.40,770.23,604.68,334.93,334.73,18927.48,558.33,84.05
2007-08-18,RMA,suisun,4,17740.00,909.00,11755.87,4350.19,1.00,0.00,665.12,1.53,3.10,17847.32,2911.39,2425.38,486.01,3392.16,3392.16,736.09,18980.66,548.11,1017.05,5625.54,5625.54,1332.16,476.95,841.73,19228.03,19148.61,18839.97,801.60,826.98,19097.59,1463.51,9543.30,27548.24,19159.04,12878.76,738.33,632.67,608.41,17505.44,374.84,268.20,671.89,424.93,18775.06,153.19,142.40,436.19,514.08,747.09,615.51,336.75,336.55,18938.93,562.66,83.49
2007-08-19,RMA,suisun,4,16749.00,976.89,11662.81,3541.70,1.00,0.00,674.03,1.40,3.18,16902.46,2900.33,2460.23,440.10,3478.02,3478.02,741.30,19009.85,549.26,1023.64,5750.02,5750.02,1362.43,493.44,843.50,19271.12,19107.82,18848.02,813.69,840.49,19092.58,1495.56,9726.77,27754.11,19190.85,12913.54,743.53,638.39,611.36,17614.52,384.08,266.39,682.55,455.77,18785.99,152.68,145.23,449.01,512.43,751.22,635.85,337.02,336.77,18953.50,568.23,83.54
2007-08-20,RMA,suisun,4,16936.00,1005.28,11658.99,3941.85,1.00,0.00,668.08,1.39,3.15,17148.62,2775.46,2340.69,434.77,3553.94,3553.94,749.47,19043.45,556.50,1035.40,5733.21,5733.21,1394.91,489.47,849.53,19451.26,19084.68,19031.00,820.86,848.83,19088.89,1531.36,9794.84,27744.59,19346.45,12778.71,751.63,643.68,621.78,17548.10,398.62,265.30,692.34,477.25,18781.57,154.34,145.30,487.75,511.06,757.68,655.50,337.11,336.88,18969.48,571.85,83.63
2007-08-21,RMA,suisun,4,16858.00,1075.00,11348.25,3989.58,1.00,0.00,639.85,1.67,3.18,17079.65,3062.46,2594.36,468.10,3744.25,3744.25,747.12,19101.32,566.78,1051.81,5853.76,5853.76,1421.41,554.62,869.71,19745.16,19103.19,19366.88,825.32,852.45,19100.36,1638.24,10170.05,28088.77,19615.57,12546.76,749.82,649.74,639.10,17957.55,429.96,263.98,701.74,523.77,18770.97,158.70,146.20,535.94,511.37,747.02,669.46,337.88,337.61,19008.76,575.38,83.69
2007-08-22,RMA,suisun,4,16286.00,1054.00,11346.76,3325.95,1.00,0.00,616.65,1.92,3.25,16447.34,3113.63,2594.14,519.49,4002.76,4002.76,744.38,19198.03,567.44,1073.92,6190.89,6190.89,1440.13,684.60,900.80,20053.21,19179.10,19718.10,829.03,855.43,19136.84,1781.27,10813.53,28828.36,19892.85,12114.31,747.66,654.35,656.53,18853.16,476.37,262.47,710.37,579.89,18771.90,168.14,147.82,594.43,516.93,769.85,672.63,338.13,337.78,19077.12,576.87,84.19
2007-08-23,RMA,suisun,4,16204.00,972.00,11880.07,2699.78,1.00,0.00,618.91,2.30,3.31,16367.60,3047.15,2525.50,521.65,4134.84,4134.84,744.56,19311.86,568.88,1097.03,6448.14,6448.14,1457.32,777.18,926.09,20301.57,19302.24,19989.50,835.38,865.25,19204.30,1859.86,11209.23,29318.41,20124.05,11562.71,748.52,656.99,668.84,19411.64,507.58,261.86,717.51,611.98,18796.27,183.33,148.82,629.39,517.33,796.29,659.14,336.61,336.29,19169.12,577.06,84.34
2007-08-24,RMA,suisun,4,16229.00,1010.85,11702.62,2869.26,1.00,0.00,624.38,3.02,3.52,16343.02,3024.54,2560.91,463.63,4627.85,4627.85,768.27,19514.22,533.36,1135.58,7711.62,7711.62,1498.24,1309.12,992.39,20940.08,19512.47,20658.48,870.31,895.56,19327.76,2054.82,12601.11,30784.24,20717.26,11289.12,770.92,666.39,671.38,20968.64,566.36,260.61,725.81,698.92,18879.89,209.23,151.19,766.91,521.58,856.97,640.55,337.24,337.04,19314.25,581.55,85.22
2007-08-25,RMA,suisun,4,16334.00,1040.00,11725.37,3038.57,1.00,0.00,614.99,3.44,3.32,16439.92,2949.69,2498.19,451.50,4590.23,4590.23,806.14,19678.87,514.80,1176.19,7955.80,7955.80,1554.47,1349.23,1031.66,21253.02,19805.42,21100.95,903.39,930.75,19486.62,1995.63,12589.19,30796.95,21015.76,11230.96,806.33,686.91,659.42,20772.00,573.71,260.71,733.83,689.67,18997.33,216.05,154.58,865.09,531.39,991.67,626.92,343.95,344.02,19483.80,589.91,86.21
2007-08-26,RMA,suisun,4,16330.00,1029.00,10294.73,4677.36,1.00,0.00,604.98,3.83,3.18,16439.95,2687.14,2296.79,390.35,4324.71,4324.71,846.32,19780.84,526.55,1201.27,7565.85,7565.85,1595.71,1264.55,1048.50,21237.95,20113.47,20981.59,934.01,959.71,19691.40,1873.60,11994.82,30147.72,20998.76,11639.78,846.02,712.14,642.28,20080.37,549.38,262.02,741.02,628.45,19164.91,218.00,156.02,866.83,556.30,1021.87,626.14,359.93,360.29,19659.57,610.90,85.97
2007-08-27,RMA,suisun,4,16281.00,1073.00,10332.39,4702.28,1.00,0.00,604.94,4.09,3.19,16415.02,2652.23,2251.18,401.05,4259.16,4259.16,874.41,19852.19,545.20,1216.57,7136.73,7136.73,1605.53,1180.86,1058.09,21057.08,20330.84,20655.14,954.81,979.16,19883.14,1809.81,11687.67,29770.72,20841.66,11956.50,874.21,734.57,633.38,19848.92,526.88,262.86,748.71,579.04,19365.85,218.20,156.29,852.60,577.85,1034.68,624.76,378.68,378.94,19810.31,633.50,85.40
2007-08-28,RMA,suisun,4,16125.00,1057.26,10108.37,4712.16,1.00,0.00,604.35,4.14,3.15,16340.26,2835.81,2355.36,480.45,4218.80,4218.80,894.34,19891.38,561.09,1222.68,6832.69,6832.69,1600.47,1077.97,1061.46,20799.43,20407.72,20308.00,968.32,990.63,20016.07,1772.19,11490.38,29509.56,20615.84,12054.14,893.85,750.76,632.63,19773.47,508.20,263.46,758.61,545.62,19538.62,218.17,157.48,830.44,597.41,1041.07,616.10,390.91,390.95,19904.28,651.83,85.32
2007-08-29,RMA,suisun,4,15997.00,934.00,9930.10,4411.66,1.00,0.00,620.60,3.84,3.16,16175.02,3064.46,2531.91,532.55,4149.10,4149.10,906.98,19909.42,571.47,1222.51,6667.39,6667.39,1587.48,999.16,1058.45,20539.44,20369.56,20054.56,974.87,996.35,20083.58,1746.98,11368.74,29346.37,20397.03,12195.80,906.72,761.94,629.03,19722.64,492.38,264.34,771.55,523.85,19653.55,217.22,158.31,788.22,608.57,1017.10,612.62,398.50,398.44,19943.49,665.03,85.17
2007-08-30,RMA,suisun,4,15952.00,913.84,9935.68,4161.08,1.00,0.00,649.25,3.45,3.15,16127.62,3242.58,2707.09,535.49,4120.92,4120.92,912.49,19926.83,574.59,1225.01,6675.16,6675.16,1576.21,953.02,1072.40,20373.51,20278.29,19915.03,975.44,997.26,20102.41,1746.89,11385.08,29339.20,20265.67,12359.97,912.64,768.09,623.66,19738.69,483.10,264.97,787.31,507.47,19720.05,214.03,156.80,756.40,616.04,992.44,612.38,404.67,404.57,19956.15,675.56,85.27
2007-08-31,RMA,suisun,4,16000.00,918.70,9990.81,4171.98,1.00,0.00,660.18,3.13,3.09,16142.46,3199.50,2660.14,539.36,4089.39,4089.39,912.52,19935.17,578.03,1228.41,6664.74,6664.74,1569.51,899.29,1078.50,20267.29,20189.72,19826.90,982.68,1006.21,20094.54,1748.11,11290.64,29174.88,20183.35,12532.08,912.96,772.61,620.90,19582.19,474.22,266.31,804.52,498.22,19751.83,207.35,155.47,739.37,621.60,980.14,616.02,408.79,408.60,19956.99,681.82,85.24
2007-09-01,RMA,suisun,4,16200.00,905.00,10378.50,4103.23,1.00,0.00,672.89,3.04,3.16,16351.03,3025.42,2552.56,472.86,4153.20,4153.20,922.28,19949.00,580.68,1232.56,6887.98,6887.98,1570.00,957.23,1063.55,20262.21,20120.33,19859.63,996.69,1020.69,20081.78,1773.49,11467.03,29336.61,20191.55,12668.49,922.37,781.59,620.36,19671.60,471.19,267.54,822.79,509.99,19782.05,206.59,156.50,741.97,621.96,985.51,634.36,410.74,410.53,19961.05,688.06,85.31
2007-09-02,RMA,suisun,4,16500.00,905.00,10380.98,4465.89,1.00,0.00,684.32,3.04,3.20,16719.26,3063.74,2373.59,690.15,4263.32,4263.32,929.65,19981.61,583.72,1241.59,7075.75,7075.75,1578.30,1055.06,1060.12,20392.02,20082.85,20019.23,998.66,1022.56,20073.02,1796.73,11660.40,29499.12,20309.33,12779.85,930.04,792.33,622.87,19765.77,477.09,268.27,841.44,521.91,19811.45,207.40,157.84,784.44,622.62,1014.27,655.46,413.66,413.49,19973.90,695.01,85.56
2007-09-03,RMA,suisun,4,16300.00,976.33,10379.20,4347.63,1.00,0.00,668.76,3.04,3.21,16564.94,3108.79,2404.13,704.66,4418.09,4418.09,926.97,20044.25,591.69,1251.61,7193.61,7193.61,1595.94,1113.66,1066.33,20606.54,20100.29,20200.35,1001.36,1027.40,20083.39,1845.13,11865.59,29654.62,20477.49,12987.89,928.20,801.13,634.07,19887.18,486.71,268.49,858.31,555.37,19829.79,209.84,157.24,818.34,629.32,1017.40,667.98,417.48,417.32,20007.51,703.92,85.51
2007-09-04,RMA,suisun,4,16300.00,1103.00,10375.76,4566.09,1.00,0.00,641.46,3.17,3.19,16589.01,2998.70,2354.39,644.31,4672.11,4672.11,921.14,20144.22,601.82,1267.84,7533.27,7533.27,1620.10,1291.22,1090.33,20949.63,20184.22,20471.15,1008.55,1037.67,20124.89,1947.47,12340.32,30118.79,20749.47,13130.12,923.02,808.31,650.63,20351.40,508.00,268.94,872.25,616.23,19865.92,218.86,156.89,882.74,637.03,1016.74,682.39,418.55,418.37,20070.78,711.60,85.99
2007-09-05,RMA,suisun,4,16000.00,1008.00,10334.65,4575.77,1.00,0.00,638.84,3.41,3.29,16334.21,2613.07,2059.71,553.36,4770.88,4770.88,916.85,20261.32,624.64,1282.29,7526.93,7526.93,1631.18,1350.31,1096.81,21193.03,20328.05,20704.47,1009.66,1040.19,20199.97,1988.87,12525.10,30358.88,20968.97,13082.39,919.12,808.65,663.95,20677.95,523.51,271.04,882.79,628.40,19923.75,225.98,156.84,920.49,639.07,1025.30,682.47,417.37,417.25,20164.02,709.96,86.25
2007-09-06,RMA,suisun,4,16500.00,947.37,10317.19,5281.47,1.00,0.00,637.73,3.55,3.36,16872.47,2488.52,1824.92,663.60,4883.97,4883.97,916.23,20374.79,640.83,1287.65,7463.27,7463.27,1634.17,1360.91,1096.59,21280.51,20470.39,20790.57,1007.28,1038.21,20289.72,2029.46,12699.12,30608.37,21070.25,13064.85,919.00,803.68,676.07,21085.49,535.05,273.29,891.62,644.06,19993.62,234.01,157.11,938.91,637.89,1046.64,663.92,415.91,415.78,20264.03,706.01,86.16
2007-09-07,RMA,suisun,4,16862.00,992.29,10590.50,5168.79,1.00,0.00,638.11,3.65,3.21,17205.22,2686.45,2044.27,642.18,4861.08,4861.08,929.28,20458.79,639.37,1293.42,7879.70,7879.70,1665.71,1432.92,1101.59,21374.23,20595.37,20946.91,1015.66,1043.98,20386.14,2056.81,12818.26,30729.49,21180.25,12879.79,930.93,815.84,681.27,21080.08,536.82,275.01,899.70,675.49,20077.98,241.05,158.64,967.67,637.10,1094.30,650.23,414.12,413.97,20353.78,709.55,86.26
2007-09-08,RMA,suisun,4,16964.00,1031.65,10527.51,5638.00,1.00,0.00,652.80,3.62,3.12,17295.97,2302.00,1803.73,498.27,4470.59,4470.59,948.61,20501.28,642.20,1300.49,7457.56,7457.56,1689.11,1185.71,1097.96,21268.29,20718.58,20860.09,1022.62,1048.64,20485.28,1916.98,12044.34,29991.11,21088.84,12640.07,949.56,819.98,671.98,20175.38,514.87,278.95,906.65,594.05,20185.71,224.39,160.17,900.53,641.64,1104.76,648.71,417.03,417.10,20435.51,719.16,86.35
2007-09-09,RMA,suisun,4,17219.00,1035.00,10449.93,6008.19,1.00,0.00,639.52,3.50,3.18,17530.58,2291.66,1735.86,555.80,4329.66,4329.66,956.15,20532.81,641.27,1297.91,7330.82,7330.82,1700.20,1147.50,1096.84,21130.89,20785.99,20637.15,1031.32,1057.48,20575.27,1869.73,11811.39,29834.10,20961.65,12863.27,957.81,824.59,660.30,20014.81,501.41,282.20,912.67,575.80,20289.76,221.44,159.28,816.29,646.91,1032.86,647.23,427.68,427.84,20499.01,724.96,85.46
2007-09-10,RMA,suisun,4,17050.00,1036.00,10518.92,5897.15,1.00,0.00,613.70,3.20,3.11,17347.36,2119.94,1606.97,512.97,4116.31,4116.31,963.69,20547.94,640.50,1292.28,7212.53,7212.53,1700.68,1040.94,1081.33,20991.74,20791.90,20548.82,1032.15,1056.68,20629.89,1787.18,11448.13,29532.56,20854.62,13101.80,964.90,830.95,654.53,19620.88,486.97,285.78,918.24,544.79,20375.72,211.29,157.26,751.38,662.23,998.32,654.95,434.51,434.36,20533.24,734.57,85.68
2007-09-11,RMA,suisun,4,17122.00,1053.00,10418.65,6011.38,1.00,0.00,587.80,2.90,3.10,17418.00,2222.59,1670.49,552.10,3936.33,3936.33,964.14,20546.12,643.76,1274.73,6814.24,6814.24,1687.10,871.06,1056.44,20796.19,20755.79,20314.33,1026.12,1050.33,20649.89,1712.48,10994.78,29084.32,20682.89,13281.15,965.57,832.61,654.24,19169.37,467.47,290.33,923.65,511.68,20429.22,199.22,157.90,682.27,663.15,953.48,653.51,433.26,432.94,20546.83,736.79,85.01
2007-09-12,RMA,suisun,4,16802.00,989.21,10428.56,5534.04,1.00,0.00,568.66,2.57,3.13,17077.14,2279.90,1734.24,545.66,3857.32,3857.32,957.69,20528.33,644.35,1254.86,6761.11,6761.11,1668.30,817.74,1033.74,20613.78,20681.12,20119.40,1016.04,1040.11,20639.37,1683.93,10897.47,29025.83,20522.86,13326.35,959.43,837.35,660.36,19089.93,452.97,293.74,929.07,512.44,20459.32,193.56,158.97,626.26,669.21,903.27,633.59,431.28,431.02,20538.44,743.50,84.78
2007-09-13,RMA,suisun,4,16065.00,971.06,9316.48,6034.32,1.00,0.00,568.43,2.30,3.13,16327.21,2048.51,1602.94,445.57,3718.16,3718.16,945.98,20503.55,640.68,1234.56,6541.24,6541.24,1647.60,740.38,1024.23,20491.01,20586.90,19979.51,1000.46,1023.46,20604.63,1614.02,10586.54,28756.56,20413.37,13410.40,947.25,832.21,655.45,18763.56,438.91,298.04,934.32,476.77,20471.08,187.42,160.70,610.32,673.19,883.37,611.91,431.17,430.96,20513.60,743.95,84.86
2007-09-14,RMA,suisun,4,16775.00,952.05,9306.15,7011.42,1.00,0.00,572.06,2.06,3.13,17058.22,1858.37,1331.42,526.95,3568.50,3568.50,934.74,20481.88,630.30,1207.03,6008.12,6008.12,1621.25,604.89,986.92,20327.11,20491.72,19749.66,985.99,1008.43,20560.44,1542.15,10079.39,28160.89,20259.91,13534.53,935.66,818.17,640.81,18213.41,419.30,303.48,939.34,441.46,20451.91,182.01,165.16,579.72,661.68,863.38,590.74,431.30,431.07,20485.25,732.94,84.18
2007-09-15,RMA,suisun,4,16606.00,920.00,9189.92,6930.49,1.00,0.00,578.05,1.88,3.11,16917.98,1881.89,1356.48,525.41,3488.19,3488.19,918.43,20448.77,615.58,1179.23,5691.77,5691.77,1595.27,541.77,957.56,20136.50,20389.12,19469.02,967.78,990.55,20507.41,1508.48,9778.14,27791.07,20072.55,13597.82,920.18,811.14,623.11,17832.56,403.05,307.73,944.10,435.95,20420.67,180.71,167.42,545.62,653.38,838.40,580.51,428.65,428.30,20447.54,725.79,83.84
2007-09-16,RMA,suisun,4,15976.00,980.00,9226.84,6336.53,1.00,0.00,580.44,1.76,3.14,16287.34,1856.60,1346.60,510.00,3407.64,3407.64,900.87,20395.31,602.57,1153.79,5440.22,5440.22,1575.46,512.28,933.52,19983.98,20267.26,19219.46,949.25,972.56,20439.38,1475.63,9544.03,27550.35,19911.26,13520.15,902.65,801.39,604.48,17507.54,391.97,311.88,947.91,429.74,20379.84,181.77,164.61,526.60,645.36,812.61,581.51,424.06,423.70,20393.28,718.51,83.55
2007-09-17,RMA,suisun,4,16316.00,1012.35,9190.71,6744.66,1.00,0.00,568.58,1.69,3.23,16618.84,1860.45,1334.94,525.51,3404.62,3404.62,875.81,20317.64,594.17,1129.07,5309.91,5309.91,1554.33,508.97,908.70,19904.41,20137.32,19090.86,924.00,948.96,20360.82,1476.93,9528.10,27619.40,19811.83,13380.93,878.78,786.23,593.50,17561.59,388.81,315.51,950.37,442.48,20324.02,183.09,160.66,526.03,636.26,775.35,585.58,419.03,418.65,20325.70,706.11,83.26
2007-09-18,RMA,suisun,4,15999.00,1032.00,8656.85,7028.79,1.00,0.00,591.13,1.70,3.28,16314.94,1845.11,1294.90,550.21,3479.30,3479.30,842.85,20217.70,591.10,1108.27,5403.82,5403.82,1534.32,554.22,891.78,19915.38,20017.18,19141.78,898.49,926.24,20277.71,1525.07,9779.67,27990.25,19798.98,13090.41,846.67,771.16,591.61,17969.85,397.65,318.53,951.44,478.69,20261.65,185.26,157.72,549.80,630.52,743.79,590.57,412.27,411.81,20251.41,691.96,83.35
2007-09-19,RMA,suisun,4,15368.00,971.00,8391.97,6354.01,1.00,0.00,663.57,1.76,3.33,15609.47,1992.45,1473.87,518.58,3559.33,3559.33,816.30,20107.30,589.62,1089.05,5611.00,5611.00,1515.23,669.78,887.84,19937.29,19922.26,19162.07,871.61,897.10,20197.10,1575.51,10124.69,28457.65,19777.89,12496.31,819.91,754.53,593.35,18381.26,414.18,321.76,951.06,511.94,20205.26,193.26,156.56,581.84,631.99,733.04,583.63,404.37,403.72,20181.42,677.58,83.48
2007-09-20,RMA,suisun,4,14887.00,939.00,4436.16,9927.91,1.00,0.00,727.29,1.99,3.39,15108.52,1814.66,1335.74,478.92,3524.29,3524.29,794.96,19994.33,587.80,1065.15,5523.21,5523.21,1487.00,752.31,879.20,19886.40,19840.98,19134.34,848.94,871.56,20126.99,1550.97,10125.92,28526.34,19702.11,11696.68,798.12,738.45,595.95,18319.01,420.20,328.33,949.16,500.15,20150.33,201.56,155.70,609.79,610.37,734.98,584.18,398.50,397.79,20118.94,668.15,83.53
2007-09-21,RMA,suisun,4,15799.00,926.00,8620.74,7030.81,1.00,0.00,737.81,2.23,3.40,16065.32,1494.05,987.58,506.47,3300.07,3300.07,775.81,19966.99,593.49,1037.27,5012.78,5012.78,1454.25,676.23,852.48,19672.06,19761.28,18968.52,822.17,847.92,20065.55,1463.13,9594.97,28088.35,19547.09,11329.37,779.45,714.92,596.63,18030.36,406.56,337.61,945.66,471.57,20088.77,198.96,153.70,607.07,598.14,744.28,620.73,391.62,391.05,20067.79,647.28,82.66
2007-09-22,RMA,suisun,4,15248.00,920.00,8638.67,6296.20,1.00,0.00,764.30,2.59,3.40,15494.92,1657.16,1119.08,538.08,3190.19,3190.19,754.91,19907.98,615.93,1014.11,4918.18,4918.18,1419.25,676.49,836.69,19522.32,19666.75,18732.76,804.38,827.79,19984.75,1424.13,9427.29,27960.12,19396.40,11168.25,758.14,694.39,596.24,17899.38,398.96,344.17,940.29,458.74,20022.42,199.33,153.18,589.44,584.54,734.74,686.88,382.39,381.86,19999.15,627.80,82.35
2007-09-23,RMA,suisun,4,14944.00,958.05,9279.02,5823.08,1.00,0.00,778.42,2.80,3.30,15245.63,1154.43,777.57,376.86,3033.38,3033.38,740.12,19868.73,654.99,995.33,4629.00,4629.00,1387.27,611.73,824.51,19255.17,19562.03,18404.27,788.70,809.91,19894.79,1350.04,8966.53,27377.19,19150.76,11301.49,742.37,671.09,617.60,17322.79,386.39,352.30,933.04,421.97,19937.38,196.04,154.11,576.37,564.06,762.92,727.81,374.25,373.78,19927.69,607.06,81.98
2007-09-24,RMA,suisun,4,14520.00,1096.00,9875.24,4930.83,1.00,0.00,733.40,3.10,3.13,14810.06,1248.14,758.74,489.40,2899.00,2899.00,731.32,19808.64,698.44,975.99,4448.09,4448.09,1357.96,577.44,811.97,18940.91,19411.69,18033.55,781.00,800.69,19783.73,1300.68,8631.40,26792.42,18864.21,11541.80,732.90,655.74,671.41,16837.24,373.73,361.60,923.44,400.04,19829.67,194.68,152.76,557.89,549.23,757.17,752.67,368.70,368.28,19841.06,592.83,81.58
2007-09-25,RMA,suisun,4,14421.00,1139.52,8883.94,5426.26,1.00,0.00,682.63,3.32,3.10,14681.86,1713.30,1149.79,563.51,2838.65,2838.65,727.73,19684.45,733.19,958.97,4446.18,4446.18,1328.53,578.54,799.50,18608.39,19201.25,17700.78,772.52,790.74,19632.50,1277.10,8601.49,26623.59,18559.30,11849.02,728.91,646.46,716.29,16776.66,364.15,370.29,911.83,391.45,19707.24,195.22,138.72,546.93,543.83,743.82,772.47,366.02,365.63,19708.25,586.78,81.45
2007-09-26,RMA,suisun,4,14310.00,1115.00,10208.17,3707.80,1.00,0.00,690.32,3.50,3.17,14521.44,1933.81,1354.20,579.61,2930.65,2930.65,721.26,19486.32,752.55,947.61,4723.44,4723.44,1300.34,635.40,795.49,18372.02,18933.80,17565.95,765.04,783.00,19427.78,1295.14,9045.06,27096.84,18346.83,12200.34,722.82,638.48,749.41,17280.18,363.38,376.43,899.43,401.91,19562.57,197.18,120.96,553.12,540.68,737.24,741.25,363.58,363.20,19514.84,578.66,81.78
2007-09-27,RMA,suisun,4,13852.00,1034.00,10831.81,2446.85,1.00,0.00,702.48,3.68,3.26,14052.02,2027.82,1437.57,590.25,3163.02,3163.02,714.40,19281.90,749.26,946.24,5256.38,5256.38,1279.78,757.39,801.07,18340.48,18676.55,17685.76,762.45,780.17,19201.10,1343.12,9797.50,27943.26,18330.46,12562.02,715.62,632.74,757.79,18097.04,372.58,379.74,886.46,421.22,19390.26,199.94,130.45,588.63,539.89,756.45,693.75,360.68,360.32,19308.93,571.59,82.63
2007-09-28,RMA,suisun,4,13268.00,1003.00,8506.28,4150.93,1.00,0.00,699.88,3.94,3.40,13404.53,1955.03,1380.21,574.82,3517.96,3517.96,714.39,19140.99,734.65,955.57,6122.37,6122.37,1272.89,1024.89,819.01,18577.17,18533.59,18075.03,767.92,785.34,19001.53,1412.80,10804.97,29076.12,18554.07,12709.12,714.67,630.43,728.87,19123.93,387.98,381.04,871.28,450.85,19232.81,212.12,148.06,665.05,543.98,796.69,689.91,358.48,358.08,19148.16,568.03,83.64
