datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,bac,bdt,cll,frk,god,gzl,hol2,mtz,old,rri2,snc,sss,tms,tss,uni,x2
2012-02-03,RMA,cache,2,18506.40,1982.00,-5941.00,434.82,14774.58,0.00,0.00,630.33,1.83,540.41,435.45,668.40,640.04,406.45,7142.53,6330.41,431.13,7198.06,674.27,603.36,8883.59,210.41,258.50,328.94,645.96,68.93
2012-02-04,RMA,cache,2,17783.70,1816.00,-6701.00,475.70,12942.00,0.00,0.00,638.71,1.70,544.37,423.69,653.61,715.32,397.79,7074.77,6329.96,419.56,7077.75,667.68,601.69,8557.13,217.36,261.80,323.15,635.80,69.19
2012-02-05,RMA,cache,2,16760.70,1722.00,-6156.00,553.96,12207.73,0.00,0.00,708.54,1.80,564.94,412.19,643.86,835.18,388.71,7112.04,6454.04,408.95,7049.52,654.29,599.04,8269.91,216.55,265.15,318.27,640.20,70.07
2012-02-06,RMA,cache,2,15694.80,1678.00,-5918.00,612.42,11270.38,0.00,0.00,719.83,2.03,576.61,402.12,643.99,886.21,380.17,7204.25,6578.62,399.07,7084.95,644.58,597.20,8051.46,210.76,269.93,316.22,674.89,70.60
2012-02-07,RMA,cache,2,14906.10,1642.00,-4803.00,605.71,11553.10,0.00,0.00,728.21,2.34,583.48,393.98,663.57,912.27,372.53,7280.01,6636.51,390.37,7107.02,644.01,595.73,7887.62,206.67,270.67,311.83,710.82,70.51
2012-02-08,RMA,cache,2,14424.30,1635.00,-4890.00,-26.52,11626.82,0.00,0.00,736.29,2.76,588.25,386.73,692.05,941.37,365.13,7366.74,6724.90,382.54,7150.21,659.11,594.44,7773.33,205.34,268.73,306.33,723.68,71.03
2012-02-09,RMA,cache,2,13741.20,1651.00,-3274.00,718.83,11830.38,0.00,0.00,734.00,3.04,560.26,380.89,714.04,872.14,358.34,7370.95,6707.81,375.51,7147.77,681.69,594.43,7690.20,208.55,265.66,302.66,731.42,70.78
2012-02-10,RMA,cache,2,15294.40,1674.00,-3033.00,1100.69,13258.71,0.00,0.00,739.04,3.29,517.89,376.30,727.75,750.31,352.46,7256.62,6535.28,369.36,7054.88,699.25,595.76,7625.78,221.66,258.70,297.43,734.93,69.88
2012-02-11,RMA,cache,2,15059.00,1668.00,-2513.00,928.53,13704.47,0.00,0.00,757.29,3.40,499.34,371.96,733.79,711.73,346.81,7154.28,6411.00,363.71,6969.50,709.79,597.13,7556.45,232.30,249.76,290.27,737.57,69.21
2012-02-12,RMA,cache,2,15209.70,1655.00,-2195.00,752.17,14332.53,0.00,0.00,764.63,3.43,494.65,367.51,737.95,726.54,341.88,7145.92,6461.62,358.42,6972.52,717.70,599.12,7481.19,228.42,245.42,287.06,748.04,69.31
2012-02-13,RMA,cache,2,15633.20,1676.00,-2567.00,986.09,14173.11,0.00,0.00,762.46,3.26,479.28,363.17,747.92,689.03,337.69,7169.40,6513.72,353.67,6998.57,724.29,603.92,7416.64,219.54,247.40,287.49,759.83,69.07
2012-02-14,RMA,cache,2,15526.50,1685.00,-3468.00,883.30,13305.20,0.00,0.00,767.17,3.00,465.18,358.39,758.20,643.70,333.29,7152.19,6484.37,349.03,6978.45,731.57,608.89,7360.63,213.02,247.66,283.72,763.39,68.40
2012-02-15,RMA,cache,2,15532.00,1641.00,-4264.00,1485.90,11904.10,0.00,0.00,774.79,2.64,452.53,351.80,762.23,621.27,322.78,7089.26,6435.00,342.66,6918.67,738.66,612.43,7313.63,207.16,245.65,279.06,765.21,68.54
2012-02-16,RMA,cache,2,15350.50,1582.00,-4815.00,1492.81,11063.69,0.00,0.00,777.04,2.18,432.02,344.90,764.98,581.01,310.62,6931.54,6198.67,333.66,6763.81,745.81,618.52,7257.21,209.13,244.73,275.68,770.72,67.94
2012-02-17,RMA,cache,2,15479.20,1586.00,-4970.00,1835.56,10690.64,0.00,0.00,826.00,1.81,439.05,337.49,768.77,602.14,307.51,6795.25,6032.33,327.07,6621.58,752.67,619.47,7181.78,210.38,243.20,271.21,778.33,67.99
2012-02-18,RMA,cache,2,15331.80,1610.00,-4437.00,1899.81,11011.99,0.00,0.00,834.54,1.59,479.77,330.11,774.13,723.60,305.45,6826.68,6102.58,322.37,6612.53,757.57,617.01,7086.77,204.77,242.38,267.17,801.35,68.90
2012-02-19,RMA,cache,2,14942.40,1611.00,-4267.00,1887.39,10784.01,0.00,0.00,841.42,1.66,563.51,323.67,786.71,973.71,302.90,7127.69,6484.50,318.09,6823.19,764.41,613.50,6987.62,202.43,244.72,265.35,827.18,70.45
2012-02-20,RMA,cache,2,14328.60,1595.00,-3886.00,1892.70,10518.90,0.00,0.00,834.58,2.06,642.14,318.95,804.04,1198.95,300.45,7611.64,7118.07,313.87,7202.12,777.22,611.10,6930.76,193.96,249.25,266.95,836.48,72.28
2012-02-21,RMA,cache,2,14064.60,1611.00,-3342.00,1751.88,10984.72,0.00,0.00,844.96,2.80,645.05,315.96,821.89,1177.84,298.29,7926.06,7486.61,310.29,7459.08,796.16,613.40,6935.11,181.84,250.67,267.93,838.31,72.41
2012-02-22,RMA,cache,2,13698.30,1531.00,-3267.00,2034.89,10325.41,0.00,0.00,842.79,3.85,621.00,313.38,832.10,1099.94,296.31,8028.10,7535.63,307.27,7548.86,812.59,616.54,6971.90,179.69,248.66,265.79,839.33,71.98
2012-02-23,RMA,cache,2,13420.00,1433.00,-2396.00,2151.45,10690.55,0.00,0.00,855.42,4.96,570.52,310.57,837.22,1003.75,292.00,7957.34,7380.89,303.62,7506.00,819.55,621.05,7014.25,179.39,242.59,260.90,843.52,71.53
2012-02-24,RMA,cache,2,13249.50,1393.00,-2078.00,1984.73,10957.77,0.00,0.00,892.33,5.85,503.19,308.32,842.02,876.52,286.67,7733.60,7062.16,300.05,7332.89,823.04,630.60,7045.34,176.97,237.44,256.56,848.07,70.69
2012-02-25,RMA,cache,2,13499.20,1389.00,-2197.00,2000.79,11042.41,0.00,0.00,910.54,6.23,487.15,306.28,847.69,776.98,284.70,7502.25,6817.93,297.47,7151.16,827.35,637.05,7060.22,177.46,231.05,253.14,865.90,70.03
2012-02-26,RMA,cache,2,12628.00,1296.00,-2278.00,1685.97,10227.03,0.00,0.00,936.08,6.16,475.61,303.93,860.94,750.27,282.59,7357.09,6658.08,295.09,7046.26,830.88,642.79,7055.95,177.28,224.47,249.24,892.96,69.68
2012-02-27,RMA,cache,2,13393.60,1293.00,-2263.00,1549.26,11132.34,0.00,0.00,911.83,5.68,487.28,301.38,880.04,797.51,280.95,7328.41,6708.85,292.87,7039.09,836.10,645.36,7041.93,172.59,219.85,245.99,914.40,70.01
2012-02-28,RMA,cache,2,12799.60,1333.00,-3236.00,1429.97,9734.63,0.00,0.00,957.04,4.79,564.04,297.63,895.40,1022.53,279.65,7571.46,7142.45,290.47,7266.51,845.96,642.84,7028.72,171.27,219.76,244.61,925.09,70.38
2012-02-29,RMA,cache,2,12617.00,1333.00,-3408.00,1300.66,9552.34,0.00,0.00,976.38,3.67,622.41,294.26,906.18,1201.53,279.46,7956.54,7694.71,288.47,7571.28,864.49,641.70,7042.96,180.25,227.55,249.90,930.05,72.32
2012-03-01,RMA,cache,2,12512.50,1272.00,-4356.00,368.41,9376.09,0.00,0.00,931.38,2.68,614.85,292.30,919.93,1126.60,278.80,8188.88,7970.03,286.93,7743.16,886.60,646.02,7074.62,184.35,228.27,249.88,955.71,71.44
2012-03-02,RMA,cache,2,12167.10,1325.00,-2838.00,849.88,10245.22,0.00,0.00,910.71,2.01,709.77,290.17,933.48,1374.68,277.08,8494.02,8223.36,285.21,8005.90,898.86,645.17,7136.88,177.76,231.00,246.99,960.28,71.69
2012-03-03,RMA,cache,2,12210.00,1266.00,-2839.00,862.63,10232.37,0.00,0.00,907.54,1.65,905.82,288.00,938.72,1889.59,275.53,9079.14,8880.97,283.18,8482.62,908.72,640.07,7252.36,177.13,247.34,252.05,936.00,73.88
2012-03-04,RMA,cache,2,12362.90,1267.00,-2534.00,851.12,10604.78,0.00,0.00,940.67,1.56,925.68,286.95,936.53,1924.71,274.85,9443.37,9323.92,281.57,8745.70,924.14,641.91,7380.54,180.89,258.21,258.37,916.65,75.42
2012-03-05,RMA,cache,2,11876.70,1345.00,-2799.00,816.18,9928.53,0.00,0.00,969.71,1.83,817.50,286.45,929.18,1623.25,273.55,9376.03,9138.77,280.37,8702.82,935.19,649.57,7500.07,176.28,250.64,255.74,918.04,73.89
2012-03-06,RMA,cache,2,11539.00,1390.00,-2149.00,1307.06,9791.94,0.00,0.00,993.83,2.11,831.83,284.40,925.15,1689.94,270.67,9338.08,8998.85,278.59,8705.02,933.80,654.45,7629.42,173.88,248.33,253.08,941.96,73.68
2012-03-07,RMA,cache,2,11093.50,1319.00,-2777.00,971.75,8987.75,0.00,0.00,954.67,2.49,809.61,281.91,938.39,1718.57,266.06,9397.63,9066.16,275.58,8772.20,928.59,664.84,7736.72,177.18,249.14,254.31,969.07,74.52
2012-03-08,RMA,cache,2,11436.70,1294.00,-2803.00,1132.42,9146.28,0.00,0.00,906.21,3.01,745.07,280.64,960.37,1496.28,264.14,9270.06,8886.22,273.22,8704.33,926.07,676.12,7812.04,180.93,243.07,252.27,976.81,73.72
2012-03-09,RMA,cache,2,11260.70,1236.00,-2802.00,1259.04,8760.66,0.00,0.00,923.17,3.40,707.39,279.03,968.48,1322.50,263.78,9058.43,8616.67,271.98,8549.44,931.64,682.82,7868.64,185.05,233.66,247.55,947.25,73.27
2012-03-10,RMA,cache,2,10594.10,1294.00,-3219.00,1418.30,7575.80,0.00,0.00,885.67,3.65,653.28,277.24,955.83,1185.49,263.08,8832.79,8388.05,270.86,8384.09,943.69,690.95,7913.26,184.50,224.96,243.47,919.03,72.53
2012-03-11,RMA,cache,2,10375.20,1370.00,-3381.00,1302.14,7387.06,0.00,0.00,909.08,3.82,651.88,275.03,932.94,1220.15,262.25,8743.37,8334.17,269.66,8347.96,950.35,698.69,7962.01,181.27,219.67,239.71,908.85,72.00
2012-03-12,RMA,cache,2,9696.50,1465.00,-3238.00,1275.99,6988.51,0.00,0.00,850.43,3.75,696.84,273.13,914.55,1340.58,261.84,8842.82,8527.10,268.58,8463.47,944.30,706.03,7995.13,178.82,222.29,242.38,896.64,72.74
2012-03-13,RMA,cache,2,10191.50,1448.00,-3381.00,1487.62,7125.88,0.00,0.00,883.79,3.53,728.64,272.44,901.09,1392.24,262.69,9052.16,8779.86,268.11,8641.94,929.94,714.57,8023.69,181.16,228.19,246.83,882.09,72.50
2012-03-14,RMA,cache,2,10481.90,1385.00,-2649.00,720.73,8892.17,0.00,0.00,903.67,3.21,816.26,271.88,887.39,1536.29,263.74,9381.40,9128.42,267.93,8910.62,916.51,717.21,8060.14,182.45,231.73,248.57,870.21,73.09
2012-03-15,RMA,cache,2,9964.90,1530.00,-2542.00,93.95,10253.95,0.00,0.00,795.88,2.78,843.98,271.69,879.26,1569.98,264.42,9690.27,9443.94,267.72,9139.32,904.07,722.74,8104.54,182.77,235.43,250.37,883.92,73.82
2012-03-16,RMA,cache,2,12085.70,1751.00,-2446.00,445.14,12858.56,0.00,0.00,748.38,2.30,831.31,271.76,875.78,1533.36,264.29,9867.72,9504.96,267.51,9274.88,890.42,732.47,8162.36,179.84,235.72,249.04,841.14,73.51
2012-03-17,RMA,cache,2,17642.90,1721.00,-2447.00,-534.56,19606.46,0.00,0.00,829.50,1.96,830.29,271.46,833.45,1513.88,263.20,9969.31,9516.13,267.15,9353.56,883.32,739.49,8234.11,162.31,235.15,246.93,780.35,73.74
2012-03-18,RMA,cache,2,26897.20,1802.00,-3131.00,-842.91,31728.11,0.00,0.00,818.46,1.78,797.85,270.24,790.36,1407.98,261.05,10005.16,9472.52,266.29,9364.22,868.92,743.04,8313.73,137.11,228.92,242.29,793.45,73.37
2012-03-19,RMA,cache,2,41361.10,2033.00,-4041.00,-59.96,42605.07,0.00,0.00,752.63,1.84,665.08,268.94,797.35,1058.03,257.92,9740.99,9034.80,264.94,9121.82,832.89,748.21,8386.85,108.50,212.29,229.28,813.82,72.75
2012-03-20,RMA,cache,2,50025.80,1990.00,-4404.00,817.60,48783.20,0.00,0.00,763.83,2.40,475.12,267.88,807.13,547.65,252.23,8827.90,7833.17,262.94,8347.80,809.83,752.13,8391.57,101.82,180.69,202.37,781.96,69.08
2012-03-21,RMA,cache,2,47191.10,2057.00,-5114.00,928.14,44539.96,0.00,0.00,823.29,3.31,367.73,265.76,788.77,344.75,244.31,7671.23,6441.59,259.63,7385.97,809.69,748.36,8312.72,109.93,154.89,179.57,767.74,66.63
2012-03-22,RMA,cache,2,40816.60,2106.00,-5121.00,1895.32,37145.61,0.00,0.00,891.70,4.25,301.78,263.18,777.97,247.35,235.49,6551.55,5219.19,255.04,6477.97,796.16,744.98,8150.86,119.00,146.83,171.74,805.97,64.87
2012-03-23,RMA,cache,2,34140.70,2017.50,-4578.00,1818.18,30926.69,0.00,0.00,873.32,5.10,261.31,260.98,807.56,195.81,228.19,5604.72,4212.78,250.35,5725.28,783.04,745.66,7923.08,124.37,147.40,170.51,860.42,63.34
2012-03-24,RMA,cache,2,27502.20,1929.00,-3867.00,1912.70,24740.50,0.00,0.00,851.74,5.65,234.18,259.28,858.00,167.50,222.66,4803.39,3411.94,246.16,5031.10,794.75,747.15,7637.31,129.25,147.46,166.93,876.50,60.84
2012-03-25,RMA,cache,2,23526.80,1813.00,-3673.00,1176.60,21528.21,0.00,0.00,874.25,6.00,214.67,256.90,871.85,164.46,216.42,4173.37,2830.86,241.52,4450.94,826.34,745.68,7347.80,135.54,145.68,163.38,863.22,60.11
2012-03-26,RMA,cache,2,20249.90,1784.00,-2938.00,695.84,19586.06,0.00,0.00,865.79,5.70,203.42,254.42,863.15,165.73,210.43,3751.63,2532.79,237.14,4045.03,850.85,743.42,7040.19,141.27,145.06,162.13,865.13,59.87
2012-03-27,RMA,cache,2,20048.60,1765.00,-2940.00,1158.96,18937.64,0.00,0.00,856.46,5.00,197.48,251.38,865.08,169.68,206.35,3543.93,2479.44,233.21,3848.89,856.56,742.08,6736.36,145.81,146.86,162.39,868.28,60.57
2012-03-28,RMA,cache,2,19925.40,1714.00,-3653.00,-631.34,19948.74,0.00,0.00,878.29,4.10,194.52,247.72,866.69,177.76,203.53,3488.67,2559.10,229.30,3783.30,858.16,741.69,6482.20,152.08,150.21,163.26,862.77,60.98
2012-03-29,RMA,cache,2,19569.00,1677.00,-3728.00,-1024.71,21730.71,0.00,0.00,873.21,3.09,193.84,242.94,864.24,195.39,200.32,3509.86,2688.61,224.23,3734.55,860.89,741.19,6187.20,158.29,152.79,163.54,868.13,61.66
2012-03-30,RMA,cache,2,22403.70,1655.00,-4424.00,-611.02,22201.72,0.00,0.00,887.88,2.26,198.00,235.96,866.82,232.57,195.94,3627.23,2904.18,218.56,3736.20,861.48,737.82,5811.66,156.44,155.32,163.74,875.35,62.51
2012-03-31,RMA,cache,2,27462.60,1555.00,-6343.00,-318.33,24455.93,0.00,0.00,875.42,1.63,203.48,228.67,870.21,266.64,191.29,3813.25,3175.05,213.65,3823.61,863.30,731.76,5485.59,149.30,158.36,164.79,879.50,64.12
2012-04-01,RMA,cache,2,36903.90,1520.00,-6180.00,-1111.83,35048.73,0.00,0.00,876.29,1.44,200.42,223.94,874.07,255.48,188.25,3881.50,3269.61,208.68,3851.59,867.09,726.44,5253.22,133.96,159.41,164.57,881.62,64.40
2012-04-02,RMA,cache,2,37467.10,1577.00,-2028.00,975.45,38675.65,0.00,0.00,860.79,1.35,189.45,223.01,876.42,214.99,186.99,3663.17,2985.46,204.84,3647.96,867.48,734.68,5013.12,126.21,155.51,160.95,877.17,63.03
2012-04-03,RMA,cache,2,35359.50,1596.00,-1942.00,1504.13,35404.37,0.00,0.00,842.67,1.56,180.72,222.07,871.42,187.84,184.94,3271.47,2567.37,202.21,3299.22,866.71,754.18,4772.97,131.13,148.88,155.90,874.69,61.65
2012-04-04,RMA,cache,2,35798.40,1598.00,-1566.00,1133.15,36232.25,0.00,0.00,780.38,1.92,175.30,219.40,856.97,177.23,182.12,2950.47,2280.21,199.23,3018.88,864.75,774.66,4529.34,132.56,145.48,153.30,865.60,61.45
2012-04-05,RMA,cache,2,36099.80,1713.00,-1102.00,871.94,37254.86,0.00,0.00,663.42,2.31,170.35,217.72,819.27,163.64,180.15,2696.08,2029.00,196.98,2804.07,858.34,797.01,4303.80,128.70,144.98,152.32,842.86,60.92
2012-04-06,RMA,cache,2,32797.60,1809.00,-1921.00,830.62,33142.98,0.00,0.00,589.63,2.77,166.32,217.63,730.73,150.76,179.79,2426.56,1745.12,196.30,2565.53,846.76,812.44,4093.15,130.78,142.98,150.25,788.44,59.31
2012-04-07,RMA,cache,2,29437.10,2006.00,-1925.00,1094.28,29582.82,0.00,0.00,521.42,3.19,163.26,216.95,625.59,146.11,179.77,2183.93,1502.08,195.97,2335.30,829.74,806.45,3893.25,136.63,140.47,148.20,692.90,58.26
2012-04-08,RMA,cache,2,26877.40,2230.00,-1923.00,1319.75,26918.65,0.00,0.00,440.00,3.49,160.46,214.29,541.85,144.90,178.87,2015.59,1361.81,195.25,2162.21,807.10,764.01,3691.37,141.63,140.16,147.89,598.39,58.20
2012-04-09,RMA,cache,2,24402.40,2458.00,-2936.00,1420.60,23478.80,0.00,0.00,406.54,3.58,159.04,211.15,463.68,144.47,178.14,1944.52,1321.99,194.72,2096.70,777.13,685.73,3517.60,147.26,142.04,149.16,515.61,58.68
2012-04-10,RMA,cache,2,22140.80,2630.00,-3029.00,1326.24,21329.56,0.00,0.00,384.54,3.60,158.25,208.62,413.46,146.10,177.89,1936.92,1356.42,194.35,2071.45,741.30,594.71,3371.95,147.47,144.20,150.41,445.66,58.61
2012-04-11,RMA,cache,2,20918.70,2684.00,-3030.00,547.23,20919.47,0.00,0.00,394.58,3.47,157.91,207.66,392.14,150.91,177.25,2023.93,1484.23,194.42,2113.87,705.27,513.69,3267.74,149.83,146.74,151.65,406.47,59.49
