datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1991-11-07,dsm2,base,1,12838.96,12372.96,1394.52,2564.60,8907.70,0.00,0.00,463.98,2.04,3.82,2.16,3.33,270.62,270.62,239.80,5033.68,462.23,223.88,530.56,530.56,249.42,174.35,222.54,6069.92,6746.41,5479.03,229.71,229.21,7646.03,217.67,1430.24,11743.76,5205.37,1462.26,240.23,297.45,533.71,4551.82,230.11,490.24,257.04,190.18,5949.29,146.72,151.01,175.85,330.81,183.37,473.68,367.43,6010.86,331.03,66.20
1991-11-08,dsm2,base,1,11545.72,11083.72,1400.56,1899.90,8501.59,0.00,0.00,483.98,1.87,3.75,1.85,3.27,272.43,272.43,240.67,4937.13,452.09,222.05,587.74,587.74,245.47,181.80,222.57,5968.24,6525.73,5671.62,229.17,228.70,7536.07,213.90,1545.74,12040.94,5306.92,1569.06,241.26,300.46,528.12,4716.18,233.97,483.72,254.45,190.21,5910.61,149.28,154.51,177.54,341.26,183.56,460.65,368.06,5909.83,334.41,66.20
1991-11-09,dsm2,base,1,10545.13,10071.13,1408.11,1330.60,8034.45,0.00,0.00,510.97,1.73,3.67,1.69,3.20,271.52,271.52,243.68,4863.90,465.69,220.49,619.39,619.39,242.05,188.00,222.79,5944.80,6365.42,5848.15,229.52,228.91,7404.09,209.85,1607.11,12246.77,5418.37,1628.86,244.83,305.76,525.12,4790.20,240.45,482.85,253.83,190.47,5934.95,151.05,158.35,179.86,362.86,184.74,465.72,368.64,5817.52,339.60,66.20
1991-11-10,dsm2,base,1,9428.49,8948.49,1427.17,1337.50,6852.43,0.00,0.00,529.98,1.77,3.63,1.82,3.20,272.30,272.30,248.35,4804.73,486.10,219.51,667.91,667.91,239.13,194.13,223.07,5953.03,6264.15,6010.83,230.36,229.61,7253.13,206.84,1646.73,12469.95,5523.40,1636.64,249.75,311.32,523.30,4860.29,249.21,477.82,254.73,191.33,5986.14,152.91,157.69,182.10,367.00,185.99,484.22,369.40,5741.71,345.65,66.20
1991-11-11,dsm2,base,1,9652.24,9180.24,1467.13,954.40,7527.80,0.00,0.00,550.98,2.01,3.74,2.19,3.27,283.80,283.80,249.66,4771.18,512.37,218.45,746.47,746.47,236.70,205.57,222.59,5971.68,6200.15,6257.11,230.55,229.81,7077.44,205.76,1764.08,12954.06,5651.86,1698.33,250.65,313.77,520.98,5091.42,255.42,472.54,256.95,192.84,6041.20,155.04,144.53,184.70,373.56,187.72,510.38,369.78,5679.57,346.73,66.20
1991-11-12,dsm2,base,1,9628.45,9270.45,1477.98,1104.40,7390.88,0.00,0.00,550.00,2.37,3.92,2.88,3.35,324.93,324.93,248.72,4783.09,531.99,217.06,910.86,910.86,234.56,227.21,221.10,5977.36,6150.81,6704.16,229.48,228.70,6901.70,207.24,2054.98,13896.62,5926.95,1841.47,249.28,313.56,518.78,5768.97,255.91,477.05,259.39,194.63,6199.87,156.36,153.57,188.94,365.56,188.66,532.66,368.36,5627.63,343.30,66.20
1991-11-13,dsm2,base,1,10056.70,9807.70,1477.09,1633.20,7296.96,0.00,0.00,561.99,2.80,4.05,3.76,3.42,370.81,370.81,246.31,4833.13,550.22,215.86,1124.15,1124.15,231.52,257.47,219.84,6004.78,6108.92,7347.18,228.12,227.05,6755.96,210.90,2533.05,15119.98,6335.58,2041.03,246.80,310.54,518.63,6736.58,252.39,489.20,262.21,195.85,6160.75,155.55,153.87,196.10,363.74,191.44,552.75,364.81,5578.87,344.57,70.80
1991-11-14,dsm2,base,1,10135.40,9899.40,1485.89,4231.30,4917.01,0.00,0.00,564.00,3.24,4.07,4.63,3.38,420.86,420.86,245.60,4885.98,552.89,215.34,1303.22,1303.22,228.65,283.69,219.13,6114.68,6076.53,8049.10,226.98,226.22,6655.89,214.60,2920.83,16037.40,6835.69,2231.80,246.01,305.54,519.12,7497.34,251.06,504.78,265.43,196.96,6158.70,155.23,158.44,203.08,352.65,194.95,557.26,361.88,5541.28,345.00,70.80
1991-11-15,dsm2,base,1,8732.12,8517.12,1492.79,4320.90,3419.29,0.00,0.00,572.99,3.60,3.97,5.35,3.30,469.28,469.28,241.58,4958.48,561.19,214.71,1459.43,1459.43,226.44,305.90,218.25,6304.42,6085.17,8689.79,226.54,225.51,6581.23,218.53,3244.06,16316.46,7304.82,2465.31,241.81,299.38,523.95,7988.69,248.36,522.06,266.06,197.82,6275.01,155.78,152.82,209.70,340.01,197.91,564.77,356.39,5509.11,330.88,70.80
1991-11-16,dsm2,base,1,9076.16,8868.16,1526.95,2324.80,5760.91,0.00,0.00,588.99,3.74,3.92,5.67,3.25,516.76,516.76,240.51,5066.01,566.18,214.25,1642.26,1642.26,224.82,334.24,217.96,6520.69,6155.21,9191.33,225.93,225.14,6523.67,224.56,3516.15,15889.89,7678.16,2713.47,240.73,291.51,531.32,8126.89,247.46,536.04,263.89,198.58,6433.27,157.78,142.49,220.21,334.69,204.97,569.35,347.95,5500.29,326.73,70.80
1991-11-17,dsm2,base,1,8332.77,8109.77,1537.43,3600.10,4156.91,0.00,0.00,594.00,3.69,3.96,5.64,3.28,555.46,555.46,241.14,5236.24,574.40,214.72,1812.77,1812.77,224.45,373.05,219.00,6803.51,6306.06,9484.50,226.51,225.79,6479.41,230.37,3772.87,15698.35,8048.92,2883.46,241.41,289.81,540.24,8213.69,249.03,546.94,262.71,199.64,6645.11,158.97,142.31,232.76,326.80,212.11,575.49,344.58,5510.50,327.75,73.00
1991-11-18,dsm2,base,1,8064.95,7841.95,1513.66,4249.40,3342.28,0.00,0.00,592.00,3.56,3.97,5.29,3.31,644.48,644.48,239.80,5473.50,587.50,215.35,2108.31,2108.31,225.36,434.80,219.68,7130.93,6531.85,9768.77,226.56,226.05,6454.71,239.24,4196.12,16292.11,8374.69,3145.66,240.19,289.21,550.39,8669.34,247.20,554.43,261.62,200.23,6945.64,159.73,149.74,249.86,323.98,222.14,588.57,340.40,5532.77,323.76,76.40
1991-11-19,dsm2,base,1,7589.53,7347.53,1525.81,3301.40,3534.88,0.00,0.00,589.00,3.24,3.92,4.52,3.27,739.13,739.13,236.53,5727.99,593.92,216.63,2412.61,2412.61,227.56,504.13,219.90,7412.14,6793.47,10123.78,226.78,226.01,6464.77,251.72,4594.05,16559.12,8747.53,3388.99,236.80,286.10,561.08,9087.98,244.66,560.89,261.16,200.75,7158.11,160.33,155.91,277.47,323.96,236.73,597.23,335.71,5593.39,317.00,76.60
1991-11-20,dsm2,base,1,8887.21,8638.21,1522.76,3131.90,5168.52,0.00,0.00,615.98,2.89,3.76,3.73,3.17,872.37,872.37,233.80,5990.50,593.80,218.15,2669.59,2669.59,231.39,590.89,220.02,7723.62,7055.27,10428.81,226.34,225.57,6492.53,269.17,4990.64,16754.83,9079.79,3628.93,234.04,281.57,572.14,9391.50,241.65,568.59,261.11,201.44,7347.50,160.42,156.08,302.50,325.86,251.68,597.99,333.48,5671.55,322.47,76.60
1991-11-21,dsm2,base,1,8748.90,8513.90,1514.23,4345.80,3863.81,0.00,0.00,636.98,2.59,3.69,3.01,3.28,853.33,853.33,234.72,6178.54,593.84,220.35,2638.84,2638.84,236.41,566.58,221.87,7919.34,7284.88,10448.67,227.05,226.42,6500.63,272.39,4929.40,16180.33,9219.14,3706.24,235.09,282.44,582.02,9131.18,244.43,578.85,260.35,202.38,7331.66,158.61,156.12,297.37,325.53,250.34,596.51,335.08,5718.26,324.58,76.60
1991-11-22,dsm2,base,1,8628.74,8401.74,1500.81,4118.90,3685.40,0.00,0.00,625.01,2.23,3.88,2.51,3.41,855.63,855.63,233.56,6340.63,619.04,222.39,2598.56,2598.56,241.69,575.29,223.20,8061.69,7469.78,10449.99,227.93,227.43,6499.08,276.91,4864.47,16209.56,9301.52,3700.55,234.24,282.87,590.15,9015.63,246.76,586.60,257.55,203.77,7286.22,159.40,156.46,299.13,328.71,251.53,617.03,335.94,5775.39,316.11,76.60
1991-11-23,dsm2,base,1,8794.07,8569.07,1471.90,3200.30,4613.85,0.00,0.00,625.00,2.06,3.79,2.18,3.32,1042.25,1042.25,232.81,6629.03,637.66,225.15,2970.26,2970.26,247.75,678.00,223.81,8311.82,7681.21,10822.87,228.05,227.71,6591.61,307.05,5306.27,17952.43,9648.70,3910.07,233.21,280.31,596.12,9764.25,242.83,587.59,254.34,205.84,7517.46,163.02,161.64,340.95,318.51,275.54,634.72,335.72,5910.89,311.27,79.40
1991-11-24,dsm2,base,1,8800.58,8584.58,1408.93,2965.50,4727.94,0.00,0.00,641.98,1.98,3.68,2.08,3.22,1038.82,1038.82,236.57,6776.90,633.25,227.87,2924.04,2924.04,252.70,665.02,225.69,8431.88,7886.11,11111.92,228.92,228.57,6653.43,313.68,5233.94,17846.17,9847.80,4207.72,237.10,282.22,607.93,9725.51,243.24,584.84,252.33,206.99,7674.69,161.64,158.23,331.19,385.36,272.76,627.23,336.58,5961.81,369.86,76.60
1991-11-25,dsm2,base,1,9029.61,8816.61,1380.60,5951.90,1956.24,0.00,0.00,643.00,1.97,3.66,2.09,3.15,1053.65,1053.65,238.29,6918.95,627.42,230.75,2853.88,2853.88,259.76,638.97,227.65,8548.28,8030.59,11261.99,230.75,230.47,6647.73,322.15,5109.05,17897.41,9987.32,4260.56,238.71,282.85,622.31,9730.80,243.82,585.05,250.12,208.95,7699.93,163.17,157.73,325.03,369.82,272.72,633.29,337.86,6039.43,334.98,76.60
1991-11-26,dsm2,base,1,8842.75,8639.75,1359.74,2586.60,5084.43,0.00,0.00,642.00,2.02,3.69,2.27,3.16,1133.07,1133.07,239.00,7092.30,628.43,234.33,2895.36,2895.36,267.61,650.99,229.64,8694.20,8162.40,11474.55,232.47,232.23,6705.30,342.48,5235.28,18216.28,10148.24,4342.37,239.21,282.34,627.09,10061.28,240.63,584.76,249.10,211.60,7805.44,164.02,156.10,322.85,349.44,274.79,643.59,335.85,6118.97,354.47,76.60
1991-11-27,dsm2,base,1,8935.77,8728.77,1355.12,1860.50,5988.36,0.00,0.00,654.99,2.17,3.69,2.51,3.13,1184.68,1184.68,241.98,7255.52,638.27,238.40,2982.57,2982.57,274.46,666.78,232.53,8847.14,8300.97,11667.59,234.68,234.50,6798.11,358.86,5387.99,18736.83,10316.98,4431.50,242.18,283.74,633.43,10428.41,239.15,584.69,249.50,214.22,7474.10,164.50,158.93,330.94,368.79,278.48,644.63,335.03,6223.67,373.70,79.40
1991-11-28,dsm2,base,1,9170.23,8973.23,1318.62,1861.00,6192.46,0.00,0.00,639.02,2.34,3.64,2.80,3.09,1175.86,1175.86,246.16,7370.01,641.80,242.25,2936.63,2936.63,280.04,643.78,235.90,8994.11,8447.49,11832.29,237.57,237.36,6923.94,355.55,5402.45,18783.84,10469.26,4476.18,246.38,287.06,639.37,10456.19,239.67,587.98,250.85,216.06,7518.82,163.90,157.09,327.57,419.08,280.68,647.76,335.74,6318.50,395.77,79.40
1991-11-29,dsm2,base,1,9371.70,9169.70,1271.25,2228.00,6010.15,0.00,0.00,629.03,2.43,3.58,2.97,3.00,1135.54,1135.54,249.15,7474.09,645.85,246.02,2868.51,2868.51,285.53,620.24,239.21,9151.14,8596.39,11914.26,240.81,240.61,6980.60,355.62,5330.10,18519.70,10557.46,4424.11,249.37,289.24,642.84,10320.84,240.51,591.80,253.27,217.55,7347.76,164.09,156.44,321.96,393.06,277.98,651.41,336.03,6394.75,398.27,76.60
1991-11-30,dsm2,base,1,9087.77,8886.77,1223.28,1978.00,5955.70,0.00,0.00,616.05,2.47,3.52,3.04,2.97,1140.39,1140.39,250.72,7608.32,648.64,250.20,2886.21,2886.21,290.75,616.71,242.18,9289.12,8754.96,11949.40,243.97,243.88,7035.92,364.41,5354.75,18132.74,10635.23,4477.14,250.95,290.34,647.10,10274.54,240.17,591.83,256.54,219.26,7467.27,164.77,155.15,327.94,421.19,284.07,639.83,332.84,6468.32,400.77,76.60
1991-12-01,dsm2,base,1,8734.71,8531.71,1196.17,2169.50,5501.22,0.00,0.00,611.02,2.47,3.61,3.09,3.06,1091.20,1091.20,255.61,7739.37,642.02,253.40,2861.24,2861.24,295.53,618.57,245.72,9446.39,8913.41,11912.66,247.17,247.11,7060.91,358.72,5309.36,18012.66,10694.43,4477.51,255.96,295.08,649.02,10139.91,241.66,594.37,259.92,220.02,7503.04,165.54,158.85,329.65,463.04,283.88,630.14,332.04,6558.87,413.19,76.60
1991-12-02,dsm2,base,1,8304.76,8098.76,1161.57,4131.50,3070.79,0.00,0.00,629.93,2.43,3.70,3.00,3.11,1127.82,1127.82,256.76,7954.29,632.84,257.22,3006.77,3006.77,301.89,651.79,249.02,9625.51,9080.38,12015.28,250.44,250.38,7141.74,365.50,5510.06,18583.77,10850.36,4593.25,257.12,295.74,645.32,10414.88,240.60,594.31,265.04,222.11,7714.56,167.17,164.16,347.47,384.65,294.82,618.89,331.31,6685.88,384.64,79.40
1991-12-03,dsm2,base,1,7689.15,7483.15,1138.97,2664.60,3858.24,0.00,0.00,619.04,2.36,3.67,2.83,3.08,1290.70,1290.70,255.96,8180.19,626.51,261.65,3330.08,3330.08,309.61,762.50,251.37,9835.71,9271.83,12360.24,252.97,253.01,7275.21,399.45,6002.88,19479.72,11110.81,4865.50,256.28,292.38,637.23,11069.46,236.93,589.35,269.09,226.04,8046.34,169.39,164.35,387.06,399.70,317.77,616.53,325.12,6837.49,374.08,79.40
1991-12-04,dsm2,base,1,7375.86,7166.86,1070.55,4641.90,1513.29,0.00,0.00,651.88,2.28,3.56,2.61,3.06,1376.64,1376.64,257.40,8352.15,620.85,266.13,3485.75,3485.75,317.15,818.27,254.95,10001.01,9451.00,12668.52,255.37,255.48,7320.03,420.36,6265.06,19664.40,11362.08,5034.67,257.64,290.51,629.10,11290.40,236.30,585.78,271.76,229.04,8087.80,171.44,163.24,414.51,360.10,336.48,630.03,323.27,6952.26,388.26,79.40
1991-12-05,dsm2,base,1,6939.98,6721.98,996.39,5043.90,586.67,0.00,0.00,701.81,2.15,3.51,2.37,3.03,1421.47,1421.47,258.87,8484.27,620.08,271.41,3594.68,3594.68,327.98,856.62,258.60,10166.44,9601.93,12918.36,258.07,258.28,7317.21,432.58,6358.26,19528.50,11580.56,5155.52,259.02,289.52,626.22,11392.31,236.06,583.25,273.70,232.32,8048.93,171.93,162.43,430.90,366.24,349.92,624.90,323.35,7029.53,369.05,79.40
1991-12-06,dsm2,base,1,6238.43,6019.43,938.63,4136.00,880.46,0.00,0.00,732.88,2.11,3.46,2.23,3.02,1498.56,1498.56,261.38,8702.74,621.99,277.18,3803.20,3803.20,342.13,948.02,262.53,10346.08,9737.61,13189.06,261.34,261.69,7331.06,459.68,6634.64,19799.19,11850.92,5321.87,261.70,290.51,629.63,11672.78,235.63,580.76,275.50,237.02,8043.53,175.18,161.15,467.79,347.45,371.87,649.31,323.50,7158.10,332.38,79.40
1991-12-07,dsm2,base,1,5996.00,5754.00,904.21,2584.30,2628.81,0.00,0.00,731.01,2.05,3.44,2.12,3.00,1551.37,1551.37,264.65,8901.18,627.96,283.73,3982.28,3982.28,355.27,1006.58,266.86,10509.68,9867.21,13371.54,264.93,265.33,7327.74,477.05,6827.58,19934.69,12086.56,5473.69,264.98,292.81,631.22,11862.98,236.62,579.64,278.11,241.35,8092.85,178.15,158.97,496.28,342.31,392.75,690.77,325.12,7272.56,344.02,79.40
1991-12-08,dsm2,base,1,5322.20,5087.20,889.60,1881.10,2430.47,0.00,0.00,735.98,2.05,3.46,2.24,3.00,1594.77,1594.77,268.93,9098.62,648.68,289.77,4143.85,4143.85,368.34,1095.43,271.58,10672.63,9999.47,13586.35,268.96,269.34,7322.27,489.66,6981.44,20341.24,12306.93,5698.99,269.26,297.09,639.48,12015.87,238.22,580.08,280.12,244.94,8097.27,181.69,157.29,535.29,356.82,416.45,725.04,327.80,7401.53,356.80,79.40
1991-12-09,dsm2,base,1,5713.21,5497.21,887.45,1882.50,2763.62,0.00,0.00,735.00,2.08,3.53,2.40,3.02,1710.11,1710.11,273.68,9325.72,682.93,297.83,4420.47,4420.47,381.83,1208.36,276.82,10861.60,10146.45,13898.61,273.34,273.90,7361.91,514.94,7254.77,21004.25,12562.54,5951.34,273.97,301.97,655.27,12438.70,240.03,581.62,281.13,249.85,8160.46,190.20,157.90,587.08,393.38,450.62,735.34,330.55,7529.18,365.64,79.40
1991-12-10,dsm2,base,1,5261.82,5065.82,908.48,1770.60,2438.77,0.00,0.00,740.98,2.24,3.65,2.76,3.08,1828.02,1828.02,278.89,9546.87,711.45,306.28,4692.39,4692.39,395.63,1339.93,282.99,11068.58,10316.16,14329.96,278.38,279.23,7452.52,548.12,7546.57,21828.39,12870.52,6259.18,279.12,306.78,674.43,12973.49,242.07,584.18,284.13,255.82,8509.30,200.47,159.52,635.74,420.13,486.48,737.50,333.10,7672.26,376.11,79.40
1991-12-11,dsm2,base,1,4968.11,4770.11,895.37,1699.20,2246.05,0.00,0.00,779.84,2.56,3.68,3.18,3.12,2055.55,2055.55,283.89,9791.21,725.50,316.65,5011.45,5011.45,409.44,1546.29,290.13,11287.73,10505.41,14857.70,284.56,285.43,7645.49,611.30,8058.39,22978.14,13242.92,6584.54,283.99,310.52,692.86,13806.40,244.47,585.72,287.75,264.19,8873.49,215.59,159.76,726.02,422.77,543.18,739.08,335.34,7855.12,384.99,79.40
1991-12-12,dsm2,base,1,4281.10,4089.10,893.84,1418.10,1673.19,0.00,0.00,753.11,2.83,3.69,3.57,3.08,2174.16,2174.16,288.83,9979.76,732.02,328.24,5288.09,5288.09,419.74,1678.89,298.55,11567.68,10712.43,15343.21,291.12,292.31,7842.28,652.82,8405.99,23381.48,13603.75,6934.19,288.88,313.27,707.32,14384.74,247.88,587.20,290.63,272.13,9016.27,225.12,158.16,780.23,421.65,587.58,741.65,337.14,7971.72,386.81,79.40
1991-12-13,dsm2,base,1,4559.78,4363.78,912.44,1424.20,1910.25,0.00,0.00,759.97,2.99,3.81,3.99,3.19,2259.25,2259.25,294.06,10155.13,736.63,341.99,5481.95,5481.95,432.30,1767.06,308.45,11894.28,10951.22,15768.40,299.35,300.19,8008.11,680.96,8705.77,23520.20,14005.61,7188.26,294.13,314.91,717.13,14642.91,251.78,589.65,293.88,279.30,9326.08,229.96,155.47,820.11,434.43,615.02,763.61,337.10,8090.64,387.61,84.20
1991-12-14,dsm2,base,1,4602.12,4411.12,934.95,1397.00,1996.71,0.00,0.00,758.01,3.06,3.94,4.27,3.31,2543.78,2543.78,299.32,10428.44,747.64,362.06,5949.58,5949.58,455.39,1937.52,321.82,12322.25,11248.60,16270.73,308.69,310.28,8215.84,752.56,9314.10,24085.53,14483.89,7590.59,299.24,314.47,723.60,15233.12,255.20,590.08,298.03,292.88,9891.39,241.61,153.34,925.25,398.68,679.10,768.41,332.70,8258.66,374.74,84.20
1991-12-15,dsm2,base,1,5067.99,4884.99,961.06,1548.30,2369.14,0.00,0.00,763.98,3.02,3.85,4.27,3.18,2830.33,2830.33,306.23,10767.47,754.07,386.47,6502.57,6502.57,484.60,2204.41,337.86,12769.66,11636.33,16888.04,320.69,322.91,8583.05,850.89,9963.24,24597.31,15009.51,8081.91,306.11,315.86,733.16,15797.42,259.80,591.12,302.17,309.51,10500.07,266.44,152.08,1066.04,390.94,784.33,759.55,329.88,8505.11,362.44,84.20
1991-12-16,dsm2,base,1,5504.04,5319.04,985.27,2185.00,2183.39,0.00,0.00,774.96,2.97,3.67,4.20,3.06,2966.10,2966.10,315.03,11092.32,757.57,411.19,6740.78,6740.78,518.97,2308.87,356.64,13140.02,12044.34,17355.54,335.85,337.98,8822.38,919.70,10206.10,23946.65,15434.30,8417.01,314.73,316.93,743.63,15890.22,264.51,596.02,306.99,323.08,10938.29,276.15,156.15,1136.86,375.56,848.70,761.66,327.95,8625.11,369.22,84.20
1991-12-17,dsm2,base,1,5696.32,5541.32,1003.67,2193.50,2451.31,0.00,0.00,798.91,2.90,3.78,4.00,3.18,2958.54,2958.54,326.24,11343.94,759.10,431.73,6689.54,6689.54,557.58,2277.71,374.37,13442.16,12395.56,17412.59,352.60,355.44,8734.02,933.91,10161.72,23037.10,15631.80,8445.95,325.96,318.45,751.92,15571.24,268.54,602.82,313.20,332.29,11117.91,251.47,162.99,1134.17,413.36,851.92,764.73,324.47,8694.36,400.93,84.20
1991-12-18,dsm2,base,1,5551.19,5406.19,1019.44,1427.70,3074.70,0.00,0.00,793.02,2.78,3.91,3.77,3.31,3131.61,3131.61,336.24,11796.93,760.73,455.23,7128.55,7128.55,605.09,2515.68,392.15,13917.71,12773.61,17508.26,368.13,370.41,8977.79,989.11,10627.44,23804.33,15960.37,8705.53,335.68,322.59,754.71,15875.45,272.13,607.92,318.57,349.84,12046.36,258.55,159.88,1222.71,454.89,908.09,774.51,324.74,9055.93,409.50,84.20
1991-12-19,dsm2,base,1,5455.04,5299.04,1036.95,2556.10,1879.57,0.00,0.00,796.99,2.63,3.76,3.32,3.21,3472.28,3472.28,350.01,12247.05,765.63,483.52,7617.78,7617.78,657.01,2834.34,412.91,14400.24,13217.80,17865.67,385.48,389.23,9452.71,1089.99,11219.55,24856.29,16313.16,9046.58,349.26,326.26,757.49,16597.11,277.06,611.93,328.66,373.15,12656.00,278.32,151.79,1390.84,409.35,1033.62,794.37,325.59,9413.02,409.43,84.20
1991-12-20,dsm2,base,1,5999.44,5813.44,1042.06,1031.50,3881.69,0.00,0.00,826.89,2.46,3.74,2.99,3.26,3406.70,3406.70,363.99,12511.06,777.33,504.19,7557.69,7557.69,690.31,2743.26,431.64,14569.51,13585.62,18043.70,403.16,407.00,9506.27,1095.09,11091.26,24010.81,16500.85,9235.28,362.81,330.11,763.19,16356.31,281.38,620.93,336.95,382.00,12755.46,246.84,148.19,1344.83,501.57,1003.40,797.80,325.63,9581.62,428.66,84.20
1991-12-21,dsm2,base,1,8027.74,7850.74,1052.74,2469.80,4477.32,0.00,0.00,857.89,2.25,3.83,2.67,3.34,3392.94,3392.94,376.73,12795.79,789.77,527.90,7481.39,7481.39,730.36,2646.37,449.13,14849.67,13834.41,18072.18,419.64,424.46,9583.79,1107.80,11058.56,24023.70,16711.49,9304.22,375.77,334.91,772.37,16346.66,286.33,628.72,343.22,393.59,12932.11,239.19,145.25,1322.22,514.08,1009.42,799.16,326.71,9821.11,451.76,84.20
1991-12-22,dsm2,base,1,7946.43,7777.43,1086.46,3688.90,3209.42,0.00,0.00,858.00,2.06,3.88,2.34,3.37,3621.48,3621.48,397.77,13106.87,793.62,555.22,7619.43,7619.43,773.66,2615.51,470.11,15111.99,14125.51,18240.37,442.31,445.70,9858.87,1176.91,11223.93,24889.07,16925.60,9555.42,397.09,341.46,782.85,16656.42,293.39,632.65,353.28,416.51,13266.85,229.35,141.54,1282.86,438.88,989.95,823.30,327.51,10149.12,434.28,84.20
1991-12-23,dsm2,base,1,8470.83,8305.83,1118.40,4179.80,3172.08,0.00,0.00,843.05,1.89,3.92,2.05,3.38,3792.54,3792.54,422.11,13371.74,801.36,582.22,7688.61,7688.61,812.14,2484.36,493.71,15307.26,14395.61,18452.23,465.66,470.01,10182.62,1239.79,11290.58,25456.23,17108.34,9792.11,421.26,353.63,792.48,16906.70,302.38,635.27,366.57,442.57,13550.79,214.75,138.11,1258.45,418.37,979.54,853.87,328.30,10377.59,401.84,84.20
1991-12-24,dsm2,base,1,8811.34,8647.34,1128.06,2964.20,4722.99,0.00,0.00,822.07,1.78,3.87,1.93,3.35,3995.90,3995.90,445.80,13615.29,816.60,608.43,7696.47,7696.47,853.82,2453.57,518.53,15500.27,14649.52,18659.97,489.27,493.35,10518.99,1321.45,11419.74,25967.88,17318.08,9991.94,445.11,368.53,811.51,17196.72,312.94,637.00,378.38,469.41,13770.05,197.21,138.23,1194.31,448.22,955.89,859.16,330.67,10634.83,432.15,84.20
1991-12-25,dsm2,base,1,8948.49,8781.49,1124.36,5013.90,2858.32,0.00,0.00,834.95,1.78,3.83,1.90,3.37,3985.02,3985.02,465.25,13744.69,836.31,629.60,7472.76,7472.76,880.23,2275.69,536.84,15616.78,14856.83,18763.98,509.87,514.21,10669.56,1340.80,11238.75,26055.65,17381.15,10022.93,464.73,384.54,834.21,17222.05,322.81,639.73,392.09,484.72,13820.50,188.59,138.53,1099.62,421.98,897.10,845.74,334.92,10779.08,452.79,84.20
1991-12-26,dsm2,base,1,9062.79,8908.79,1125.19,5371.80,2656.28,0.00,0.00,848.95,1.83,3.87,2.00,3.40,3962.26,3962.26,491.62,13838.08,842.93,650.32,7279.45,7279.45,903.79,2065.55,557.15,15749.01,15008.94,18803.91,530.27,535.12,10760.82,1371.93,11057.13,25994.55,17388.42,9907.60,490.31,404.27,844.69,17230.90,332.24,643.75,415.31,502.08,13879.61,185.47,136.16,1011.41,469.61,856.20,829.97,340.86,10885.34,474.13,84.20
1991-12-27,dsm2,base,1,8975.14,8814.14,1129.86,3852.80,4154.48,0.00,0.00,830.07,1.89,3.87,2.13,3.38,3971.84,3971.84,509.86,13948.68,837.69,671.95,7130.36,7130.36,928.01,1931.00,578.13,15881.54,15165.03,18857.61,548.38,551.69,11020.65,1380.99,11012.32,26139.57,17471.07,9827.81,509.23,420.64,840.38,17235.09,339.58,648.32,434.72,517.12,13983.52,184.11,138.24,986.44,459.17,856.10,835.97,346.45,11044.20,448.41,84.20
1991-12-28,dsm2,base,1,8885.97,8698.97,1126.14,5496.30,3107.63,0.00,0.00,831.00,1.94,3.87,2.24,3.39,4047.49,4047.49,538.28,14064.18,836.29,699.22,7121.28,7121.28,963.12,1841.35,602.88,16028.76,15332.48,18954.76,568.27,573.87,11255.74,1432.32,11047.76,25997.71,17576.10,9841.16,536.95,444.05,832.49,17224.82,350.15,649.24,458.05,535.66,14060.83,181.08,138.09,994.91,483.08,874.37,846.26,354.59,11155.20,498.65,84.20
1991-12-29,dsm2,base,1,8854.65,8659.65,1123.45,4465.30,5198.20,0.00,0.00,829.01,1.98,3.93,2.30,3.43,3967.33,3967.33,549.34,14101.52,839.22,716.97,7019.21,7019.21,987.29,1811.15,618.12,16133.05,15487.53,18996.44,587.63,591.48,11418.15,1417.88,10917.09,25695.60,17586.14,9802.94,548.25,451.94,834.58,17079.91,358.26,655.18,485.54,540.23,13915.88,179.69,134.11,1005.88,448.28,890.25,837.06,363.41,11249.59,457.56,84.20
1991-12-30,dsm2,base,1,9081.34,8883.34,1125.02,4877.80,5384.78,0.00,0.00,823.02,2.07,3.99,2.39,3.49,4004.38,4004.38,576.52,14107.40,838.66,740.71,7005.28,7005.28,1031.38,1836.05,640.29,16263.76,15639.17,19058.24,609.19,615.87,11683.66,1459.32,10977.70,25915.83,17713.79,9800.07,575.72,473.12,840.45,17099.99,367.72,659.37,512.78,553.76,13969.68,181.33,139.29,1026.75,477.28,905.39,834.10,370.99,11319.41,444.05,84.20
1991-12-31,dsm2,base,1,9795.29,9582.29,1127.90,6343.40,4480.15,0.00,0.00,806.06,2.14,3.80,2.45,3.31,4189.16,4189.16,606.98,14208.69,838.36,767.51,7206.42,7206.42,1080.12,1922.75,661.51,16429.27,15805.91,19295.50,636.26,642.98,12022.44,1574.64,11261.02,25983.37,17863.94,9915.00,606.05,498.05,840.44,17442.84,380.71,657.29,539.97,578.40,14228.47,185.39,144.33,1101.71,513.40,963.84,832.57,378.09,11471.83,518.54,84.20
