datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,bac,bdt,cll,frk,god,gzl,hol2,mtz,old,rri2,snc,sss,tms,tss,uni,x2
2012-05-19,RMA,ft,6,10006.91,2820.55,-6445.38,1126.95,5888.62,0.00,1.00,319.42,2.99,277.31,198.64,293.97,625.13,175.46,4550.21,5047.04,186.79,3358.83,298.08,240.61,1959.43,126.69,129.14,136.21,278.48,68.63
2012-05-20,RMA,ft,6,8789.16,2439.89,-6771.38,1388.07,3699.51,0.00,1.00,322.29,3.22,347.78,196.29,313.57,813.74,173.77,4962.58,5495.52,184.41,3699.29,298.77,259.63,2012.19,129.99,132.19,136.88,303.88,69.67
2012-05-21,RMA,ft,6,8752.48,2272.03,-6270.38,1617.08,3720.00,0.00,1.00,334.46,3.38,463.77,192.82,322.09,1124.12,173.42,5547.68,6049.12,181.21,4164.61,300.44,276.22,2132.19,132.74,138.10,138.88,317.70,71.14
2012-05-22,RMA,ft,6,8130.51,2235.35,-7193.38,778.77,2925.38,0.00,1.00,346.08,3.48,588.14,188.39,330.81,1438.19,172.18,6217.61,6699.38,177.51,4682.92,301.38,291.08,2306.23,134.10,146.03,143.15,324.92,72.81
2012-05-23,RMA,ft,6,7790.41,2189.94,-6303.38,970.54,3188.56,0.00,1.00,353.54,3.36,681.19,184.29,341.88,1675.68,170.19,6704.54,7361.51,174.70,5070.36,301.68,303.40,2477.53,136.18,155.63,148.67,334.95,73.84
2012-05-24,RMA,ft,6,7784.82,2290.92,-6716.38,918.26,2897.51,0.00,1.00,306.42,2.91,791.89,180.42,345.85,1871.72,168.67,7029.75,7778.83,172.36,5356.07,301.56,314.42,2622.76,137.76,165.34,155.19,344.44,74.40
2012-05-25,RMA,ft,6,8046.84,2309.28,-6609.38,755.80,3403.52,0.00,1.00,277.42,2.44,990.16,177.24,320.15,2371.33,167.76,7579.28,8305.94,170.14,5823.05,301.26,323.74,2817.39,139.57,183.64,165.09,338.30,75.68
2012-05-26,RMA,ft,6,7462.27,2433.07,-4275.38,284.89,5756.67,0.00,1.00,316.21,2.10,912.11,175.77,292.98,2167.01,166.71,7580.55,8655.11,169.65,5735.28,300.65,327.93,2966.99,141.21,187.09,171.70,308.10,76.50
2012-05-27,RMA,ft,6,6976.18,2506.14,-3704.38,652.82,5604.86,0.00,1.00,341.96,1.83,821.53,174.58,308.69,1930.25,166.03,7441.21,8749.89,169.33,5585.44,299.74,313.38,3063.48,144.84,182.22,171.07,295.84,75.65
2012-05-28,RMA,ft,6,7816.16,2406.06,-3791.38,947.21,5977.93,0.00,1.00,299.71,1.60,780.87,173.80,328.43,1882.92,165.72,7409.87,8837.72,169.12,5577.81,298.73,300.28,3171.64,149.98,182.14,170.64,318.43,75.11
2012-05-29,RMA,ft,6,8083.51,2430.18,-3773.38,753.11,6427.96,0.00,1.00,314.38,1.67,809.98,173.05,314.07,2013.94,165.45,7574.54,9114.84,168.96,5783.65,297.60,306.84,3323.84,149.28,191.61,174.04,324.24,75.36
2012-05-30,RMA,ft,6,7995.49,2759.57,-3741.38,1276.69,6155.06,0.00,1.00,298.25,2.06,853.38,172.65,308.17,2157.67,165.17,7845.24,9526.15,168.91,5995.54,296.58,314.12,3489.41,146.37,203.51,179.10,309.98,75.65
2012-05-31,RMA,ft,6,8226.71,2892.05,-4759.91,1733.32,4996.35,0.00,1.00,299.17,2.80,966.14,172.32,302.10,2418.56,165.14,8341.15,9970.87,168.90,6419.14,295.52,309.95,3676.36,146.72,223.38,188.01,305.87,75.87
2012-06-01,RMA,ft,6,9460.20,2851.14,-4808.91,2150.75,5687.27,0.00,1.00,321.58,3.82,1259.36,172.44,302.84,2967.11,165.37,9109.01,10557.92,169.03,7147.38,294.16,305.33,3892.63,152.50,267.99,208.87,300.71,76.92
2012-06-02,RMA,ft,6,10235.05,2894.45,-4141.91,2300.05,6983.75,0.00,1.00,375.96,4.96,1669.55,172.76,324.15,3706.21,166.31,10068.38,11295.07,169.63,7970.76,291.61,300.70,4223.40,162.00,338.69,248.72,309.99,78.86
2012-06-03,RMA,ft,6,10464.64,2591.34,-3280.91,1762.54,8261.55,0.00,1.00,400.29,5.85,1882.75,173.38,363.24,4121.96,168.31,10844.65,11920.16,171.27,8580.39,288.36,301.94,4607.43,166.77,381.00,282.19,339.12,80.06
2012-06-04,RMA,ft,6,10591.53,2518.51,-3291.91,2089.12,8025.53,0.00,1.00,417.46,6.14,1987.05,174.52,393.55,4244.66,171.30,11475.94,12425.12,173.72,9108.19,284.38,315.00,5003.16,168.29,395.81,297.07,376.66,80.30
2012-06-05,RMA,ft,6,11286.21,2515.76,-3006.91,737.72,10351.98,0.00,1.00,443.50,6.14,2000.42,176.11,412.61,4140.36,174.77,11670.63,12573.86,176.74,9273.58,285.87,334.56,5331.05,174.38,391.07,303.22,409.32,80.63
2012-06-06,RMA,ft,6,12482.11,2516.30,-3133.91,1512.87,10712.95,0.00,1.00,445.88,5.70,1775.15,178.12,432.30,3619.45,178.60,11415.29,12393.07,179.69,9132.95,301.01,348.21,5540.25,179.63,348.05,288.03,434.95,79.92
2012-06-07,RMA,ft,6,12968.80,2418.06,-3169.91,2133.08,10384.52,0.00,1.00,451.33,4.78,1679.96,179.92,444.07,3391.46,182.08,11272.26,12163.62,182.94,9178.48,324.78,357.32,5767.83,180.24,316.86,278.24,445.43,79.17
2012-06-08,RMA,ft,6,14297.09,2428.53,-3192.91,2336.31,11440.08,0.00,1.00,461.79,3.66,1658.41,181.93,449.31,3335.90,185.21,11247.23,12162.11,186.65,9228.96,352.39,365.77,6058.10,174.20,298.82,277.59,450.73,79.24
2012-06-09,RMA,ft,6,16000.28,2342.72,-3950.91,2093.67,12550.91,0.00,1.00,441.46,2.71,1434.53,184.36,455.35,2858.15,189.14,10945.95,11997.64,190.00,8880.88,375.65,377.72,6225.88,167.10,268.14,268.65,455.89,79.02
2012-06-10,RMA,ft,6,18063.75,2293.30,-4245.91,2198.80,14142.45,0.00,1.00,441.46,1.95,1185.12,186.92,450.08,2267.93,191.90,10475.98,11558.29,192.99,8523.08,391.54,390.05,6207.64,160.91,237.01,250.98,448.62,77.05
2012-06-11,RMA,ft,6,19480.04,2210.34,-4224.91,2560.38,15081.62,0.00,1.00,436.91,1.57,1129.84,189.65,442.15,2035.91,194.87,10230.29,11360.10,195.17,8314.25,408.04,395.22,6253.92,155.46,225.81,246.33,441.42,76.35
2012-06-12,RMA,ft,6,20396.29,2137.74,-4225.91,3032.19,15483.09,0.00,1.00,441.38,1.57,1095.22,192.21,439.64,1871.58,197.69,10085.31,11278.33,197.62,8100.64,420.11,397.39,6368.97,154.12,221.87,248.45,439.01,75.63
2012-06-13,RMA,ft,6,19953.59,2167.30,-4221.91,2903.44,15193.49,0.00,1.00,445.21,1.83,1087.97,194.79,439.37,1829.52,200.11,10079.54,11225.14,200.72,8052.72,426.94,397.19,6503.16,151.63,219.58,250.75,440.02,75.24
2012-06-14,RMA,ft,6,19400.11,2076.14,-4247.91,2825.92,14601.14,0.00,1.00,475.08,2.20,1092.49,197.64,443.43,1864.56,203.74,10184.24,11210.01,204.24,8143.00,430.80,394.42,6580.02,145.76,218.32,251.86,445.28,74.98
2012-06-15,RMA,ft,6,18760.50,1981.18,-4176.91,2885.15,13845.79,0.00,1.00,457.08,2.60,1084.44,200.66,454.11,1842.59,207.63,10233.99,11069.38,207.79,8160.20,431.88,391.07,6579.48,136.65,218.49,250.80,459.94,75.19
2012-06-16,RMA,ft,6,19109.20,1849.84,-3056.91,3333.33,14702.25,0.00,1.00,423.08,2.97,1036.13,203.31,464.42,1761.86,211.82,10092.52,10783.48,211.06,8059.52,432.01,388.39,6471.73,133.79,220.75,249.94,464.39,74.75
2012-06-17,RMA,ft,6,18871.92,1737.88,-1331.91,3891.13,15543.43,0.00,1.00,403.13,3.34,1017.17,205.73,454.55,1766.78,215.68,9939.77,10524.73,214.43,7975.81,431.95,384.14,6388.83,134.34,221.86,248.16,445.19,74.37
2012-06-18,RMA,ft,6,18980.34,1786.68,-2910.91,3402.87,14579.40,0.00,1.00,393.21,3.59,1008.67,208.77,433.65,1996.09,218.72,9975.65,10448.97,218.31,7970.93,433.59,380.42,6430.10,132.14,221.55,244.20,419.21,75.00
2012-06-19,RMA,ft,6,19191.04,1713.57,-2446.91,3290.16,15263.60,0.00,1.00,372.92,3.73,954.41,211.50,411.39,1784.71,221.97,9735.91,10240.36,220.95,7719.78,435.51,381.35,6338.68,128.49,221.25,246.04,401.86,74.85
2012-06-20,RMA,ft,6,18252.12,1735.20,-2540.91,3750.86,13829.36,0.00,1.00,353.42,3.70,857.55,213.83,394.34,1498.41,225.07,9249.62,9707.54,223.05,7328.66,435.73,383.71,6150.60,124.31,214.02,238.79,386.92,73.82
2012-06-21,RMA,ft,6,18899.36,1847.91,-2940.91,4091.25,13831.87,0.00,1.00,354.46,3.53,819.65,216.48,377.31,1534.86,226.23,8917.88,9257.07,224.82,7134.18,433.35,382.72,6073.96,123.66,207.85,230.87,367.75,73.44
2012-06-22,RMA,ft,6,18862.57,1748.63,-3023.91,3169.84,14513.52,0.00,1.00,371.21,3.22,723.58,218.74,361.52,1473.95,226.49,8639.04,9054.25,225.82,6859.63,428.70,380.22,6111.29,128.06,203.03,224.47,356.34,73.81
2012-06-23,RMA,ft,6,18927.15,1703.56,-2643.91,2819.31,15410.46,0.00,1.00,373.04,2.78,620.55,220.21,358.17,1202.58,227.09,8162.77,8594.64,226.21,6461.67,424.69,376.48,5950.14,133.83,194.07,215.43,360.67,72.49
2012-06-24,RMA,ft,6,17813.64,1596.71,-4075.91,2897.34,12618.42,0.00,1.00,338.33,2.29,551.86,221.65,365.45,1025.32,227.05,7635.51,8043.97,225.88,6018.19,420.24,370.42,5742.83,133.19,184.18,205.63,369.37,71.90
2012-06-25,RMA,ft,6,17765.13,1586.52,-4414.91,3182.48,11909.22,0.00,1.00,343.04,1.95,485.02,222.40,365.93,862.07,225.93,7103.11,7523.56,224.93,5540.96,414.05,364.60,5576.72,128.48,176.96,197.60,361.22,70.97
2012-06-26,RMA,ft,6,16901.59,1667.98,-4405.91,2950.53,11372.09,0.00,1.00,331.00,1.75,439.18,222.51,350.33,764.67,224.07,6655.33,7104.06,223.56,5178.97,399.47,359.44,5376.91,125.97,173.08,191.01,343.89,69.94
2012-06-27,RMA,ft,6,16699.57,1802.32,-4394.91,3406.06,10851.50,0.00,1.00,329.75,1.89,432.69,222.08,340.21,776.23,222.09,6372.80,6940.46,221.76,5000.12,377.91,354.96,5128.06,126.04,171.74,187.27,336.92,69.51
2012-06-28,RMA,ft,6,16464.32,1885.05,-4434.91,3879.99,10171.51,0.00,1.00,333.29,2.42,469.05,221.02,333.78,908.43,219.64,6358.93,6984.42,219.28,5000.48,359.98,350.74,4966.75,130.04,172.62,186.22,331.31,70.00
2012-06-29,RMA,ft,6,16690.23,1796.34,-5228.91,3570.54,9814.63,0.00,1.00,330.50,3.33,532.90,219.02,331.18,1113.32,216.91,6574.99,7126.73,216.20,5159.77,347.07,346.17,4901.91,134.56,175.45,185.79,331.44,70.72
2012-06-30,RMA,ft,6,16834.07,2033.54,-5360.91,3168.86,10520.14,0.00,1.00,335.75,4.31,611.62,216.23,331.96,1337.75,213.64,6969.28,7401.64,212.82,5488.21,337.04,340.43,4802.10,133.99,181.10,185.48,331.88,71.40
2012-07-01,RMA,ft,6,17259.44,2000.70,-4992.91,3359.02,11111.14,0.00,1.00,322.79,5.19,712.93,212.88,332.20,1590.23,210.33,7414.57,7820.82,209.37,5862.33,333.45,333.60,4701.62,130.75,190.36,187.27,332.75,72.39
2012-07-02,RMA,ft,6,18127.84,2009.90,-6350.91,3153.43,10801.65,0.00,1.00,403.08,5.77,775.60,209.02,333.36,1697.79,207.19,7695.80,8144.67,205.85,6075.10,333.08,328.42,4642.75,128.23,196.61,189.78,333.48,73.21
2012-07-03,RMA,ft,6,17941.99,2039.37,-9678.91,3915.76,6509.89,0.00,1.00,439.33,6.01,859.34,204.15,347.30,1843.03,204.46,7879.08,8309.00,202.16,6231.53,333.63,324.16,4621.83,125.43,202.37,192.53,369.05,73.83
2012-07-04,RMA,ft,6,17079.90,1887.06,-9697.91,4202.41,5182.34,0.00,1.00,458.42,5.70,1040.06,199.04,383.05,2195.97,201.92,8210.68,8639.92,198.39,6546.11,343.00,319.41,4634.61,123.06,216.83,201.95,418.41,74.63
2012-07-05,RMA,ft,6,16955.38,1787.11,-10685.91,4163.86,4090.14,0.00,1.00,465.13,5.00,1222.49,194.24,413.75,2609.91,199.75,8591.49,9170.25,195.16,6845.93,383.11,314.33,4729.68,122.69,233.83,217.83,445.55,76.61
2012-07-06,RMA,ft,6,17058.58,1681.27,-10990.91,3789.82,4075.29,0.00,1.00,461.00,4.11,1231.28,190.54,440.49,2568.32,198.46,8636.90,9460.90,193.00,6815.61,421.55,311.37,4805.78,119.68,232.47,226.55,459.11,77.25
2012-07-07,RMA,ft,6,17037.56,1637.12,-10406.91,4427.04,3998.89,0.00,1.00,507.65,3.12,1223.97,188.06,456.94,2451.77,198.35,8583.04,9548.99,191.93,6784.28,443.51,309.28,4817.58,118.10,220.89,227.55,464.02,76.98
2012-07-08,RMA,ft,6,17264.79,1569.32,-9338.91,4617.98,5015.44,0.00,1.00,512.21,2.32,1300.52,186.52,464.53,2659.26,198.36,8702.63,9790.88,191.83,6929.61,455.21,307.07,4907.29,118.42,218.02,231.87,478.25,77.08
2012-07-09,RMA,ft,6,17692.96,1512.69,-8805.91,4286.43,6262.33,0.00,1.00,490.83,1.78,1347.08,185.75,478.34,2863.59,198.71,8828.96,10133.89,192.33,6949.18,462.27,306.12,5073.45,114.96,223.23,243.09,502.96,77.92
2012-07-10,RMA,ft,6,17487.30,1420.37,-11488.04,4222.91,3380.71,0.00,1.00,544.91,1.46,1347.07,185.14,496.25,2741.70,200.55,8823.47,10377.91,192.81,6820.22,477.15,307.58,5154.39,103.08,223.18,252.17,505.67,77.79
2012-07-11,RMA,ft,6,17339.41,1425.30,-11479.04,4681.28,2782.56,0.00,1.00,589.04,1.45,1472.83,184.81,502.62,2769.17,203.60,8923.53,10614.02,193.79,6884.09,495.98,308.25,5158.29,105.75,227.47,263.64,510.90,77.48
2012-07-12,RMA,ft,6,17603.39,1390.36,-11466.04,4733.14,2950.61,0.00,1.00,596.58,1.67,1778.00,185.03,507.85,3195.34,208.16,9385.98,11057.60,196.86,7256.71,501.71,306.13,5218.01,119.46,245.08,285.34,545.59,78.32
2012-07-13,RMA,ft,6,17720.82,1217.13,-11495.04,4264.55,3312.13,0.00,1.00,596.58,2.02,2101.12,186.38,520.38,3806.82,213.67,10093.31,11727.78,202.79,7857.21,504.54,302.12,5360.91,121.56,277.44,313.05,578.12,79.72
2012-07-14,RMA,ft,6,17712.95,1090.98,-11825.04,3540.44,3561.09,0.00,1.00,596.58,2.46,2271.99,190.66,536.34,4192.96,221.63,10722.33,12332.66,211.24,8378.98,515.19,299.18,5521.31,120.29,310.26,336.68,591.63,80.60
2012-07-15,RMA,ft,6,18481.79,1032.29,-11819.52,3428.12,4426.88,0.00,1.00,596.58,2.88,2550.81,197.43,546.51,4470.69,234.56,11322.39,12824.60,222.02,8950.03,534.09,295.42,5637.58,119.47,353.80,379.68,595.01,80.82
2012-07-16,RMA,ft,6,18589.51,1013.93,-12601.52,3707.98,3421.28,0.00,1.00,566.79,3.26,2926.30,209.01,544.01,5162.74,248.33,12129.42,13525.09,238.92,9688.97,553.38,289.58,5906.40,120.47,420.20,433.71,595.49,81.61
2012-07-17,RMA,ft,6,19098.18,1053.21,-12684.87,2947.48,4593.84,0.00,1.00,544.71,3.57,3034.55,224.11,541.49,5307.16,266.61,12532.60,14061.52,258.69,9948.79,571.61,286.39,6255.12,121.32,457.75,479.86,593.27,82.77
2012-07-18,RMA,ft,6,18664.12,1054.93,-12612.87,2739.72,4532.52,0.00,1.00,589.42,3.68,2925.64,240.08,551.10,4855.50,291.52,12484.51,13934.28,277.63,9958.17,584.08,286.94,6363.72,120.63,458.10,509.32,579.94,82.21
2012-07-19,RMA,ft,6,18142.92,1054.00,-12804.87,3179.54,3334.56,0.00,1.00,565.83,3.70,2961.56,259.65,550.84,5147.09,316.59,12639.79,13963.24,299.82,10235.67,588.65,284.60,6542.50,120.72,465.75,504.55,563.32,82.07
2012-07-20,RMA,ft,6,19364.97,972.72,-12081.87,3095.29,5235.24,0.00,1.00,524.79,3.48,2921.35,280.13,543.60,5343.97,341.88,12802.66,14155.01,321.09,10421.91,585.64,281.52,6806.58,122.21,473.02,513.29,567.54,82.70
2012-07-21,RMA,ft,6,19406.70,985.08,-12706.87,3869.31,3936.44,0.00,1.00,572.54,3.12,2899.20,297.95,541.20,5049.05,367.81,12762.40,14198.92,340.17,10457.05,576.26,279.11,7013.83,121.84,446.60,518.68,570.51,82.57
2012-07-22,RMA,ft,6,19048.72,1162.76,-13195.87,4090.71,3078.05,0.00,1.00,516.42,2.75,3107.68,316.20,538.77,5407.37,392.40,12942.99,14389.08,361.33,10707.41,569.30,274.00,7264.06,121.40,433.64,520.47,553.40,82.70
2012-07-23,RMA,ft,6,18898.86,1442.05,-13281.87,3941.54,3250.43,0.00,1.00,532.46,2.37,3381.04,336.34,538.17,6192.16,412.85,13314.13,14808.81,384.05,11048.69,566.67,269.27,7587.69,124.21,464.69,557.65,544.69,83.60
2012-07-24,RMA,ft,6,18691.35,1717.58,-13524.87,3239.89,3754.20,0.00,1.00,539.92,2.10,3587.37,359.21,541.10,6472.67,432.30,13530.34,15251.96,410.62,11084.68,555.35,270.50,7906.96,125.61,524.84,645.52,532.01,84.62
2012-07-25,RMA,ft,6,18383.46,2062.44,-12426.87,3364.38,4798.28,0.00,1.00,560.75,2.01,3596.19,383.40,537.62,6163.70,453.91,13563.88,15526.02,435.03,10966.35,544.79,281.97,8131.94,124.40,532.64,696.55,537.51,84.25
2012-07-26,RMA,ft,6,18111.15,2335.51,-12639.87,3079.94,4853.73,0.00,1.00,507.46,2.27,3687.13,406.00,542.88,6142.01,473.94,13753.35,15752.70,459.95,11095.55,536.11,303.44,8330.56,124.83,545.32,727.35,547.18,84.05
2012-07-27,RMA,ft,6,18400.35,2400.14,-12549.87,2719.07,5644.83,0.00,1.00,482.83,2.77,3855.09,424.72,532.64,6344.23,500.33,14147.69,16074.96,484.01,11493.85,539.45,334.53,8492.66,124.78,601.01,766.78,521.52,84.18
2012-07-28,RMA,ft,6,18082.75,2579.20,-12026.87,2726.40,6045.63,0.00,1.00,498.71,3.50,3942.55,439.46,500.24,6291.40,534.02,14559.76,16317.47,501.62,11928.28,543.48,370.77,8588.95,123.88,666.46,806.41,493.60,84.17
2012-07-29,RMA,ft,6,17790.56,2761.51,-10529.87,2756.15,7409.27,0.00,1.00,525.29,4.27,3882.52,450.62,496.54,6094.35,564.91,14861.05,16439.43,518.53,12262.70,525.00,404.78,8720.42,124.74,707.20,821.27,498.76,84.09
2012-07-30,RMA,ft,6,17339.50,3074.89,-10518.87,2704.96,7345.45,0.00,1.00,504.46,4.83,3718.55,463.74,512.70,5810.44,591.62,15009.71,16410.37,534.72,12480.68,502.83,429.55,8874.47,126.15,729.71,825.35,513.94,83.56
2012-07-31,RMA,ft,6,18320.29,3445.32,-10643.87,2947.07,8274.36,0.00,1.00,491.17,5.07,3700.08,479.34,507.54,5823.63,616.65,15161.12,16335.00,550.68,12716.68,506.42,444.22,9074.25,127.16,742.87,825.52,505.44,83.38
2012-08-01,RMA,ft,6,18256.98,3863.04,-10736.87,2766.39,8718.33,0.00,0.00,524.00,4.95,3689.66,494.93,500.57,5913.05,636.66,15367.98,16375.48,565.15,13083.25,508.50,458.75,9372.67,126.11,749.32,838.23,503.11,83.60
2012-08-02,RMA,ft,6,18197.53,4177.71,-10823.87,2773.55,8891.33,0.00,0.00,527.83,4.56,3566.46,508.98,518.46,5732.01,651.33,15667.15,16494.36,577.61,13734.96,502.75,469.01,9801.76,123.78,723.41,832.94,520.94,83.71
2012-08-03,RMA,ft,6,18477.91,4164.42,-11221.87,2832.33,8707.79,0.00,0.00,547.17,3.95,3556.81,520.25,531.11,5789.50,662.17,15987.80,16630.72,589.38,14294.66,515.58,473.53,10367.20,124.35,692.37,816.78,533.52,83.62
2012-08-04,RMA,ft,6,18930.71,4099.94,-11996.87,2449.33,8701.96,0.00,0.00,561.46,3.25,3509.61,530.95,546.17,5854.79,662.65,16236.89,16809.71,600.98,14650.16,529.09,481.40,10964.81,127.30,661.44,810.86,549.00,83.99
2012-08-05,RMA,ft,6,19446.50,3907.78,-13639.87,1631.21,8204.55,0.00,0.00,554.42,2.54,3234.71,538.09,556.97,5303.28,660.36,16242.75,16796.37,608.74,14723.54,542.71,492.05,11443.31,128.95,602.94,777.84,557.26,83.78
2012-08-06,RMA,ft,6,19904.82,3683.42,-13725.87,1920.38,8098.04,0.00,0.00,530.54,2.00,2932.60,539.46,551.40,4599.33,666.64,16090.06,16522.16,611.56,14638.95,552.56,504.56,11812.35,128.76,516.75,718.96,548.64,82.79
2012-08-07,RMA,ft,6,20555.45,3427.43,-13694.87,2517.82,7941.59,0.00,0.00,508.46,1.61,2713.70,534.13,532.64,4032.00,673.85,15859.17,16199.11,607.13,14525.25,550.80,513.27,12101.67,128.47,450.95,676.36,528.82,81.83
2012-08-08,RMA,ft,6,21333.77,3122.33,-13642.87,2401.84,8543.54,0.00,0.00,535.33,1.36,2592.78,525.49,518.63,3631.73,674.98,15678.60,15958.98,599.75,14461.37,537.38,514.00,12351.84,128.61,417.61,661.26,518.14,81.11
2012-08-09,RMA,ft,6,21988.18,2884.52,-13802.87,2518.28,8672.16,0.00,0.00,518.42,1.32,2521.81,514.70,525.13,3291.25,676.76,15577.57,15749.24,593.41,14446.87,523.28,507.19,12531.98,129.69,400.66,646.77,526.69,80.25
2012-08-10,RMA,ft,6,22173.49,2570.27,-13003.87,2695.46,9205.27,0.00,0.00,511.38,1.48,2584.07,503.39,524.18,3300.81,677.35,15651.33,15631.29,592.52,14626.10,522.22,494.99,12695.72,132.18,397.24,617.98,521.59,79.93
2012-08-11,RMA,ft,6,22529.94,2212.47,-13585.87,2463.42,8864.44,0.00,0.00,532.42,1.80,2702.38,494.21,517.08,3519.65,679.09,15884.17,15688.61,594.70,14902.71,525.95,481.41,12874.33,136.73,426.09,610.09,515.42,80.32
2012-08-12,RMA,ft,6,20754.72,1977.64,-11978.18,2462.75,8467.10,0.00,0.00,557.79,2.15,2699.57,496.33,519.27,3588.22,677.68,16009.86,15766.69,597.95,14998.42,522.97,469.04,13053.82,137.64,469.68,654.61,524.76,80.36
2012-08-13,RMA,ft,6,21067.29,1761.41,-11827.18,1946.32,9228.01,0.00,0.00,561.50,2.54,2546.52,506.88,531.93,3438.73,679.50,15911.94,15599.96,604.01,14871.72,519.59,459.46,13183.20,137.56,486.68,678.33,543.69,79.94
2012-08-14,RMA,ft,6,20780.11,1585.37,-11990.18,1883.36,8605.93,0.00,0.00,546.38,2.94,2492.96,520.74,543.56,3490.90,681.45,15832.90,15458.77,615.62,14817.32,529.16,448.97,13297.51,139.98,482.77,670.28,556.81,79.54
2012-08-15,RMA,ft,6,20187.44,1396.86,-11860.18,1293.52,8521.24,0.00,0.00,565.04,3.23,2498.85,538.79,549.22,3770.96,682.31,15811.01,15418.04,630.79,14814.79,546.54,438.78,13427.14,141.59,487.27,674.35,556.50,79.97
2012-08-16,RMA,ft,6,19455.07,1334.66,-12656.18,1220.44,6994.80,0.00,0.00,564.46,3.40,2405.62,556.79,551.61,3694.13,684.42,15686.05,15339.73,640.00,14728.63,553.73,432.02,13520.96,141.44,491.53,687.58,554.85,80.11
2012-08-17,RMA,ft,6,18929.66,1438.25,-12786.18,1275.51,6417.53,0.00,0.00,510.50,3.41,2286.95,567.14,553.71,3433.88,691.74,15414.68,15086.21,643.16,14530.09,552.50,426.85,13574.52,142.71,459.27,658.22,560.03,79.76
2012-08-18,RMA,ft,6,18844.48,1266.85,-12504.18,1101.53,6627.93,0.00,0.00,513.25,3.27,2212.80,571.27,556.78,3187.44,699.45,15101.59,14752.30,644.50,14323.95,552.43,421.44,13599.20,145.31,399.21,602.34,549.82,79.34
2012-08-19,RMA,ft,6,18463.63,1185.95,-12249.18,1081.43,6458.03,0.00,0.00,503.08,3.05,2187.37,574.41,551.64,3097.75,703.87,14872.27,14508.10,646.99,14199.88,554.14,415.08,13616.40,147.80,356.40,568.36,523.84,79.15
