datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1991-10-31,dsm2,base,5,8363.00,8001.00,1260.00,5259.40,2487.27,1.00,0.00,465.00,4.05,3.51,6.38,2.91,4997.69,4997.69,846.88,16571.58,535.70,1082.07,9083.61,9083.61,1452.14,3451.19,897.38,18121.03,17672.09,20815.47,875.41,880.82,14732.98,1963.61,12937.98,26701.74,19299.31,12306.28,846.57,762.91,703.25,18849.33,401.34,665.97,902.66,658.42,14918.89,328.51,132.32,1882.89,690.92,1517.82,565.92,534.20,14523.99,698.84,88.00
1991-11-01,dsm2,base,5,7470.00,7101.00,1300.00,6701.29,-1673.72,1.00,0.00,476.99,4.19,3.57,6.69,3.06,4962.16,4962.16,849.73,16706.30,481.11,1103.64,9160.82,9160.82,1481.37,3507.90,909.82,18352.05,17805.55,20452.22,889.34,895.65,14719.23,1995.29,13056.86,25913.76,19319.82,12280.72,849.34,750.33,687.80,18545.34,410.80,647.21,898.52,668.40,15708.69,373.37,129.84,1872.99,681.37,1520.59,497.96,531.87,14621.81,691.92,88.20
1991-11-02,dsm2,base,5,6727.00,6381.00,1260.00,5204.15,-1075.63,1.00,0.00,468.03,4.13,3.68,6.61,3.13,5284.17,5284.17,864.88,16884.87,470.18,1131.17,9660.67,9660.67,1500.94,3817.62,928.31,18488.63,17985.69,20167.06,908.36,916.43,14770.43,2140.98,13463.14,26533.49,19235.41,12578.43,864.56,754.43,680.17,18798.29,429.50,633.08,882.40,714.20,15793.38,455.15,131.63,2057.47,672.99,1649.37,476.80,525.16,14811.57,689.42,89.00
1991-11-03,dsm2,base,5,6131.00,5679.00,1200.00,6063.63,-2676.53,1.00,0.00,447.08,3.88,3.69,6.07,3.12,5889.55,5889.55,881.46,17114.09,478.18,1176.34,10517.06,10517.06,1534.10,4397.39,967.03,18635.19,18180.99,20308.26,933.48,942.29,15169.40,2387.24,14259.03,27400.11,19364.92,13141.38,880.55,757.27,665.56,19480.70,457.46,610.18,866.28,791.95,16379.86,562.76,135.55,2403.30,680.34,1928.30,481.45,522.56,15046.29,696.81,89.00
1991-11-04,dsm2,base,5,6203.00,5742.00,1160.00,4807.58,-1505.28,1.00,0.00,476.90,3.38,3.63,4.96,3.14,6101.89,6101.89,897.16,17281.19,475.03,1214.14,10804.35,10804.35,1575.56,4691.49,1007.60,18762.32,18326.24,20524.71,962.22,969.94,15294.04,2475.81,14518.43,27606.77,19555.34,13451.48,896.20,760.04,645.38,19691.30,481.52,578.43,862.11,826.77,16921.02,604.18,136.78,2600.86,684.22,2064.38,483.81,525.71,15235.44,697.92,89.00
1991-11-05,dsm2,base,5,6138.00,5670.00,1110.00,3794.83,-699.57,1.00,0.00,457.07,2.89,3.51,3.85,3.17,6162.03,6162.03,926.91,17393.52,459.64,1252.57,10911.07,10911.07,1630.72,4743.72,1050.52,18873.53,18449.86,20621.70,996.93,1004.95,15325.89,2503.03,14607.78,27305.57,19721.34,13634.48,925.55,768.86,628.58,19500.59,495.05,548.36,869.34,849.11,17215.91,576.58,143.51,2683.28,685.86,2096.18,472.30,536.13,15323.93,703.30,89.00
1991-11-06,dsm2,base,5,6121.00,5652.00,1100.00,2564.58,461.75,1.00,0.00,447.04,2.48,3.58,2.95,3.36,5972.16,5972.16,948.74,17474.27,468.18,1279.99,10766.42,10766.42,1692.09,4666.67,1083.85,18972.05,18550.70,20561.49,1021.24,1029.98,15153.61,2424.10,14463.32,26655.10,19764.97,13622.84,946.19,771.75,612.73,19082.28,501.05,526.77,880.12,841.06,17260.78,491.02,142.18,2629.03,689.29,2076.72,467.28,541.01,15378.65,700.13,89.00
1991-11-07,dsm2,base,5,6091.00,5625.00,1090.00,1899.91,1098.04,1.00,0.00,463.94,2.18,4.00,2.46,3.79,6021.09,6021.09,970.72,17612.65,471.33,1309.46,10915.73,10915.73,1759.30,4851.40,1111.32,19048.42,18649.76,20582.81,1048.77,1055.27,15116.13,2458.49,14539.29,26993.67,19828.25,13678.92,968.39,775.87,604.70,19197.34,503.22,512.59,896.41,858.72,17307.18,507.63,144.79,2724.07,692.38,2148.73,483.01,543.85,15541.63,700.11,89.00
1991-11-08,dsm2,base,5,6087.00,5625.00,1090.00,1330.56,1877.93,1.00,0.00,483.93,2.14,4.33,2.49,3.96,6670.94,6670.94,997.28,17865.13,457.35,1359.27,11691.20,11691.20,1831.46,5570.21,1142.13,19230.86,18800.98,21169.95,1086.16,1094.68,15664.86,2718.30,15233.03,29764.23,20158.16,14122.93,993.63,781.32,606.39,20416.49,516.82,502.19,915.82,928.78,17662.39,649.64,149.53,3139.48,695.33,2476.34,469.30,548.71,15931.65,705.77,89.00
1991-11-09,dsm2,base,5,5811.00,5337.00,1110.00,1337.47,1591.50,1.00,0.00,510.90,2.14,4.31,2.58,3.92,7242.54,7242.54,1012.75,18061.53,456.82,1421.05,12395.49,12395.49,1904.57,6263.87,1186.53,19458.88,18992.55,22244.82,1122.97,1133.53,16503.75,3011.46,15968.54,31676.41,20790.95,14739.79,1009.16,785.45,613.38,21655.59,540.35,494.73,936.83,1000.22,18097.76,806.49,151.61,3479.92,699.78,2829.02,463.03,553.38,16184.81,709.88,89.00
1991-11-10,dsm2,base,5,6582.00,6102.00,1100.00,954.41,2697.79,1.00,0.00,529.93,2.33,3.89,2.97,3.50,7498.79,7498.79,1023.53,18228.66,472.75,1483.81,12782.26,12782.26,1982.04,6517.43,1239.99,19751.79,19177.48,23250.87,1159.33,1169.32,16912.93,3160.83,16347.12,32091.88,21410.83,15196.73,1019.30,789.41,614.10,22458.20,561.88,489.36,960.38,1047.55,18541.36,846.85,155.33,3680.07,704.16,2991.03,475.08,557.55,16339.21,714.74,89.00
1991-11-11,dsm2,base,5,7078.00,6606.00,1080.00,1104.43,3109.31,1.00,0.00,550.92,2.70,3.68,3.72,3.25,6736.65,6736.65,1032.03,18231.81,496.57,1508.43,11898.70,11898.70,2012.15,5763.27,1269.73,19848.07,19307.17,23413.41,1183.62,1195.07,16547.48,2874.46,15568.16,29478.37,21554.64,14959.91,1026.39,792.53,597.53,21466.50,555.69,484.16,983.72,968.43,18581.71,616.14,157.68,3291.51,701.68,2665.25,496.81,562.80,16130.34,713.80,89.00
1991-11-12,dsm2,base,5,7738.00,7380.00,1070.00,1633.19,3327.41,1.00,0.00,550.00,2.95,3.69,3.88,3.23,6431.71,6431.71,1081.77,18315.10,521.88,1552.78,11479.03,11479.03,2090.91,5326.33,1290.77,20038.92,19397.91,23240.49,1226.31,1237.19,16153.91,2751.94,15296.13,28063.66,21713.30,14669.28,1078.74,810.53,579.61,20909.36,556.42,478.51,1000.83,933.06,18587.71,514.10,150.37,3020.95,704.04,2440.91,522.55,576.57,16067.19,721.17,89.00
1991-11-13,dsm2,base,5,7908.00,7659.00,1060.00,4231.32,977.52,1.00,0.00,561.96,3.03,3.73,4.28,3.35,6766.25,6766.25,1152.83,18607.47,540.42,1601.50,11817.38,11817.38,2178.28,5477.65,1316.67,20348.15,19594.40,22961.96,1273.46,1284.87,16441.90,2912.86,15753.69,28375.50,21787.47,14788.49,1149.71,853.54,572.71,21091.83,572.22,475.95,1007.97,1001.80,18814.36,569.91,153.89,3110.73,725.02,2485.91,541.03,598.83,16278.20,746.25,89.00
1991-11-14,dsm2,base,5,6770.00,6534.00,1080.00,4320.89,-13.07,1.00,0.00,563.99,3.07,3.93,4.43,3.53,6922.20,6922.20,1193.79,18876.40,553.30,1635.01,11998.31,11998.31,2206.68,5466.04,1352.50,20585.76,19867.19,22719.87,1303.85,1314.13,16681.75,2968.28,15907.22,28766.89,21748.52,14950.08,1192.14,898.21,567.27,21105.99,583.77,478.95,1020.60,1041.12,18921.96,554.11,156.11,3123.85,753.81,2473.39,558.60,611.39,16473.64,776.59,89.00
1991-11-15,dsm2,base,5,7100.00,6885.00,1080.00,2324.76,2388.68,1.00,0.00,572.97,2.88,4.27,3.98,3.79,7501.54,7501.54,1237.77,19199.59,556.20,1688.71,12720.24,12720.24,2253.74,6043.58,1390.65,20830.32,20150.33,22844.09,1343.57,1352.68,17279.54,3229.42,16649.59,29992.60,21874.88,15308.66,1235.01,947.48,559.55,21950.10,613.45,485.04,1058.12,1131.99,19257.34,733.67,158.40,3462.74,794.16,2771.12,560.26,626.16,16801.40,811.04,89.00
1991-11-16,dsm2,base,5,6400.00,6192.00,1050.00,3600.12,434.54,1.00,0.00,588.94,2.82,4.48,3.86,3.92,8148.44,8148.44,1285.74,19496.52,564.51,1757.11,13415.05,13415.05,2313.97,6507.68,1448.84,21052.06,20417.95,23270.97,1389.59,1403.15,17856.56,3550.48,17308.71,31927.15,22170.97,15798.34,1283.35,1000.54,552.49,22747.02,654.22,493.21,1106.34,1231.14,19598.54,824.50,152.26,3814.36,836.57,3030.21,569.14,647.72,17165.33,854.62,89.00
1991-11-17,dsm2,base,5,6118.00,5895.00,1060.00,4249.38,-6.41,1.00,0.00,593.98,2.79,4.06,3.82,3.53,9310.06,9310.06,1340.74,19799.83,567.07,1873.55,14560.78,14560.78,2444.25,7565.42,1546.34,21402.89,20713.04,24334.48,1458.80,1470.83,18675.69,4145.71,18391.71,33624.28,22804.96,16526.23,1339.70,1042.78,552.55,24390.44,719.35,498.86,1150.46,1410.87,20516.94,1070.24,143.45,4489.49,884.26,3609.23,571.89,664.23,17525.47,904.37,89.00
1991-11-18,dsm2,base,5,5596.00,5373.00,1060.00,3301.36,610.22,1.00,0.00,592.01,2.62,3.75,3.41,3.30,8484.17,8484.17,1361.48,19769.77,577.24,1888.35,13685.98,13685.98,2472.80,6733.69,1597.63,21488.75,20904.70,24429.20,1488.85,1504.25,18476.38,3734.63,17640.97,31131.45,22983.11,16486.47,1358.52,1050.55,551.69,23122.15,709.68,516.68,1197.29,1315.73,20164.40,744.28,143.22,3935.42,892.05,3173.03,579.50,676.11,17310.60,899.35,89.00
1991-11-19,dsm2,base,5,6686.00,6444.00,1060.00,3131.90,1626.79,1.00,0.00,589.01,2.36,3.49,2.75,3.11,7802.91,7802.91,1391.81,19811.18,591.52,1923.60,13064.15,13064.15,2528.30,6160.35,1631.20,21576.97,21011.41,23994.09,1525.62,1541.78,17940.40,3455.25,17035.48,29252.45,22882.92,16069.03,1388.56,1053.90,555.57,22063.55,697.75,531.73,1246.74,1249.69,20024.51,619.22,150.55,3583.93,890.73,2906.07,594.97,690.51,17220.10,900.15,89.00
1991-11-20,dsm2,base,5,6477.00,6228.00,1060.00,4345.77,404.85,1.00,0.00,615.90,2.02,3.35,2.12,3.14,7176.79,7176.79,1443.68,19867.08,594.47,1937.79,12418.08,12418.08,2553.76,5558.78,1649.00,21590.11,21118.24,23409.51,1560.57,1574.10,17169.90,3193.97,16432.71,27647.33,22607.19,15719.85,1440.64,1072.28,562.54,21184.66,679.99,544.04,1284.64,1177.34,19734.59,510.18,157.29,3192.28,901.78,2643.56,600.41,712.75,17154.01,910.62,89.00
1991-11-21,dsm2,base,5,6265.00,6030.00,1050.00,4118.92,477.53,1.00,0.00,636.92,1.76,3.37,1.69,3.19,6723.06,6723.06,1482.13,19941.03,593.93,1933.40,11886.06,11886.06,2571.80,5102.38,1662.71,21560.54,21178.25,22854.42,1581.45,1595.60,16427.98,3000.20,15928.52,26910.53,22308.14,15425.97,1479.04,1097.94,569.85,20581.41,663.23,554.94,1308.97,1120.55,19105.15,425.51,155.64,2953.56,923.60,2456.92,601.04,720.46,17088.24,938.98,89.00
1991-11-22,dsm2,base,5,6329.00,6102.00,1010.00,3200.28,1139.64,1.00,0.00,625.05,1.55,3.32,1.52,3.09,6787.48,6787.48,1528.51,20066.80,606.59,1939.09,11910.06,11910.06,2587.58,5177.03,1667.85,21540.59,21193.03,22528.93,1605.39,1618.67,16511.22,3016.58,15923.58,27305.47,22084.94,15422.23,1525.44,1143.67,576.52,20588.47,657.59,564.05,1343.14,1145.03,18768.57,437.40,157.34,3005.26,946.48,2501.87,604.43,724.30,17185.21,973.74,89.00
1991-11-23,dsm2,base,5,6291.00,6066.00,1010.00,2965.46,1180.50,1.00,0.00,625.00,1.52,3.31,1.49,3.10,6742.32,6742.32,1566.00,20123.86,628.68,1928.96,11782.00,11782.00,2569.25,5124.40,1663.01,21469.67,21189.18,22396.34,1619.49,1627.99,16542.66,2983.83,15700.25,27307.38,21939.77,15467.28,1562.19,1192.55,582.79,20449.84,653.47,571.21,1386.62,1134.66,18736.36,417.57,157.40,2954.37,981.36,2479.12,629.65,727.87,17196.98,1002.92,89.00
1991-11-24,dsm2,base,5,6471.00,6255.00,1020.00,5951.88,-1729.17,1.00,0.00,641.94,1.79,3.29,1.82,3.10,6878.15,6878.15,1584.03,20208.41,636.56,1928.48,11893.28,11893.28,2563.24,5262.62,1663.59,21418.87,21151.53,22416.56,1631.42,1638.11,16447.18,3046.42,15647.72,27688.38,21890.34,15605.72,1580.25,1234.01,594.71,20618.90,658.70,566.30,1432.99,1158.88,18728.79,448.79,161.73,3002.57,965.27,2574.16,629.87,728.01,17292.90,988.03,89.00
1991-11-25,dsm2,base,5,6324.00,6111.00,1050.00,2586.64,1466.31,1.00,0.00,643.00,2.17,3.51,2.50,3.21,6980.18,6980.18,1569.23,20274.79,634.62,1922.91,11858.72,11858.72,2560.77,5358.53,1662.81,21385.93,21112.08,22555.99,1639.10,1644.65,16315.68,3102.02,15575.44,28052.45,21871.46,15678.86,1565.34,1231.86,609.58,20731.11,666.19,561.91,1479.85,1176.08,18670.21,465.28,158.33,3041.05,992.11,2613.24,628.56,730.41,17349.56,987.14,89.00
1991-11-26,dsm2,base,5,6467.00,6264.00,1050.00,1860.50,2224.26,1.00,0.00,642.00,2.63,3.49,3.37,3.18,7720.14,7720.14,1573.64,20425.02,632.43,1968.44,12662.06,12662.06,2628.28,5925.03,1671.36,21439.19,21111.22,22991.39,1650.86,1658.49,17301.56,3427.97,16392.33,29524.55,22061.59,16042.89,1571.07,1250.60,621.48,21770.64,712.07,554.36,1520.39,1316.97,18818.40,624.19,157.98,3409.49,1006.56,2859.91,642.19,736.70,17585.77,1002.33,89.00
1991-11-27,dsm2,base,5,6804.00,6597.00,1040.00,1861.02,2546.68,1.00,0.00,654.95,3.21,3.58,4.35,3.20,8181.89,8181.89,1572.53,20484.87,633.35,2018.85,13090.85,13090.85,2676.25,6354.99,1702.05,21513.10,21184.29,23448.32,1668.28,1677.64,17822.82,3722.38,16897.70,29455.77,22322.81,16273.52,1570.92,1265.42,627.55,22294.44,760.79,547.74,1548.54,1422.82,18990.14,719.87,157.38,3761.78,999.14,3127.02,644.93,750.54,17673.26,1017.02,89.00
1991-11-28,dsm2,base,5,7136.00,6939.00,1030.00,2227.97,2407.19,1.00,0.00,639.06,3.71,3.86,5.51,3.39,8408.95,8408.95,1566.03,20567.97,636.79,2066.80,13397.63,13397.63,2724.82,6597.84,1733.14,21652.25,21253.46,23633.45,1687.20,1698.21,18006.73,3881.04,17209.78,29885.46,22561.10,16451.10,1565.18,1257.76,633.41,22527.77,799.01,545.54,1560.95,1461.80,19227.63,795.29,158.82,3882.24,988.45,3164.07,644.54,760.91,17858.17,1030.40,89.00
1991-11-29,dsm2,base,5,7105.00,6903.00,1040.00,1977.98,2562.22,1.00,0.00,629.04,3.91,3.84,6.22,3.37,9082.86,9082.86,1584.99,20737.67,639.84,2168.83,14285.26,14285.26,2819.71,7360.04,1794.34,21910.45,21403.27,24163.68,1723.55,1738.52,18746.25,4262.36,18127.52,31484.60,22952.77,16972.48,1583.00,1259.11,638.91,23546.23,860.63,541.68,1565.41,1569.67,19807.23,1064.77,157.60,4437.13,1012.92,3572.59,654.83,776.99,18210.00,1046.91,89.00
1991-11-30,dsm2,base,5,7041.00,6840.00,1040.00,2169.47,2230.81,1.00,0.00,616.05,4.00,3.66,6.36,3.25,9308.24,9308.24,1608.84,20872.22,642.52,2252.66,14512.32,14512.32,2895.21,7531.16,1871.63,22167.47,21601.87,24540.55,1767.50,1786.27,19041.99,4375.20,18382.00,31180.88,23291.73,17329.51,1605.00,1261.23,642.58,23706.15,895.47,539.46,1559.28,1613.78,20339.59,1087.65,156.73,4498.81,994.00,3715.56,643.86,803.32,18356.89,1038.03,89.00
1991-12-01,dsm2,base,5,6962.00,6759.00,1050.00,4131.45,219.40,1.00,0.00,611.02,3.93,3.61,6.04,3.20,8818.36,8818.36,1606.20,20973.57,644.76,2283.19,14119.34,14119.34,2932.45,7054.86,1913.41,22353.54,21778.72,24424.68,1801.44,1819.03,18952.06,4080.74,17959.47,29722.40,23376.12,17314.01,1602.26,1247.12,647.09,22909.47,886.02,543.29,1550.32,1543.24,20485.39,918.10,156.13,4199.84,989.75,3494.02,634.09,815.80,18359.48,1028.12,89.00
1991-12-02,dsm2,base,5,6749.00,6543.00,1010.00,2664.65,1341.75,1.00,0.00,629.93,3.66,3.54,5.39,3.13,8533.04,8533.04,1636.72,21134.86,639.41,2322.30,13931.54,13931.54,3000.36,6899.88,1951.27,22508.60,21958.60,24062.49,1840.08,1859.22,18894.01,3962.63,17824.29,29188.63,23301.73,17196.51,1630.69,1246.48,648.47,22481.07,885.81,545.61,1552.70,1519.16,20571.24,887.09,160.90,4118.77,1019.64,3407.10,621.93,828.30,18481.50,1032.92,89.00
1991-12-03,dsm2,base,5,6830.00,6624.00,960.00,4641.93,-719.31,1.00,0.00,619.04,3.21,3.33,4.35,3.01,8392.33,8392.33,1701.76,21270.04,632.00,2356.81,13833.38,13833.38,3049.81,6778.76,1994.77,22569.57,22126.99,23734.63,1889.08,1902.03,18828.85,3907.71,17756.94,28748.94,23156.61,17094.38,1696.94,1263.78,644.36,22194.78,888.31,545.88,1553.58,1517.33,20556.22,825.03,165.49,4111.77,1047.18,3387.98,615.68,853.67,18587.59,1055.16,89.00
1991-12-04,dsm2,base,5,6815.00,6606.00,922.00,5043.94,-1216.40,1.00,0.00,651.87,2.75,3.19,3.41,3.01,8041.49,8041.49,1775.04,21332.23,625.45,2366.28,13456.62,13456.62,3066.65,6462.49,2031.53,22524.68,22214.20,23335.20,1933.33,1948.72,18464.45,3777.22,17343.35,27546.25,22944.43,16922.65,1769.33,1298.03,636.40,21555.57,878.91,545.87,1558.10,1475.81,20358.34,677.54,163.98,3906.64,1074.47,3212.48,628.88,883.70,18550.15,1086.50,89.00
1991-12-05,dsm2,base,5,6590.00,6372.00,901.00,4135.98,-605.06,1.00,0.00,701.80,2.43,3.27,2.78,3.23,7748.50,7748.50,1835.54,21373.41,622.40,2371.86,13121.89,13121.89,3089.92,6143.06,2058.70,22445.51,22223.33,22911.72,1971.03,1983.33,17990.46,3663.13,16968.06,26855.39,22691.51,16709.46,1830.71,1346.49,629.62,21047.88,868.12,544.94,1573.84,1449.38,19995.63,571.85,162.89,3720.65,1099.57,3116.06,625.08,898.89,18549.46,1124.40,89.00
1991-12-06,dsm2,base,5,6744.00,6525.00,895.00,2584.28,1225.76,1.00,0.00,732.87,2.30,3.54,2.46,3.35,7789.78,7789.78,1874.33,21431.80,622.88,2372.48,13180.28,13180.28,3109.67,6377.57,2064.99,22379.34,22189.15,22668.24,1999.51,2011.68,17907.79,3680.82,16920.42,27432.29,22487.14,16715.87,1867.73,1387.24,629.51,21012.65,862.56,543.32,1600.01,1463.64,19754.61,588.58,161.52,3749.22,1139.34,3156.55,644.53,908.97,18698.92,1139.63,89.00
1991-12-07,dsm2,base,5,6551.00,6309.00,895.00,1881.06,2218.28,1.00,0.00,731.01,2.10,3.66,2.28,3.37,8407.38,8407.38,1898.37,21520.96,627.19,2398.72,13764.45,13764.45,3136.78,6966.20,2070.94,22337.80,22197.27,22940.03,2028.58,2039.61,18552.74,3922.10,17363.76,29192.26,22506.85,17152.15,1891.74,1419.44,631.21,21764.31,881.71,538.63,1667.77,1555.15,19768.65,764.13,159.15,4157.86,1151.22,3469.15,686.07,919.85,19032.47,1173.33,89.00
1991-12-08,dsm2,base,5,7273.00,7038.00,913.00,1882.54,2775.36,1.00,0.00,735.98,2.10,3.55,2.46,3.30,8686.97,8686.97,1901.13,21567.37,642.11,2428.55,14010.94,14010.94,3160.34,7308.26,2095.83,22336.64,22201.19,23516.57,2051.65,2058.47,18943.52,4076.60,17560.10,30319.14,22743.97,17484.29,1895.32,1438.50,635.14,22482.26,901.15,538.63,1750.26,1599.01,19840.05,840.37,157.43,4356.03,1167.49,3695.34,722.86,930.34,19201.56,1187.80,89.00
1991-12-09,dsm2,base,5,7200.00,6984.00,892.00,1770.58,2792.60,1.00,0.00,735.00,2.27,3.62,2.76,3.30,8354.10,8354.10,1883.43,21550.90,670.08,2435.37,13638.96,13638.96,3157.87,6900.32,2116.30,22339.96,22175.88,23846.87,2048.57,2063.65,18802.25,3939.81,17202.16,29833.92,22912.95,17333.65,1878.24,1441.02,646.51,22260.64,898.76,542.26,1816.20,1529.93,19836.24,697.88,158.15,4093.98,1126.88,3490.38,734.20,939.53,19081.40,1170.95,89.00
1991-12-10,dsm2,base,5,7207.00,7011.00,877.00,1699.17,2923.28,1.00,0.00,740.98,2.47,3.69,3.05,3.35,8637.93,8637.93,1888.88,21600.31,695.98,2464.30,13846.27,13846.27,3235.03,7098.65,2119.95,22399.78,22161.67,24059.48,2065.07,2078.36,19034.52,4092.82,17528.41,30352.54,23113.74,17361.78,1885.14,1441.07,661.55,22723.95,921.37,543.18,1856.43,1594.83,19963.54,747.23,158.89,4190.37,1126.81,3519.20,737.40,948.59,19236.56,1199.40,89.00
1991-12-11,dsm2,base,5,6840.00,6642.00,879.00,1418.14,2973.00,1.00,0.00,779.84,2.63,3.78,3.40,3.51,8691.54,8691.54,1882.50,21642.86,716.25,2484.58,13932.67,13932.67,3257.97,7150.63,2127.91,22498.36,22199.04,24307.79,2067.28,2082.29,19272.72,4101.88,17678.83,30732.76,23285.99,17357.01,1880.41,1435.17,678.62,23080.98,931.09,547.30,1868.54,1604.80,20143.62,776.25,157.11,4255.01,1114.05,3514.96,738.87,958.10,19310.91,1200.13,89.00
1991-12-12,dsm2,base,5,7284.00,7092.00,881.00,1424.15,3352.53,1.00,0.00,753.11,2.75,4.17,3.59,3.82,8711.07,8711.07,1885.56,21702.65,727.52,2503.44,14055.66,14046.21,3276.59,7128.46,2139.52,22617.37,22270.18,24443.84,2074.32,2087.80,19545.69,4113.87,17904.18,31106.95,23484.01,17379.71,1884.74,1434.04,695.56,23224.08,940.18,549.20,1861.66,1614.11,20422.56,802.46,154.43,4285.33,1116.25,3520.14,741.27,971.95,19449.95,1211.48,89.00
1991-12-13,dsm2,base,5,7477.00,7281.00,884.00,1396.98,3636.50,1.00,0.00,759.97,2.80,4.24,3.57,3.74,9310.81,9310.81,1943.19,21862.00,731.02,2557.39,14811.52,14811.52,3332.08,7745.93,2168.85,22825.54,22396.31,24865.89,2105.26,2115.90,20161.11,4399.80,18672.18,33271.38,23796.20,17751.42,1937.46,1465.79,708.24,24259.08,970.23,548.22,1847.10,1711.35,21086.60,1026.64,152.01,4696.05,1139.53,3817.55,762.73,1005.06,19810.15,1221.12,89.00
1991-12-14,dsm2,base,5,7985.00,7794.00,884.00,1548.27,4108.16,1.00,0.00,758.01,2.69,3.87,3.42,3.47,10039.64,10039.64,2000.33,22001.45,733.08,2630.81,15470.69,15470.69,3386.62,8240.96,2232.25,23084.33,22575.61,25663.50,2149.70,2166.01,20685.27,4773.06,19306.76,33659.93,24299.55,18200.68,1997.04,1507.95,719.05,25128.01,1016.18,545.22,1834.31,1850.07,21830.99,1103.18,151.98,5092.77,1180.24,4166.04,766.43,1057.77,19931.38,1273.38,89.00
1991-12-15,dsm2,base,5,8400.00,8217.00,877.00,2184.98,4032.79,1.00,0.00,763.97,2.56,3.79,3.20,3.50,8977.39,8977.39,1982.09,22001.55,744.75,2602.80,14342.30,14342.30,3339.92,7133.24,2248.73,23175.79,22709.31,25550.47,2156.78,2171.84,20373.84,4237.34,18350.41,31029.55,24376.55,17929.38,1977.53,1513.83,733.46,23781.28,984.13,554.21,1844.28,1640.37,21487.78,694.96,159.23,4301.94,1195.47,3565.45,760.33,1064.21,19780.63,1267.41,89.00
1991-12-16,dsm2,base,5,8591.00,8406.00,868.00,2193.51,4315.05,1.00,0.00,774.95,2.50,3.92,3.07,3.64,8418.65,8418.65,2009.61,22086.32,752.61,2606.50,13776.43,13776.43,3364.73,6496.70,2251.17,23310.85,22825.67,25183.80,2171.60,2185.42,20124.69,3971.70,17894.45,30014.31,24324.59,17553.46,2002.62,1538.03,744.61,23067.88,958.14,560.54,1888.25,1530.02,21430.67,574.58,164.91,3895.11,1214.44,3267.74,761.57,1063.50,19821.17,1285.56,89.00
1991-12-17,dsm2,base,5,8372.00,8217.00,861.00,1427.69,5030.83,1.00,0.00,798.90,2.34,4.03,2.72,3.79,8606.47,8606.47,2057.09,22264.49,754.93,2613.11,13994.76,13994.76,3413.00,6571.36,2254.22,23477.98,22982.63,24949.79,2192.79,2205.24,20373.08,4022.36,18134.75,30500.60,24280.94,17568.48,2052.30,1562.69,749.86,23182.40,948.13,561.89,1915.43,1562.49,21634.54,589.85,156.48,3894.19,1206.90,3291.19,763.89,1081.13,20037.77,1290.36,89.00
1991-12-18,dsm2,base,5,8155.00,8010.00,845.00,2556.14,3754.71,1.00,0.00,793.03,2.17,4.18,2.38,3.97,8440.39,8440.39,2039.51,22394.61,757.54,2584.61,13942.05,13942.05,3393.59,6468.26,2256.15,23584.18,23158.79,24860.92,2188.79,2202.81,20577.59,3920.05,18053.99,30842.89,24245.28,17562.07,2032.36,1553.53,752.61,23206.71,930.02,565.52,1930.71,1514.28,21760.59,568.82,150.13,3856.32,1199.39,3236.68,771.57,1095.91,20214.80,1298.83,89.00
1991-12-19,dsm2,base,5,8481.00,8325.00,836.00,1031.52,5691.35,1.00,0.00,796.98,1.96,4.25,2.01,4.03,8393.18,8393.18,2036.52,22493.62,760.59,2567.43,13924.22,13924.22,3376.17,6452.10,2252.32,23684.23,23315.26,24954.65,2186.97,2199.33,20890.61,3854.29,18107.06,31427.09,24301.15,17528.49,2030.62,1557.84,755.30,23394.57,912.16,569.54,1961.25,1483.87,22054.85,564.16,147.38,3888.19,1194.67,3238.63,786.76,1107.15,20419.24,1292.62,89.00
1991-12-20,dsm2,base,5,10176.00,9990.00,854.00,2469.80,5959.23,1.00,0.00,826.87,1.78,4.16,1.73,3.96,8326.62,8326.62,2067.07,22561.62,765.34,2550.70,13836.59,13836.59,3376.23,6430.93,2242.94,23774.99,23451.77,25118.31,2186.00,2200.33,21171.88,3828.52,18080.53,31797.13,24407.93,17484.77,2063.75,1576.16,759.30,23566.14,899.13,572.32,1981.73,1440.17,22486.66,483.31,144.85,3813.12,1215.49,3196.46,798.81,1119.03,20576.28,1303.50,89.00
1991-12-21,dsm2,base,5,9897.00,9720.00,873.00,3688.94,4520.34,1.00,0.00,857.87,1.59,4.54,1.60,4.40,7905.79,7905.79,2104.48,22562.60,772.44,2512.56,13246.13,13246.13,3332.24,5918.91,2215.80,23823.96,23551.43,25142.82,2180.56,2192.11,21177.69,3614.91,17456.24,30831.49,24452.68,17199.45,2100.63,1612.42,767.13,23144.87,873.28,577.39,1988.31,1341.25,22621.61,361.87,142.62,3441.24,1257.71,2947.45,797.77,1136.96,20611.25,1301.67,89.00
