datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,rsl,x2
2011-10-21,RMA,base,2,17095.10,4418.00,-10382.00,800.80,11156.66,1.00,0.00,256.54,1.26,5435.66,5435.66,458.38,12361.53,244.97,818.85,7180.75,7180.75,1271.77,1978.42,725.46,14974.71,14221.78,15025.84,529.82,546.82,14336.66,2001.91,10952.45,14316.93,9338.79,457.09,409.54,354.91,15997.77,307.17,607.24,355.72,13095.80,348.15,122.05,1313.46,406.22,1217.95,248.25,374.07,13041.33,400.21,434.57,88.18
2011-10-22,RMA,base,2,16658.40,4316.00,-9868.00,769.51,11158.69,1.00,0.00,261.04,1.18,4845.17,4845.17,494.07,12525.89,255.34,857.08,6470.22,6470.22,1283.21,1644.00,748.39,15039.44,14443.70,14923.83,573.85,591.92,14382.81,1841.39,10421.45,14428.81,8695.57,492.20,425.51,313.51,15837.07,307.81,487.82,328.37,13272.57,300.92,121.92,1151.22,378.28,1117.60,257.05,374.63,13289.93,377.32,430.30,87.34
2011-10-23,RMA,base,2,16146.90,4468.00,-11620.00,815.36,8937.44,1.00,0.00,256.54,1.38,4380.27,4380.27,533.53,12653.27,259.25,880.58,5882.85,5882.85,1281.62,1399.85,757.40,14992.42,14562.53,14767.50,610.83,629.77,14443.31,1719.81,9945.67,14428.35,8129.53,532.13,451.04,298.56,15702.15,303.71,401.13,317.35,13428.40,268.95,122.22,1018.88,374.40,1034.66,259.02,365.05,13438.18,394.05,438.12,86.27
2011-10-24,RMA,base,2,15746.50,4446.00,-12170.00,823.74,8602.60,1.00,0.00,261.46,1.67,4023.54,4023.54,566.18,12743.20,258.36,895.89,5445.96,5445.96,1281.24,1193.08,763.24,14907.05,14585.97,14622.66,637.61,657.29,14477.78,1626.54,9547.20,14388.47,7699.61,565.54,482.70,294.21,15585.40,297.26,353.82,311.17,13552.10,245.01,122.05,907.00,373.33,974.72,258.59,360.65,13525.84,419.69,457.60,85.32
2011-10-25,RMA,base,2,15515.50,4565.00,-10971.00,621.94,9891.65,1.00,0.00,251.13,2.03,3726.53,3726.53,592.55,12830.20,258.25,900.56,5197.26,5197.26,1283.51,1049.82,749.30,14855.72,14572.06,14527.27,660.89,679.67,14492.55,1541.30,9260.75,14372.54,7423.44,591.84,508.91,285.24,15559.50,290.47,327.18,306.67,13656.09,230.99,124.76,813.71,361.34,920.71,257.17,365.17,13599.41,433.74,487.06,84.57
2011-10-26,RMA,base,2,14965.50,4443.00,-10704.00,482.19,9339.47,1.00,0.00,249.96,2.63,3346.34,3346.34,617.19,12865.55,252.63,887.05,4752.00,4752.00,1263.95,870.54,691.36,14756.17,14551.33,14376.58,671.89,688.37,14495.84,1404.22,8712.81,14315.84,7168.33,616.36,530.79,275.50,15235.97,284.51,309.50,289.54,13725.71,212.58,126.64,725.63,348.09,859.37,251.46,370.48,13641.59,435.05,519.20,83.73
2011-10-27,RMA,base,2,15281.20,4579.00,-10674.00,390.05,9653.54,1.00,0.00,239.17,3.20,2975.62,2975.62,625.76,12860.97,247.51,860.72,4171.16,4171.16,1227.65,699.35,660.64,14591.79,14508.12,14143.51,653.45,668.34,14484.12,1267.39,8009.92,14195.12,6918.71,626.16,543.72,272.53,14676.17,277.24,296.87,261.00,13766.63,194.34,126.27,638.17,344.90,784.79,246.24,372.57,13653.39,449.07,546.21,82.68
2011-10-28,RMA,base,2,15229.50,4419.00,-10619.00,349.73,9561.23,1.00,0.00,250.58,3.56,2687.66,2687.66,609.29,12850.01,243.77,831.10,3668.62,3668.62,1193.91,569.13,645.99,14408.14,14431.88,13891.57,632.87,649.42,14453.35,1167.59,7388.05,14060.38,6738.25,611.05,546.35,271.10,14162.50,267.95,286.83,242.67,13788.02,178.56,126.37,555.34,348.10,712.64,244.61,374.16,13651.07,464.76,569.26,81.47
2011-10-29,RMA,base,2,14748.80,4280.00,-10808.00,195.95,8984.99,1.00,0.00,264.00,3.90,2523.57,2523.57,588.48,12863.22,251.87,806.04,3424.25,3424.25,1165.48,502.26,625.64,14293.43,14338.12,13757.88,618.80,636.97,14407.47,1109.18,7061.40,13986.52,6685.77,590.19,539.50,268.05,13960.26,257.37,278.65,238.25,13804.70,167.75,128.23,502.67,354.24,675.96,254.22,376.00,13654.82,475.81,589.13,80.61
2011-10-30,RMA,base,2,14216.40,4349.00,-11025.00,95.32,8719.79,1.00,0.00,255.29,4.21,2477.15,2477.15,571.87,12894.62,259.58,789.42,3396.48,3396.48,1144.46,481.57,611.04,14300.19,14257.18,13789.88,606.29,625.23,14356.75,1086.73,7054.71,14002.44,6725.27,573.37,526.50,271.57,14104.28,246.85,272.86,243.10,13818.25,161.74,128.34,485.81,362.89,668.48,259.35,369.28,13668.34,469.43,601.64,80.08
2011-10-31,RMA,base,2,14025.00,4367.00,-11033.00,-35.78,8988.33,1.00,0.00,245.29,3.88,2428.53,2428.53,557.25,12902.66,254.36,778.22,3312.27,3312.27,1127.41,449.80,595.27,14422.68,14223.10,13920.28,593.16,611.10,14318.01,1057.06,6953.73,14093.13,6738.79,558.37,515.25,275.04,14027.42,240.50,272.22,245.14,13827.35,158.00,127.22,490.67,369.53,663.47,252.60,356.74,13687.41,442.05,604.31,80.10
2011-11-01,RMA,base,2,14077.80,4379.00,-8843.00,-205.36,11494.05,1.00,0.00,253.21,3.62,2277.22,2277.22,549.17,12904.75,248.79,749.56,3136.66,3136.66,1099.48,427.09,498.17,14549.38,14247.06,13952.42,568.17,578.83,14302.17,1001.12,6700.49,14177.37,6798.84,550.10,511.08,269.06,13671.10,237.43,272.59,256.91,13827.20,157.13,126.48,468.54,346.02,625.44,248.96,345.46,13712.70,434.94,599.46,79.59
2011-11-02,RMA,base,2,13613.60,4350.00,-11099.00,1055.55,7707.44,1.00,0.00,247.54,3.27,2044.66,2044.66,522.35,12907.47,250.59,692.80,3065.23,3065.23,1059.44,459.11,428.66,14543.32,14289.94,13740.64,486.04,488.40,14305.03,942.43,6531.91,14164.90,6746.25,524.68,512.55,263.36,13491.03,233.48,267.13,281.25,13809.40,159.15,127.65,450.72,352.04,570.86,250.46,337.72,13735.66,438.88,588.82,78.82
2011-11-03,RMA,base,2,14009.60,4182.00,-11235.00,961.13,7736.24,1.00,0.00,251.38,2.91,2162.75,2162.75,462.47,12946.62,249.27,651.76,3172.15,3172.15,1031.66,546.49,484.66,14459.60,14288.42,13612.04,461.66,472.52,14303.39,954.65,7027.01,14055.80,6504.50,464.81,482.79,263.93,14349.38,232.60,259.18,290.76,13816.53,169.48,129.28,462.43,360.98,544.02,250.29,327.41,13748.99,425.99,573.40,78.58
2011-11-04,RMA,base,2,13050.40,3614.00,-11163.00,733.07,6275.29,1.00,0.00,320.79,2.69,2279.24,2279.24,434.95,12962.77,258.96,639.97,3465.05,3465.05,1001.54,644.09,513.31,14499.14,14229.46,13739.72,472.01,487.07,14274.39,964.51,7557.80,14055.19,6399.04,435.94,440.15,260.69,14964.95,237.10,254.48,302.64,13823.52,181.44,131.09,489.19,358.33,544.33,272.78,325.72,13735.85,400.73,550.19,79.22
2011-11-05,RMA,base,2,12460.80,3175.00,-9818.00,593.18,6591.66,1.00,0.00,424.88,2.60,2332.25,2332.25,434.77,12939.79,304.20,636.04,3606.13,3606.13,966.49,707.98,525.35,14564.28,14193.73,13865.86,473.83,488.82,14242.73,949.99,7822.30,14096.48,6146.49,435.29,415.56,266.53,15337.65,241.62,251.43,301.22,13807.57,189.73,131.49,521.20,358.27,567.04,338.68,318.41,13726.01,384.02,513.77,79.65
2011-11-06,RMA,base,2,13118.60,2935.00,-9752.00,-87.15,7651.66,1.00,0.00,426.58,2.67,2372.19,2372.19,434.19,12905.03,371.88,633.30,3699.89,3699.89,933.57,745.26,539.67,14619.67,14201.99,13973.46,474.70,489.64,14228.67,934.99,7985.38,14132.32,5848.35,434.68,405.64,306.79,15544.30,244.98,249.98,291.39,13791.78,195.78,128.37,541.36,356.81,578.26,408.91,301.57,13725.44,375.75,481.13,79.85
2011-11-07,RMA,base,2,12650.00,2825.00,-9752.00,-67.39,6958.52,1.00,0.00,465.29,2.93,2336.40,2336.40,437.57,12860.30,417.78,628.84,3716.21,3716.21,906.54,746.75,534.72,14628.08,14232.68,14030.88,481.52,494.94,14231.25,907.42,7979.88,14142.95,5594.45,437.50,404.10,371.18,15534.19,245.75,253.10,284.23,13782.29,197.47,127.43,543.93,361.18,582.55,434.61,289.65,13729.60,375.17,460.52,79.98
2011-11-08,RMA,base,2,12788.60,2668.00,-9213.00,15.88,7287.75,1.00,0.00,465.75,3.26,2293.00,2293.00,445.99,12824.20,441.01,622.08,3717.08,3717.08,881.92,734.13,529.38,14595.09,14257.54,14040.99,485.00,496.38,14239.27,880.65,7950.97,14126.10,5427.41,445.32,403.26,408.38,15516.36,243.51,262.24,274.37,13780.26,196.35,128.63,534.66,366.04,577.28,457.99,280.75,13734.09,377.20,449.45,80.06
2011-11-09,RMA,base,2,12978.90,2467.00,-8452.00,24.47,7958.91,1.00,0.00,530.08,3.63,2211.59,2211.59,452.55,12780.87,460.12,613.09,3625.68,3625.68,858.40,690.38,521.96,14521.77,14261.43,14014.78,485.25,495.12,14242.00,846.98,7798.32,14084.52,5287.49,451.66,402.97,431.18,15361.80,240.04,275.74,259.75,13780.51,191.80,129.56,514.74,368.73,563.46,476.35,273.32,13732.65,374.99,445.15,80.17
2011-11-10,RMA,base,2,13060.30,2123.00,-9195.00,-3.68,6970.97,1.00,0.00,538.79,3.94,2107.81,2107.81,456.23,12727.44,477.17,601.42,3441.49,3441.49,835.11,621.79,512.05,14387.59,14230.59,13884.55,483.10,492.23,14230.12,813.66,7565.42,13994.28,5191.20,455.65,403.71,448.59,15115.08,234.64,289.26,246.56,13773.16,184.13,134.67,481.56,373.63,538.25,514.03,269.03,13714.35,377.07,445.71,79.98
2011-11-11,RMA,base,2,13073.50,2066.00,-8257.00,398.56,7432.69,1.00,0.00,545.92,3.91,2079.23,2079.23,455.46,12709.46,505.79,589.97,3434.48,3434.48,812.45,595.20,501.76,14319.26,14173.14,13833.91,478.98,487.67,14200.50,798.19,7573.82,13961.59,5220.15,455.06,404.49,467.00,15164.38,229.07,300.40,240.10,13764.69,180.23,140.44,456.66,383.42,516.44,536.40,265.33,13697.26,381.53,449.02,79.87
2011-11-12,RMA,base,2,12751.20,2260.00,-8248.00,339.95,7321.50,1.00,0.00,554.33,3.79,2032.44,2032.44,452.32,12671.06,530.66,579.79,3411.58,3411.58,792.07,574.41,489.74,14316.26,14137.00,13872.49,472.95,481.24,14172.86,777.40,7445.76,13973.50,5287.22,452.06,402.91,496.52,15019.60,224.26,312.48,233.90,13758.41,176.21,141.12,446.90,396.21,506.19,545.11,262.95,13687.70,383.74,452.77,80.04
2011-11-13,RMA,base,2,12219.90,2246.00,-8256.00,600.44,6707.48,1.00,0.00,540.46,3.52,1968.18,1968.18,446.46,12626.09,544.13,569.52,3317.30,3317.30,773.42,567.81,479.81,14308.29,14128.98,13858.57,465.53,473.68,14156.81,752.39,7207.92,13965.08,5381.38,446.40,401.06,518.14,14683.73,219.90,326.59,229.35,13753.61,173.89,141.19,442.83,400.93,498.46,549.86,260.64,13683.79,379.50,455.05,79.71
2011-11-14,RMA,base,2,12571.90,2209.00,-8971.00,743.25,6201.34,1.00,0.00,546.50,3.13,2010.73,2010.73,438.33,12633.18,548.31,560.66,3372.50,3372.50,758.07,601.97,473.45,14336.48,14127.19,13866.31,458.65,467.40,14145.80,750.64,7309.93,13983.20,5609.78,438.58,398.35,528.36,14759.82,216.23,340.03,232.77,13749.70,176.02,142.57,445.74,396.05,493.34,544.99,258.01,13686.33,373.20,455.30,79.34
2011-11-15,RMA,base,2,12879.90,2182.00,-8632.00,815.28,6752.17,1.00,0.00,567.67,2.68,2149.56,2149.56,429.79,12674.47,546.12,555.01,3565.20,3565.20,747.29,653.57,468.64,14494.39,14145.41,13983.42,452.86,462.27,14141.91,770.89,7669.28,14092.56,5886.99,430.18,394.57,532.90,15154.32,214.76,351.93,241.11,13749.92,179.97,144.06,458.48,390.54,493.71,548.22,254.63,13701.16,370.95,453.34,79.77
2011-11-16,RMA,base,2,13167.00,2136.00,-8923.00,964.91,6522.51,1.00,0.00,576.21,2.28,2246.16,2246.16,421.12,12709.87,549.82,548.92,3670.22,3670.22,737.47,688.22,463.17,14683.05,14211.29,14122.11,445.46,454.72,14163.00,785.05,7900.04,14219.96,6038.53,421.51,387.21,535.52,15407.71,215.31,363.31,246.48,13756.16,183.72,144.99,473.23,387.15,494.36,562.89,251.53,13726.43,378.48,449.52,80.06
2011-11-17,RMA,base,2,13268.20,2131.00,-5652.00,1133.05,9659.00,1.00,0.00,579.75,1.91,2273.71,2273.71,415.18,12757.53,562.36,539.12,3727.79,3727.79,726.04,718.19,457.81,14813.59,14307.46,14211.52,438.10,446.06,14212.40,779.51,8041.49,14308.45,6033.57,415.09,383.06,542.19,15632.97,215.84,374.87,245.05,13773.63,189.48,144.54,481.25,387.11,491.17,573.82,250.27,13761.72,375.77,444.31,79.97
2011-11-18,RMA,base,2,13389.20,2092.00,-6690.00,1153.94,8576.54,1.00,0.00,584.50,1.63,2368.24,2368.24,410.21,12823.66,572.32,530.30,3953.42,3953.42,714.62,783.63,457.57,14949.41,14407.14,14334.08,432.75,440.51,14278.54,788.49,8400.75,14407.83,5937.45,410.21,376.93,553.08,16147.51,216.30,383.88,247.31,13808.25,197.55,144.36,495.49,377.43,491.17,579.09,250.26,13810.58,374.34,438.54,80.13
2011-11-19,RMA,base,2,13351.80,2080.00,-5197.00,947.51,10079.41,1.00,1.00,585.54,1.46,2318.36,2318.36,405.10,12619.65,578.39,522.14,3949.29,3949.29,703.53,766.06,452.66,15024.50,14508.52,14523.93,426.11,432.75,14348.63,762.33,8354.04,14426.76,4980.38,404.64,372.57,563.22,16119.14,216.43,393.07,237.00,13845.06,197.88,146.76,498.28,389.70,497.33,583.02,249.37,13844.09,387.75,432.92,80.52
2011-11-20,RMA,base,2,13446.40,2101.00,-5837.00,834.34,9652.70,1.00,1.00,590.42,1.44,2124.99,2124.99,399.50,11550.16,582.85,511.02,3652.42,3652.42,689.73,669.77,450.23,14862.00,14546.25,14448.55,417.99,423.90,14395.74,710.76,7940.15,14158.49,3428.50,398.70,366.31,571.23,15645.71,214.93,401.16,216.45,13819.43,190.56,148.89,469.52,414.08,478.81,585.72,248.38,13752.88,393.85,427.49,80.14
2011-11-21,RMA,base,2,13803.90,2192.00,-5875.00,698.59,10388.50,1.00,1.00,571.33,1.39,1989.51,1989.51,394.97,9976.71,585.77,497.75,3445.54,3445.54,673.56,598.78,435.41,14581.19,14444.11,14235.90,413.51,419.34,14378.61,675.30,7712.49,13717.07,2872.68,394.19,359.12,575.99,15408.23,210.89,403.66,210.93,13673.57,184.72,149.02,431.85,397.75,450.40,586.11,247.02,13496.08,380.45,421.95,79.52
2011-11-22,RMA,base,2,13893.00,2243.00,-5868.00,817.44,10457.11,1.00,1.00,528.46,1.47,1898.39,1898.39,391.35,8548.45,583.38,484.09,3365.98,3365.98,657.13,549.44,420.14,14290.46,14227.30,14075.87,407.67,413.02,14289.75,646.84,7604.91,13193.00,2732.57,390.50,356.78,579.20,15255.31,206.83,403.31,205.55,13411.31,181.55,149.35,404.68,408.15,430.88,570.33,245.09,13093.13,391.13,416.32,79.50
2011-11-23,RMA,base,2,14947.90,2170.00,-5427.00,788.37,12017.89,1.00,1.00,543.13,1.76,1728.99,1728.99,386.30,7325.40,565.06,469.23,3094.59,3094.59,640.04,472.84,404.10,13906.09,13927.43,13858.93,399.56,404.22,14135.75,601.94,7153.11,12561.85,2691.40,385.44,355.69,578.69,14736.41,203.38,402.75,196.06,13036.72,175.83,154.94,374.80,410.04,405.39,542.95,244.05,12577.28,389.98,410.97,79.16
2011-11-24,RMA,base,2,15154.70,2092.00,-4999.00,788.80,12614.27,1.00,1.00,576.83,2.12,1553.45,1553.45,380.74,6382.74,543.60,452.36,2775.19,2775.19,621.47,398.22,386.33,13443.56,13553.03,13558.24,390.04,394.11,13923.00,557.09,6629.26,11903.07,2523.52,380.01,352.74,566.73,14144.19,199.78,401.65,187.72,12586.47,170.12,167.51,341.23,400.63,375.73,543.80,244.08,12019.66,378.02,406.07,78.48
2011-11-25,RMA,base,2,14897.30,2044.00,-5172.00,549.99,12409.38,1.00,1.00,592.54,2.57,1377.70,1377.70,374.15,5635.07,547.58,435.01,2450.78,2450.78,602.03,336.23,367.68,12916.77,13127.18,13190.35,379.18,382.83,13663.61,514.14,6039.91,11234.84,2317.33,373.65,349.45,550.47,13435.91,196.43,401.10,182.42,12119.76,166.65,173.32,310.85,391.58,347.75,568.28,244.33,11475.58,365.21,401.33,77.64
2011-11-26,RMA,base,2,15405.50,2005.00,-5169.00,847.46,12599.15,1.00,1.00,606.54,3.05,1202.72,1202.72,366.60,5013.41,569.84,417.41,2110.21,2110.21,582.71,288.38,349.99,12356.82,12676.38,12786.57,367.60,370.73,13378.32,470.40,5383.43,10573.48,2095.39,366.37,347.45,548.52,12585.68,193.78,402.18,181.47,11646.45,166.98,171.70,286.06,388.57,323.69,588.91,244.46,10980.31,361.90,396.57,76.74
2011-11-27,RMA,base,2,16184.30,1980.00,-5143.00,683.13,13564.76,1.00,1.00,611.13,3.37,1083.05,1083.05,358.11,4539.40,590.09,399.23,1844.40,1844.40,563.30,260.32,334.54,11852.01,12212.29,12385.22,355.68,358.35,13062.82,435.75,4920.03,10031.34,1856.95,358.10,344.00,560.88,11991.61,191.64,401.93,182.56,11163.33,169.52,170.31,265.97,397.92,303.64,602.45,244.49,10514.67,373.36,391.47,75.55
2011-11-28,RMA,base,2,17014.80,1958.00,-2727.00,506.43,16837.88,1.00,1.00,625.08,3.60,1026.10,1026.10,348.78,4190.20,603.44,382.25,1728.92,1728.92,544.08,249.72,321.03,11496.15,11773.46,12069.54,344.88,347.02,12723.71,412.62,4725.16,9650.90,1661.99,348.83,340.28,574.46,11707.38,190.29,402.65,182.43,10720.49,171.56,171.11,255.76,428.33,290.42,610.95,244.44,10094.53,388.32,386.30,75.05
2011-11-29,RMA,base,2,17232.60,1938.00,-3990.00,508.81,15728.56,1.00,1.00,647.33,3.72,955.58,955.58,339.72,3815.45,612.83,366.51,1557.97,1557.97,526.60,236.24,308.91,11175.52,11405.68,11763.26,334.31,336.05,12418.51,389.79,4395.62,9256.91,1557.84,339.97,334.43,586.94,11181.35,189.68,409.30,181.06,10350.31,172.03,172.99,248.96,427.21,277.08,622.63,244.32,9749.54,373.62,383.65,74.54
2011-11-30,RMA,base,2,17221.60,1891.00,-3789.00,438.13,15850.55,1.00,1.00,647.58,3.83,868.51,868.51,329.80,3460.12,625.37,352.21,1419.60,1419.60,508.47,230.96,282.20,10828.36,11052.09,11317.69,318.36,318.72,12133.22,371.52,4090.19,8891.35,1413.50,330.45,328.97,594.96,10682.07,188.68,420.46,182.06,9957.88,172.50,174.64,240.08,433.40,262.65,638.79,244.55,9395.91,373.85,382.42,73.60
2011-12-01,RMA,base,2,16745.30,1832.00,-3274.00,618.00,15517.01,1.00,1.00,653.46,3.63,724.44,724.44,314.22,3165.99,640.31,329.70,1393.04,1393.04,481.16,233.75,233.20,10505.87,10661.01,10718.90,284.44,281.75,11846.65,350.84,3816.16,8594.00,1311.23,315.40,328.09,598.62,10119.86,189.30,441.74,187.94,9423.14,173.72,176.37,233.94,417.55,253.00,647.14,247.08,8981.19,367.79,381.10,72.79
2011-12-02,RMA,base,2,16343.80,1769.00,-8521.00,562.22,9453.59,0.00,1.00,667.08,3.51,694.52,694.52,280.60,3036.98,646.86,295.42,1408.44,1408.44,456.37,239.76,228.24,10201.24,10232.34,10195.70,253.49,252.30,11456.32,348.82,3877.24,8411.31,1282.80,281.96,317.17,610.73,10296.10,189.25,455.52,195.89,8893.10,175.52,176.44,230.22,403.48,247.40,651.68,253.38,8492.73,355.24,379.45,72.20
2011-12-03,RMA,base,2,15944.50,1715.00,-10929.00,502.48,6588.02,0.00,1.00,711.29,3.41,799.70,799.70,254.39,2898.67,648.52,277.07,1409.41,1409.41,435.17,240.88,229.93,9825.92,9800.41,9912.84,246.55,247.65,11036.28,355.21,4166.66,8059.40,1214.48,255.11,284.45,627.16,10732.94,189.86,452.67,207.64,8518.14,177.04,175.06,231.07,365.96,250.35,661.51,244.96,8125.91,326.87,377.19,72.70
2011-12-04,RMA,base,2,14984.20,1647.00,-10319.00,386.50,6308.70,0.00,1.00,715.00,3.25,891.84,891.84,244.07,2814.11,652.37,273.83,1562.97,1562.97,415.72,257.78,242.14,9606.98,9366.16,9689.21,242.75,244.57,10544.68,365.29,4626.18,7896.48,1082.09,244.57,261.66,640.49,11313.37,193.42,449.27,216.20,8137.94,178.59,174.79,235.51,342.77,258.79,686.78,241.39,7745.82,290.38,373.97,73.26
2011-12-05,RMA,base,2,15813.60,1613.00,-10290.00,356.45,7162.15,0.00,1.00,715.77,3.13,1001.98,1001.98,239.31,2728.66,659.88,279.56,1734.65,1734.65,403.02,270.48,257.68,9438.64,9032.01,9751.20,245.05,248.12,10102.85,379.73,5017.98,7764.24,1127.48,239.68,249.73,656.78,11838.43,197.61,443.87,222.90,7873.51,179.04,172.33,239.90,339.26,266.34,707.15,236.53,7461.66,269.95,369.35,74.41
2011-12-06,RMA,base,2,15559.50,1647.00,-10294.00,297.89,6994.61,0.00,1.00,693.70,2.87,1073.20,1073.20,240.45,2617.02,670.83,286.74,1842.49,1842.49,395.32,276.15,267.13,9340.17,8780.56,9845.10,250.52,254.03,9731.52,393.29,5243.49,7671.90,1213.28,240.53,243.88,678.87,12076.05,202.66,440.03,227.37,7598.50,178.77,166.75,243.23,347.16,273.07,709.25,231.65,7209.00,263.18,363.33,74.78
2011-12-07,RMA,base,2,15804.80,1549.00,-11017.00,287.04,6434.76,0.00,1.00,722.33,2.86,1197.18,1197.18,244.83,2586.32,675.47,295.38,2064.28,2064.28,391.30,286.90,277.12,9404.09,8636.09,10065.41,257.10,260.85,9417.59,419.58,5672.32,7730.48,1304.73,244.78,242.54,694.18,12582.50,208.03,434.26,233.55,7333.03,177.46,159.97,246.31,345.21,279.43,699.84,229.57,6983.36,260.82,355.34,75.60
2011-12-08,RMA,base,2,16049.00,1506.00,-11011.00,298.77,6615.23,0.00,1.00,717.92,2.81,1326.62,1326.62,250.63,2563.16,674.04,305.42,2268.50,2268.50,391.90,291.64,288.15,9540.31,8612.98,10371.85,264.42,268.27,9210.47,451.13,6041.13,7823.81,1493.15,250.49,243.80,699.39,13016.36,213.24,428.08,238.83,7119.57,174.30,152.61,251.40,354.73,288.82,696.45,226.84,6814.18,259.17,339.17,76.52
2011-12-09,RMA,base,2,16341.60,1486.00,-10777.00,342.56,7061.04,0.00,1.00,718.83,2.82,1473.79,1473.79,257.59,2589.42,668.74,317.45,2488.22,2488.22,396.84,302.13,300.85,9730.00,8676.81,10695.08,272.76,276.76,9087.79,491.37,6417.79,7965.56,1677.10,257.35,246.32,698.47,13478.39,218.27,421.55,244.54,6949.26,169.68,149.60,257.08,357.84,300.06,701.54,224.28,6696.01,257.76,308.05,77.21
2011-12-10,RMA,base,2,17333.80,1471.00,-10732.00,422.24,7989.56,0.00,1.00,707.54,2.85,1620.12,1620.12,265.40,2642.18,659.45,331.85,2696.06,2696.06,406.55,314.45,315.47,9937.31,8806.64,11028.81,282.16,286.35,9038.41,535.10,6728.35,8100.46,1869.43,265.07,250.24,702.24,13870.44,223.35,414.24,250.40,6836.87,164.76,145.93,265.63,355.99,316.30,702.59,222.77,6622.36,262.90,282.61,77.93
2011-12-11,RMA,base,2,17704.50,1448.00,-10696.00,452.64,8352.86,0.00,1.00,707.08,2.84,1740.13,1740.13,274.03,2691.20,652.90,348.76,2799.81,2799.81,421.15,321.20,332.31,10108.76,8956.48,11310.92,293.01,297.52,9037.81,578.48,6862.98,8176.32,2027.70,273.65,255.29,708.10,14023.98,228.19,407.97,257.36,6775.58,160.66,143.08,275.18,361.50,335.26,699.00,221.90,6567.87,261.52,269.59,78.38
2011-12-12,RMA,base,2,17411.90,1484.00,-10755.00,508.56,7995.34,0.00,1.00,699.92,2.74,1837.49,1837.49,283.72,2739.85,649.89,368.13,2838.94,2838.94,439.89,324.12,350.36,10251.75,9089.72,11531.14,305.68,310.74,9057.76,622.84,6926.07,8239.13,2096.92,283.31,261.65,709.69,14068.50,233.19,402.67,266.40,6723.03,157.30,143.91,286.20,358.80,355.31,701.60,222.07,6510.77,261.10,264.49,78.50
2011-12-13,RMA,base,2,17187.50,1517.00,-10493.00,553.67,8022.83,0.00,1.00,705.71,2.69,1877.32,1877.32,294.43,2758.87,652.91,387.70,2773.58,2773.58,459.91,315.37,367.38,10348.35,9186.49,11672.77,318.41,324.16,9081.94,657.94,6849.81,8278.58,2114.91,294.03,269.02,707.32,13930.04,238.24,398.95,275.45,6670.13,155.45,146.23,297.02,356.64,370.31,701.58,223.47,6435.61,266.55,264.47,78.46
2011-12-14,RMA,base,2,17518.60,1550.00,-10544.00,736.98,8191.62,0.00,1.00,721.71,2.64,1892.53,1892.53,304.93,2773.41,659.66,407.09,2708.79,2708.79,479.78,310.09,384.50,10432.30,9247.86,11733.31,331.05,337.58,9101.87,692.11,6768.33,8344.85,2094.84,304.63,277.28,704.29,13793.91,244.22,396.18,285.95,6625.50,155.54,148.62,306.34,354.15,379.43,703.85,224.83,6361.81,274.00,266.74,78.23
2011-12-15,RMA,base,2,17887.10,1759.00,-10553.00,847.26,8648.84,0.00,1.00,719.29,2.53,1834.61,1834.61,316.43,2759.40,673.51,423.29,2543.50,2543.50,496.77,293.03,395.27,10396.20,9266.31,11665.25,344.35,351.36,9113.04,707.90,6531.33,8320.77,2051.99,316.19,285.63,702.06,13520.40,249.47,395.71,295.21,6565.61,156.52,151.66,309.03,351.91,386.79,713.33,226.66,6276.22,285.81,270.87,77.85
2011-12-16,RMA,base,2,18326.00,1763.00,-10521.00,651.81,9293.19,0.00,1.00,727.29,2.37,1752.99,1752.99,329.92,2763.89,689.14,437.50,2399.42,2399.42,512.87,282.02,406.00,10287.16,9229.19,11478.19,356.80,363.77,9099.51,716.55,6318.89,8269.38,1929.47,329.68,294.71,703.88,13315.18,254.26,396.68,306.01,6491.25,158.27,154.44,305.87,365.02,391.61,719.49,229.01,6201.04,295.10,277.62,77.22
2011-12-17,RMA,base,2,18322.70,1807.00,-10672.00,897.80,8967.90,0.00,1.00,747.71,2.14,1697.46,1697.46,339.99,2767.44,702.10,453.30,2280.05,2280.05,530.64,269.44,423.08,10138.84,9154.52,11290.93,367.21,374.35,9062.46,723.97,6159.35,8177.57,1797.41,339.89,303.41,710.75,13134.34,261.38,397.86,314.14,6434.47,160.77,155.69,301.53,372.96,398.16,725.86,231.21,6140.42,298.96,289.03,76.91
2011-12-18,RMA,base,2,18396.40,1789.00,-10694.00,982.19,8912.21,0.00,1.00,762.50,1.96,1682.11,1682.11,350.88,2780.55,711.70,468.54,2279.16,2279.16,550.16,265.45,438.69,10067.33,9075.76,11183.89,380.65,387.93,9014.36,738.32,6174.81,8163.52,1700.08,350.64,311.76,716.72,13194.02,269.92,398.72,327.00,6402.97,162.73,156.79,296.18,376.12,403.72,740.88,234.49,6111.11,302.57,303.32,76.59
