datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_total,cu_delta,cu_suisun,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2006-04-26,dsm2,base,historical,109197.20,71805.00,30858.00,4173.83,2177.30,1727.93,449.37,142051.73,0.00,0.00,109.76,3.75,4.23,134.19,134.19,119.82,121.23,110.91,139.20,111.52,111.52,152.94,106.38,132.34,313.52,415.32,117.13,128.32,128.52,1283.35,131.63,115.64,389.25,142.26,112.93,119.75,114.90,113.15,119.30,132.67,112.27,238.08,127.24,665.14,104.71,103.98,115.98,116.33,120.02,111.39,113.10,712.01,112.49,53.80
2006-04-27,dsm2,base,historical,104065.10,70585.00,31098.00,4181.83,2454.37,1944.15,510.22,136890.56,0.00,0.00,104.02,3.82,4.32,132.36,132.36,120.59,121.72,107.87,135.42,111.99,111.99,149.32,106.81,129.17,295.50,390.45,118.28,126.57,126.67,1219.02,130.44,116.28,381.99,143.59,114.08,120.40,115.19,110.95,120.36,129.22,111.49,227.93,125.68,617.95,105.02,104.30,116.55,117.32,120.17,108.12,113.68,701.59,111.20,53.80
2006-04-28,dsm2,base,historical,102218.30,71658.00,31245.00,5564.70,2268.91,1867.56,401.35,136759.09,0.00,0.00,100.00,3.82,4.30,130.88,130.88,118.29,122.12,102.92,133.11,112.28,112.28,146.39,107.57,127.83,274.84,362.14,120.16,126.19,126.34,1155.16,128.95,116.32,397.23,142.25,114.12,118.14,110.27,105.74,120.92,127.59,106.17,219.19,124.64,537.00,106.41,106.26,116.12,111.35,119.08,103.22,109.34,668.78,105.88,53.80
2006-04-29,dsm2,base,historical,103062.30,71066.00,31187.00,6124.96,2022.19,1650.32,371.87,138352.07,0.00,0.00,100.00,3.64,4.24,129.34,129.34,113.31,121.38,100.92,130.67,112.97,112.97,143.62,108.78,125.22,258.39,339.08,120.30,122.80,122.95,1124.55,127.44,116.76,378.90,140.95,114.45,113.20,105.56,103.03,120.25,125.25,102.65,211.90,124.36,503.85,107.73,106.49,115.64,106.47,118.78,101.37,104.87,657.20,102.66,53.80
2006-04-30,dsm2,base,historical,105327.40,70770.00,30992.00,6110.45,2429.99,1912.56,517.43,139999.86,0.00,0.00,100.00,3.23,4.18,128.05,128.05,110.48,120.56,101.08,127.53,112.29,112.29,140.92,108.26,121.73,250.28,323.28,119.42,118.51,118.71,1153.54,126.39,116.93,361.74,139.48,115.04,110.35,105.83,103.46,118.00,121.99,102.63,205.68,123.09,503.40,105.85,103.48,114.74,107.43,118.15,101.57,103.85,650.20,102.90,53.80
2006-05-01,dsm2,base,historical,105476.20,71430.00,30846.00,6229.26,2531.52,2049.91,481.61,140019.94,0.00,0.00,100.00,2.79,4.21,126.84,126.84,109.03,119.75,101.33,124.53,109.53,109.53,137.19,105.30,119.00,245.78,310.76,118.75,116.53,116.62,1206.18,124.68,115.45,379.06,137.91,113.60,108.97,105.14,103.70,116.27,119.67,102.70,194.88,120.61,463.87,102.10,99.77,111.68,109.85,115.60,101.66,103.97,634.10,103.29,53.80
2006-05-02,dsm2,base,historical,100414.10,71430.00,30846.00,2726.98,2418.99,1939.84,479.15,131568.09,0.00,0.00,100.00,2.21,4.33,124.95,124.95,107.92,118.28,101.35,121.70,106.56,106.56,133.34,102.04,116.53,242.36,305.22,117.52,114.29,114.37,1253.28,122.04,112.74,382.35,135.90,110.84,107.90,105.12,103.59,114.33,118.04,102.70,182.31,118.09,439.69,99.16,97.15,109.14,109.76,113.20,101.65,104.17,617.02,103.39,53.80
2006-05-03,dsm2,base,historical,91198.10,70675.00,30351.00,1923.95,2310.26,1986.97,323.29,121162.79,0.00,0.00,100.00,1.82,4.22,122.56,122.56,106.88,116.40,101.37,118.57,104.66,104.66,129.87,100.28,114.14,236.65,299.00,115.86,112.57,112.65,1164.77,119.47,110.53,360.26,132.62,108.77,106.83,104.90,103.44,112.38,116.52,102.61,169.89,116.02,393.41,97.81,96.26,107.74,109.72,112.51,101.69,103.87,570.33,103.62,53.80
2006-05-04,dsm2,base,historical,84905.20,70304.00,29901.00,1689.32,1885.61,1522.47,363.14,114609.91,0.00,0.00,100.00,1.57,4.03,120.40,120.40,106.58,113.83,101.12,116.31,103.55,103.55,125.72,99.54,112.57,249.84,300.32,113.54,111.44,111.57,1298.09,117.35,108.74,344.92,131.91,107.34,106.50,104.33,102.98,111.64,115.65,102.35,157.05,114.52,432.87,97.49,95.60,108.87,108.17,112.73,101.39,103.72,560.81,103.19,53.80
2006-05-05,dsm2,base,historical,79221.20,69287.00,29471.00,1666.43,1799.60,1478.20,321.40,108559.03,0.00,0.00,100.00,1.31,3.90,118.43,118.43,105.72,111.67,101.04,114.66,103.17,103.17,123.01,98.76,111.22,267.52,311.14,111.92,110.08,110.18,1469.62,115.85,107.77,371.60,132.43,106.47,105.65,103.89,102.89,111.12,114.42,102.12,149.01,113.64,543.67,96.82,96.13,109.27,107.70,111.89,101.33,103.22,564.66,102.92,53.80
2006-05-06,dsm2,base,historical,76780.40,67735.00,28976.00,1664.90,1862.97,1516.18,346.79,105558.33,0.00,0.00,100.00,1.24,3.84,116.87,116.87,105.75,110.31,101.08,113.40,102.85,102.80,121.58,99.44,110.24,287.73,334.76,111.04,109.36,109.41,1532.86,114.89,106.61,401.39,131.15,105.50,105.73,104.01,102.95,110.22,112.81,102.13,144.59,112.99,891.10,98.03,96.98,108.97,108.03,111.46,101.37,103.27,565.80,102.99,53.80
2006-05-07,dsm2,base,historical,73629.99,64830.00,28496.00,1663.91,2397.17,1928.21,468.96,101392.73,0.00,0.00,100.00,1.33,3.78,115.95,115.95,106.41,109.43,101.36,112.61,103.38,103.38,120.96,99.71,109.93,309.92,364.35,110.07,109.38,109.41,1494.38,114.38,106.39,473.16,129.98,105.07,106.33,104.70,103.54,109.44,111.44,102.45,142.43,112.21,938.69,98.69,98.73,108.26,109.97,111.36,101.69,103.74,574.55,103.61,53.80
2006-05-08,dsm2,base,historical,69788.29,61017.00,28129.00,1609.13,2230.05,1777.87,452.18,97296.36,0.00,0.00,100.00,1.60,3.80,115.41,115.41,107.44,108.70,101.35,112.31,103.84,103.84,120.57,101.37,110.34,332.55,388.85,109.15,110.21,110.21,1496.93,113.82,106.35,501.44,130.91,105.02,107.37,105.11,103.46,109.42,110.84,102.61,141.96,112.15,953.32,101.17,100.89,108.31,110.00,110.94,101.66,104.21,581.70,103.69,53.80
2006-05-09,dsm2,base,historical,66134.45,57296.00,27778.00,1677.93,2473.51,1958.38,515.13,93116.87,0.00,0.00,100.00,2.06,3.83,114.97,114.97,107.31,108.49,101.46,112.31,105.36,105.36,120.86,103.06,110.70,337.57,409.73,109.01,110.41,110.44,1437.69,113.64,107.18,537.44,134.05,105.82,107.28,105.12,103.69,109.47,110.67,102.69,141.98,112.45,975.36,102.97,104.16,108.90,110.65,111.15,101.79,104.17,574.39,103.86,53.80
2006-05-10,dsm2,base,historical,65082.74,56354.00,27325.00,1358.10,2746.01,2174.90,571.11,91019.83,0.00,0.00,100.00,2.54,3.92,114.92,114.92,107.91,108.96,101.65,112.22,106.64,106.64,121.45,105.89,110.92,328.33,410.90,109.68,110.72,110.73,1371.44,113.87,108.14,661.36,139.60,107.13,107.78,105.75,104.18,110.40,110.83,102.97,142.27,113.46,971.96,106.90,109.84,110.41,112.04,111.96,102.01,104.66,577.55,104.31,53.80
2006-05-11,dsm2,base,historical,65460.27,57005.00,27266.00,1425.80,2751.90,2248.03,503.87,91400.17,0.00,0.00,100.00,3.00,4.00,115.24,115.24,108.59,110.13,101.74,112.35,109.22,109.22,122.07,110.28,111.40,308.78,394.34,112.14,111.46,111.46,1282.04,114.49,109.66,625.16,141.54,108.65,108.55,106.17,104.33,112.94,111.25,103.17,140.27,115.04,953.11,111.18,110.58,112.92,112.80,113.82,102.11,105.08,567.85,104.56,53.80
2006-05-12,dsm2,base,historical,65052.18,56854.00,27208.00,1146.59,2531.42,2044.91,486.51,90875.34,0.00,0.00,100.00,3.37,4.03,115.91,115.91,108.94,111.49,101.63,112.71,112.42,112.42,122.28,111.65,111.91,289.26,373.09,115.52,111.98,111.98,1217.98,115.42,112.13,569.08,141.51,111.14,108.90,106.25,104.11,117.68,111.63,103.08,136.73,115.52,871.41,108.40,102.30,113.73,112.06,115.04,101.97,105.16,562.29,104.36,53.80
2006-05-13,dsm2,base,historical,64691.35,56432.00,27037.00,1139.13,2457.69,2003.60,454.09,90409.78,0.00,0.00,100.00,3.66,4.04,116.54,116.54,108.24,112.99,101.58,112.93,111.67,111.67,122.26,106.18,112.02,268.40,350.31,120.17,111.82,111.84,1157.20,115.72,113.15,533.72,140.97,112.52,108.16,105.77,104.01,124.62,111.88,102.96,134.78,114.35,771.03,101.03,95.84,110.96,111.68,113.17,101.92,104.71,548.20,104.15,53.80
2006-05-14,dsm2,base,historical,63757.40,55635.00,26865.00,1134.72,3012.87,2397.78,615.09,88744.25,0.00,0.00,100.00,3.70,4.26,116.43,116.43,108.65,114.56,101.85,112.93,107.43,107.43,122.87,101.03,111.91,255.19,333.64,123.61,111.73,111.72,1186.17,114.99,111.06,566.38,141.33,110.87,108.65,106.52,104.69,127.23,112.13,103.23,134.22,113.72,726.28,98.28,94.23,107.34,113.52,110.18,102.24,105.19,553.33,104.70,53.80
2006-05-15,dsm2,base,historical,62760.79,55100.00,26688.00,1181.55,2755.35,2245.99,509.36,87874.99,0.00,0.00,100.00,3.72,4.18,115.69,115.69,109.17,117.22,101.80,113.21,105.41,105.41,123.42,99.34,112.29,231.24,310.16,130.38,112.44,112.40,1055.36,114.32,108.63,785.19,139.75,108.13,109.12,106.59,104.51,136.59,112.28,103.33,134.19,113.49,565.62,96.98,94.10,105.77,113.54,108.93,102.17,105.46,512.87,104.74,53.80
2006-05-16,dsm2,base,historical,60961.73,53687.00,26210.00,1681.18,2653.19,2175.75,477.44,86199.72,0.00,0.00,100.00,3.50,4.09,114.80,114.80,108.82,116.76,101.75,113.38,104.11,104.11,123.18,98.98,112.56,225.27,289.15,128.77,112.57,112.56,1040.02,113.84,107.12,586.18,139.52,106.07,108.73,106.41,104.57,126.92,112.44,103.20,133.70,113.26,538.40,97.30,94.24,105.66,113.01,108.61,102.11,105.21,516.38,104.59,53.80
2006-05-17,dsm2,base,historical,58480.52,51540.00,25900.00,1262.02,2691.65,2223.37,468.28,82950.89,0.00,0.00,100.00,3.18,4.01,114.48,114.48,108.82,115.63,101.80,113.42,103.87,103.87,123.22,99.00,112.51,218.36,278.58,125.99,112.45,112.43,1085.66,113.79,106.32,476.17,136.55,105.08,108.77,106.43,104.71,128.86,112.82,103.21,133.22,113.16,523.95,96.68,93.00,105.50,113.63,108.32,102.17,105.29,511.84,104.67,53.80
2006-05-18,dsm2,base,historical,57325.31,50720.00,25749.00,6167.00,2686.11,2242.35,443.76,86555.19,0.00,0.00,100.00,2.80,3.89,114.48,114.48,109.92,114.19,101.84,113.60,103.58,103.58,123.60,98.16,112.76,215.79,271.90,125.17,112.67,112.65,1147.06,113.68,106.01,498.71,134.26,104.78,109.88,106.58,104.95,132.18,112.93,103.28,132.94,113.06,530.49,95.58,92.27,105.29,113.76,108.38,102.21,105.26,505.81,103.90,53.80
2006-05-19,dsm2,base,historical,55840.20,49583.00,25529.00,7092.43,2178.73,1842.96,335.77,86282.89,0.00,0.00,100.00,2.40,3.91,114.45,114.45,110.42,112.43,101.71,114.12,102.69,102.69,123.78,97.25,113.22,219.72,273.01,123.52,113.23,113.17,1290.25,113.38,105.49,531.24,132.74,104.39,110.19,106.10,104.64,131.33,112.84,103.17,133.05,112.65,566.39,95.04,92.48,104.83,112.86,108.27,102.05,105.08,504.24,103.29,53.80
2006-05-20,dsm2,base,historical,54907.13,48797.00,25243.00,6095.38,1875.24,1460.86,414.38,84370.26,0.00,0.00,100.00,2.23,4.07,114.21,114.21,110.25,111.41,101.38,114.60,101.91,101.91,123.75,96.97,113.76,228.35,280.93,125.22,113.46,113.48,1380.46,113.01,104.76,779.57,131.42,103.81,110.07,105.55,103.92,131.99,112.61,102.72,133.17,112.19,637.55,95.03,91.70,104.80,110.69,108.44,101.67,104.35,496.77,102.72,53.80
2006-05-21,dsm2,base,historical,55142.37,49196.00,25029.00,5844.00,407.48,409.98,-2.50,85607.89,0.00,0.00,100.00,2.47,4.11,114.06,114.06,110.10,114.32,101.21,116.31,101.70,101.70,132.84,96.69,114.54,234.03,305.97,128.20,114.26,114.26,1262.39,113.04,104.31,1480.44,132.02,106.67,110.01,105.21,102.89,132.21,112.25,102.29,137.39,111.62,664.11,93.71,90.46,104.45,109.07,108.12,101.52,103.58,478.31,102.30,53.80
2006-05-22,dsm2,base,historical,55071.19,48731.00,25184.00,5286.42,672.46,455.64,216.82,84869.14,0.00,0.00,100.00,3.01,3.97,114.24,114.24,111.29,120.70,100.67,117.78,101.24,101.24,142.88,95.82,116.07,243.61,317.44,130.45,116.06,116.05,1163.51,113.55,104.04,1649.90,134.85,108.33,111.22,105.86,103.28,128.00,112.03,102.54,146.51,111.33,670.44,93.54,89.61,104.50,104.86,108.19,100.89,103.86,484.16,102.38,53.80
2006-05-23,dsm2,base,historical,53530.57,47119.00,25317.00,6405.19,1655.44,1448.52,206.92,83597.32,0.00,0.00,100.00,3.48,3.91,115.38,115.38,113.52,127.28,102.70,119.30,101.19,101.19,147.58,95.71,118.28,256.81,333.27,130.27,119.06,119.12,1187.17,114.35,103.95,1290.32,140.55,108.26,113.39,107.84,107.19,125.85,112.72,104.71,154.35,111.82,698.58,92.96,89.76,104.93,116.65,108.62,103.00,105.29,521.50,104.72,53.80
2006-05-24,dsm2,base,historical,52894.71,46509.00,25406.00,6107.00,1716.30,1526.82,189.48,82691.41,0.00,0.00,100.00,3.94,4.01,116.53,116.53,117.16,132.99,102.84,121.04,101.60,101.60,151.70,95.97,120.75,263.05,343.95,130.73,122.56,122.47,1209.31,115.07,104.35,906.15,147.77,108.52,117.11,111.21,107.67,126.14,114.31,106.25,160.46,112.86,711.43,93.86,92.40,104.84,118.55,108.52,103.00,109.07,542.03,105.89,53.80
2006-05-25,dsm2,base,historical,50555.51,44025.00,25321.00,6131.73,1692.44,1473.17,219.27,80315.80,0.00,0.00,100.00,4.32,4.10,117.43,117.43,119.53,138.35,102.61,123.12,102.70,102.70,155.03,97.52,123.17,255.08,340.84,134.84,125.65,125.61,1136.11,115.93,104.94,861.86,151.04,109.05,119.32,109.66,107.14,133.77,116.40,105.68,164.84,114.63,675.59,96.13,94.86,105.92,116.62,109.19,102.80,108.36,542.69,105.52,53.80
2006-05-26,dsm2,base,historical,47071.05,40432.00,25420.00,6537.14,1679.50,1326.41,353.09,77348.69,0.00,0.00,100.00,4.50,3.99,117.94,117.94,118.29,141.10,102.09,123.37,104.50,104.50,148.33,99.53,124.23,239.65,315.49,141.18,125.27,125.29,1052.87,116.70,106.45,833.19,152.39,107.23,118.14,108.36,106.28,142.08,117.58,105.02,174.19,116.45,611.07,97.26,96.73,106.80,113.51,109.74,102.23,108.11,534.06,104.79,53.80
2006-05-27,dsm2,base,historical,43706.82,37326.00,25538.00,6453.84,2231.68,1845.61,386.07,73466.97,0.00,0.00,100.00,4.47,3.79,118.17,118.17,115.22,139.19,101.77,122.87,105.96,105.96,140.81,100.88,122.98,231.67,294.32,148.19,122.31,122.41,1049.89,117.65,108.10,625.36,154.65,106.74,115.05,106.48,104.84,152.55,117.79,103.69,178.47,117.85,568.04,98.98,100.32,108.56,111.82,111.05,102.06,106.04,536.70,103.68,53.80
2006-05-28,dsm2,base,historical,40705.92,34697.00,25291.00,6706.76,2441.57,2006.10,435.47,70262.11,0.00,0.00,100.00,4.20,3.72,119.01,119.01,112.25,136.34,101.81,122.32,107.48,107.48,137.83,103.07,121.06,232.04,288.47,149.71,118.84,119.05,1163.41,118.88,109.11,635.75,154.97,107.38,112.13,105.91,105.01,157.87,117.42,103.33,178.90,119.02,587.46,101.92,105.04,110.01,111.73,113.10,102.12,104.78,550.38,103.41,53.80
2006-05-29,dsm2,base,historical,37980.70,32311.00,24454.00,6545.86,2523.00,2051.45,471.55,66457.56,0.00,0.00,100.00,3.75,3.72,119.83,119.83,112.14,134.78,101.86,121.70,109.26,109.26,136.56,105.91,119.67,230.14,286.96,155.85,117.26,117.43,1226.81,120.08,110.61,721.27,156.46,108.61,112.05,106.48,105.45,168.07,116.80,103.35,175.81,119.89,603.37,105.51,109.78,112.30,112.06,115.08,102.19,104.95,543.14,103.49,53.80
2006-05-30,dsm2,base,historical,36250.95,30858.00,23178.00,4443.29,2761.09,2264.22,496.87,61111.15,0.00,0.00,100.00,3.21,3.73,120.90,120.90,113.04,133.24,102.08,121.43,111.32,111.32,136.13,109.21,119.29,228.46,286.74,160.65,117.23,117.32,1237.38,121.14,112.17,770.60,157.26,110.16,112.96,107.51,106.51,174.05,116.21,103.53,171.18,120.69,624.05,108.97,112.33,114.80,113.10,117.27,102.45,105.41,534.21,103.77,53.80
2006-05-31,dsm2,base,historical,35137.96,30021.00,21984.00,5060.86,2907.51,2429.04,478.47,59275.31,0.00,0.00,100.23,2.54,3.69,122.09,122.09,113.75,131.48,102.33,121.41,113.61,113.61,136.25,112.29,119.33,233.17,291.67,162.20,117.63,117.79,1256.07,122.21,113.69,1104.03,156.18,111.97,113.63,107.78,107.42,174.95,115.84,103.84,164.46,121.34,651.12,110.97,112.97,117.10,113.65,119.14,102.72,105.90,524.15,104.08,53.80
2006-06-01,dsm2,base,historical,35099.46,30021.00,21984.00,3912.45,2944.56,2474.85,469.71,58051.35,0.00,0.00,105.45,1.89,3.65,123.29,123.29,113.75,129.12,105.13,121.40,115.87,115.87,136.03,114.27,119.38,244.78,303.17,158.30,118.03,118.12,1313.06,122.99,115.52,1591.90,153.37,114.21,113.47,107.97,108.70,164.89,115.68,104.53,157.81,121.60,738.39,112.31,115.04,118.85,114.73,120.65,105.84,105.47,516.33,105.59,53.80
2006-06-02,dsm2,base,historical,34141.63,29466.00,19953.00,4887.88,2723.75,2254.01,469.74,56258.76,0.00,0.00,106.65,1.45,3.65,124.24,124.24,113.64,127.12,108.22,121.27,117.47,117.47,135.23,115.41,119.21,262.67,325.20,152.81,118.01,118.06,1395.73,123.29,117.37,2026.72,150.79,116.40,113.53,111.26,114.17,152.61,115.86,109.12,154.04,121.98,1326.05,114.01,116.57,120.11,119.45,121.76,108.66,108.63,513.39,109.48,53.80
2006-06-03,dsm2,base,historical,33761.62,29266.00,19079.00,8660.62,3365.28,2799.18,566.10,58135.96,0.00,0.00,110.00,1.22,3.68,124.88,124.88,119.31,126.42,111.02,121.83,118.43,118.43,136.97,116.60,120.08,284.94,359.06,159.12,119.77,119.74,1449.91,123.78,118.81,2498.93,150.59,118.21,119.20,115.61,117.43,191.78,116.18,110.77,151.37,122.72,1814.74,116.22,121.10,120.89,111.26,122.62,111.69,112.94,516.53,111.51,53.80
2006-06-04,dsm2,base,historical,34352.17,30043.00,18230.00,7549.38,3092.20,2620.50,471.70,57039.35,0.00,0.00,110.35,1.27,3.68,125.63,125.63,125.26,126.24,112.89,122.78,119.05,119.05,139.23,118.26,121.67,310.99,389.20,193.54,122.56,122.38,1514.29,124.47,119.94,3243.69,158.56,119.24,125.33,122.93,119.68,252.29,117.41,114.38,149.79,124.10,1815.96,120.02,120.55,122.26,114.82,123.88,113.28,124.75,511.63,114.46,53.80
2006-06-05,dsm2,base,historical,36047.20,31923.00,17579.00,7652.42,3085.20,2599.48,485.72,58193.42,0.00,0.00,118.37,1.59,3.73,126.27,126.27,130.82,126.55,116.95,123.88,120.11,120.11,140.58,121.25,123.67,335.78,405.85,239.55,125.79,125.45,1640.28,125.50,121.23,4203.97,179.59,119.92,130.98,125.22,121.40,291.99,118.92,114.83,148.51,125.48,1783.09,118.58,116.85,124.25,116.07,125.43,117.90,130.61,524.93,116.23,53.80
2006-06-06,dsm2,base,historical,36606.09,32550.00,16808.00,7668.53,3345.05,2792.29,552.76,57737.57,0.00,0.00,120.00,2.11,3.81,127.01,127.01,137.28,127.79,122.29,125.15,122.15,122.15,142.20,120.86,125.88,348.16,420.67,311.65,128.83,128.41,1696.05,126.61,123.71,4768.05,219.14,121.29,137.50,127.97,128.49,362.12,120.69,122.54,148.85,125.35,1715.45,119.71,124.45,122.91,122.99,125.24,122.84,131.98,535.36,121.44,53.80
2006-06-07,dsm2,base,historical,37593.34,33562.00,15800.00,6439.51,3019.68,2480.06,539.62,56813.17,0.00,0.00,120.17,2.70,3.88,127.91,127.91,142.73,131.17,123.13,126.64,122.12,122.12,143.47,121.15,127.87,353.46,433.44,424.49,131.64,131.11,1680.10,127.39,127.72,5597.76,283.36,122.66,143.04,133.26,129.98,481.36,122.28,124.59,150.55,127.47,1545.82,121.33,117.58,125.64,126.86,126.92,123.53,141.11,539.95,124.31,54.40
2006-06-08,dsm2,base,historical,38113.60,34163.00,14581.00,6088.91,3105.34,2670.95,434.39,55678.17,0.00,0.00,124.30,3.28,3.98,128.52,128.52,147.96,137.38,125.33,128.12,123.49,123.49,144.33,123.04,130.18,358.28,427.18,548.18,134.82,134.14,1653.48,128.64,132.42,5225.32,363.34,122.95,148.31,137.27,132.72,567.35,125.10,124.84,154.44,128.18,1340.99,116.82,112.04,125.43,128.85,127.07,126.11,147.27,543.77,125.20,54.40
2006-06-09,dsm2,base,historical,37021.43,33123.00,14750.00,6715.27,3246.93,2732.49,514.44,55239.77,0.00,0.00,126.23,3.75,4.13,129.31,129.31,152.41,147.62,128.91,129.92,124.62,124.62,145.45,119.99,132.39,371.24,418.68,624.06,137.50,136.83,1583.32,129.42,140.12,4700.98,422.05,124.37,152.77,142.60,137.10,576.48,128.53,128.85,159.30,128.43,1182.94,113.81,108.37,123.47,132.30,125.89,129.54,155.60,545.33,129.00,53.80
2006-06-10,dsm2,base,historical,36051.97,31999.00,15360.00,6180.14,2988.67,2601.91,386.76,54603.44,0.00,0.00,119.57,4.10,4.28,129.64,129.64,155.82,162.70,126.98,131.58,123.96,123.96,145.98,117.21,134.20,387.72,412.28,651.40,139.59,138.90,1459.23,129.82,150.31,4815.79,458.01,124.96,156.25,149.51,136.57,685.35,131.27,131.27,164.48,128.99,932.85,110.97,105.08,121.74,136.12,124.77,126.99,168.77,536.11,131.81,54.20
2006-06-11,dsm2,base,historical,34566.11,30549.00,16096.00,6231.47,2720.39,2350.74,369.65,54173.19,0.00,0.00,109.20,4.28,4.20,129.31,129.31,159.85,178.22,118.23,133.14,124.00,124.00,145.96,114.82,136.15,405.00,412.25,698.88,142.22,141.62,1299.72,129.96,164.00,4389.25,496.02,125.53,160.09,149.97,127.72,682.01,133.51,125.51,168.94,129.32,762.38,109.88,108.18,120.35,136.02,123.48,117.95,175.01,519.26,126.90,53.80
2006-06-12,dsm2,base,historical,33964.23,29964.00,16507.00,6097.00,2302.78,1963.73,339.05,54265.45,0.00,0.00,100.00,4.36,3.94,129.04,129.04,165.50,188.40,107.69,134.69,123.69,123.69,145.43,114.00,139.43,420.74,421.40,605.37,147.29,146.48,1220.11,129.99,158.92,3997.53,468.42,125.89,165.71,138.03,116.33,518.40,135.64,114.88,172.40,130.34,718.41,111.66,111.91,120.29,126.39,123.22,107.43,165.60,514.05,116.53,53.80
2006-06-13,dsm2,base,historical,33658.65,29810.00,16663.00,6321.68,2461.36,2067.06,394.30,54181.96,0.00,0.00,100.00,4.25,3.82,129.29,129.29,167.69,190.44,102.57,137.12,121.68,121.68,146.30,115.18,144.47,422.10,438.47,474.29,154.25,153.54,1311.84,130.59,141.49,3680.73,398.88,124.61,167.73,121.84,109.18,375.57,136.26,104.98,175.39,132.09,730.31,113.40,113.14,121.32,117.45,124.42,102.96,145.37,526.62,106.31,53.80
2006-06-14,dsm2,base,historical,33792.56,30000.00,16675.00,6357.01,2759.51,2298.96,460.55,54065.06,0.00,0.00,100.00,3.87,3.77,129.79,129.79,164.75,192.12,102.80,139.63,121.62,121.62,148.43,116.77,147.84,410.40,454.92,388.00,157.44,156.93,1395.83,131.74,134.65,2652.54,342.10,123.71,164.54,117.44,109.82,333.65,133.83,104.46,179.82,133.26,724.60,114.87,116.07,122.78,116.24,125.82,103.23,136.89,528.03,104.94,53.80
2006-06-15,dsm2,base,historical,34671.29,30950.00,16696.00,6135.39,3188.30,2646.72,541.58,54314.38,0.00,0.00,100.18,3.42,3.62,130.68,130.68,159.53,192.99,103.19,141.93,122.16,122.16,150.99,118.51,149.93,391.92,460.00,321.32,158.45,157.87,1408.94,133.14,132.56,2153.19,303.42,123.83,159.34,117.29,110.34,241.94,129.25,104.83,184.58,133.62,708.17,116.53,117.34,124.49,122.06,127.38,103.66,128.68,519.26,106.35,53.80
2006-06-16,dsm2,base,historical,34517.40,30935.00,16525.00,6252.83,3926.68,3245.64,681.04,53368.55,0.00,0.00,104.59,2.94,3.54,132.70,132.70,154.56,187.91,105.93,144.15,122.96,122.96,154.23,120.07,151.50,384.73,464.79,270.51,158.50,157.93,1520.15,134.89,128.14,1755.88,266.92,124.55,154.29,119.17,113.23,207.65,124.75,105.64,186.11,132.83,727.27,118.44,121.48,126.67,127.23,129.72,106.78,122.69,517.12,107.71,53.80
2006-06-17,dsm2,base,historical,34327.05,30998.00,16200.00,7490.10,3492.49,2865.33,627.16,54524.66,0.00,0.00,109.08,2.53,3.59,134.49,134.49,152.67,182.90,110.23,145.58,124.19,124.19,156.77,121.91,151.57,385.07,474.31,239.98,157.15,156.80,1614.50,136.28,127.57,1821.32,242.68,125.62,152.43,122.01,117.29,195.68,122.64,110.12,184.92,131.76,786.33,121.13,122.01,128.70,132.02,131.36,110.99,122.04,513.08,111.77,53.80
