datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,aamc1,alk,alv,alvz,anc,anh,bac,bdl,bdt,ben,benbr,bet,bet2,bir,bks,bll,blp,bts,c10,c16,c24,carqb,cbs,ccs,chdmc006,chipps,cis,clc,cll,cm62,cm66,cm72,co5,confl,coy,cse,cyg,dbi,dgl,dlc,dmb,dmc,dsj,dum,dumbr,dvi,dws,emm2,fal2,fct,flt,fmb,fpt,frk,frp,gct,ges,gl,glab,glc,glc2,glcgs,gle,gln,god,grizzb,gsm,gss,gys,gzb,gzl,gzm,has,hll,hlt2,hol2,holm,hon,hsl,hun,hwb,ibs,idb,ish,ist,jer,lbtoe,lct,lcts,lcut,lhtn,lhtse,lib,libc,lir,lis,liw,liy,lps,m13,mab,mal,mare,mateo,mdmzq,mfv,mho,mhr,mir,mkn,mld,mok2,mrmow,mru,mrx,mrz,mrz2,msd2,msl,mss,mtb,mtz,mup,nmr,nsl2,oad,obd,obi,odm,oh1,oh4,old,orb,orccf,ori,orm,orq2,orx,osj2,pct,pdup,ppt,pri,prospect south breach,psf,ptchi,pts,richb,richm,rindg,riv,rri2,rsd,rsl,rvb,ryc,rye,ryf,ryi,sal,scqc1,sdc,sdi,sffpx,sfp17,sga,sgg,sham,sjc,sjd,sjg,sjj,sjl,sm,smr,smr2,snc,snod,soi,sr3,srh,srv,ssa,ssi,sss,sstw,ssw,sti,sur,sus,sut,swe,sxs,tea,tibc1,tms,toen,toes,tpi,tpp,tps,trn2,trp,tsl,tss,twa,twi,ucs,ulc,uni,vcu,vic,vni,vns,vol,wci,wdcut,winter east breach,winter north breach,winter south breach,x2
2011-05-16,RMA,base,7,37198.70,13108.00,-3538.00,971.79,49767.12,0.00,1.00,163.13,5.42,0.21,46390.22,48080.45,45745.41,45758.90,142.38,142.38,172.34,135.59,162.32,125.86,4637.79,162.94,163.10,170.21,219.27,121.12,144.29,203.20,111.12,1386.81,257.04,12313.93,114.25,223.29,163.63,188.30,159.97,161.33,116.94,189.50,251.41,328.03,117.88,136.69,46004.38,116.94,280.64,174.65,162.92,134.90,46120.07,163.63,188.76,46122.45,46121.71,164.03,118.28,110.18,147.17,136.74,2280.50,181.83,100.97,162.22,190.41,162.80,100.89,45752.28,162.82,161.92,161.86,161.92,162.92,100.78,428.13,863.89,101.62,100.89,293.05,240.84,413.58,348.41,203.76,174.07,170.48,173.44,180.70,146.51,199.70,291.46,101.09,257.04,162.43,410.62,100.78,145.29,156.43,119.47,126.73,119.47,121.76,121.76,111.39,120.38,108.85,386.72,503.30,124.18,130.09,105.87,187.75,174.20,13734.42,46278.40,168.94,101.15,167.67,168.80,101.45,130.67,171.85,110.07,163.06,163.08,190.59,5872.91,5128.18,163.60,115.42,101.47,192.18,323.70,169.76,130.67,115.32,165.22,165.09,172.46,165.22,163.20,162.72,166.96,162.72,161.64,161.67,166.35,170.75,163.09,150.21,1072.75,250.37,153.06,149.92,101.39,111.62,1446.32,140.23,37626.10,40998.09,156.57,104.39,159.41,219.79,278.73,104.46,393.83,105.99,105.99,107.66,121.72,30165.79,100.84,105.05,48937.50,47757.24,203.40,108.65,39896.11,157.78,162.91,161.79,145.29,163.16,46004.38,125.96,125.96,208.53,100.74,101.19,130.73,100.71,104.18,121.72,109.09,100.81,145.38,100.75,125.67,263.92,101.01,100.79,100.89,101.59,216.07,42114.89,120.07,173.23,128.22,210.31,779.25,210.31,156.27,163.63,128.46,128.46,166.64,134.56,146.68,241.68,163.22,157.38,169.76,150.82,165.19,207.76,161.54,197.68,132.65,128.94,137.22,54.87
2011-05-17,RMA,base,7,37914.80,12921.00,-4120.00,1103.03,49564.98,0.00,1.00,176.50,5.96,0.45,46518.35,48243.26,45842.38,45855.16,140.24,140.24,173.58,143.88,170.25,125.99,5437.01,161.13,161.31,169.93,213.93,121.71,143.59,203.23,111.82,1772.53,340.82,13614.99,113.18,215.73,165.05,236.64,163.64,165.42,118.26,186.36,248.75,325.71,119.77,152.63,46087.44,118.26,318.42,176.12,170.70,134.00,46211.33,166.24,185.56,46214.04,46213.13,173.35,116.70,110.75,146.28,138.66,2749.32,189.95,100.95,160.96,188.07,170.13,101.09,45851.23,170.20,167.48,167.25,167.48,170.45,101.25,508.32,1058.07,101.44,101.10,340.70,264.46,483.78,408.44,197.37,173.74,169.90,173.06,180.40,159.25,203.21,339.89,101.31,285.20,166.49,408.24,101.08,144.55,152.67,119.68,125.38,119.68,121.67,121.67,110.35,120.50,108.98,375.63,488.01,131.11,130.60,106.25,191.16,216.11,15015.01,46388.76,170.83,101.34,175.04,176.32,101.52,130.70,212.29,110.20,171.12,171.17,194.45,6818.01,6013.14,172.69,117.75,101.54,196.57,378.89,173.04,130.70,115.91,166.51,166.48,173.85,166.51,172.00,166.64,172.94,166.64,166.24,166.30,167.20,170.00,171.33,150.39,1404.49,258.44,152.34,149.16,101.33,110.53,1856.16,154.53,38498.97,41693.02,160.18,104.26,163.43,218.71,270.90,104.33,492.03,105.58,105.58,107.05,122.24,30803.96,101.09,105.21,49030.08,47925.39,206.24,108.95,40621.15,161.29,171.47,168.72,144.55,171.94,46087.44,126.10,126.10,224.29,101.22,101.03,129.57,101.22,104.11,122.24,109.53,101.15,142.77,101.13,125.95,259.44,101.24,101.21,101.10,101.67,230.29,42762.12,119.28,167.96,126.20,213.13,763.71,213.13,159.79,166.24,127.38,127.38,172.29,133.63,143.65,233.96,171.60,161.14,173.04,153.05,174.66,227.95,165.97,196.14,131.06,128.39,135.32,54.97
2011-05-18,RMA,base,7,38729.90,12158.00,-3533.00,1389.47,49819.55,0.00,1.00,181.00,5.91,0.22,46672.74,48324.54,45938.94,45951.40,139.02,139.02,175.81,151.84,178.56,126.09,5993.71,160.62,160.79,169.96,209.40,123.35,142.81,208.95,111.74,2004.42,380.22,14423.83,112.40,210.05,171.58,259.79,169.66,173.74,119.02,183.23,246.04,323.41,120.61,160.40,46179.06,119.02,367.67,180.92,179.32,133.57,46309.19,173.71,185.20,46312.12,46311.13,179.72,115.59,110.95,145.53,137.79,3119.45,202.73,101.62,159.96,188.36,179.16,101.67,45952.62,179.18,177.15,176.81,177.15,179.33,101.49,612.93,1236.24,102.15,101.67,402.34,299.09,584.45,482.78,192.21,173.30,170.02,172.45,180.51,180.55,211.23,398.96,101.83,322.12,172.02,400.48,101.51,143.85,149.28,119.00,123.80,119.00,120.66,120.66,109.92,119.81,108.99,362.79,471.93,128.24,130.68,106.22,198.33,235.00,15853.44,46499.11,172.94,101.89,185.16,186.83,102.20,131.15,230.53,110.25,179.44,179.46,203.24,7429.02,6576.62,179.53,120.45,102.21,207.72,446.79,177.16,131.15,117.74,172.94,173.00,176.23,172.94,179.29,171.98,181.08,171.98,174.96,175.08,172.03,169.26,179.41,148.39,1587.78,263.92,152.38,149.14,101.88,110.15,2088.02,160.71,38904.52,41971.13,164.20,104.38,171.33,217.67,267.04,104.43,581.23,105.64,105.64,106.97,122.25,31267.67,101.62,105.19,49071.70,48017.58,205.65,108.81,40970.03,167.38,179.07,177.80,143.85,179.25,46179.06,126.21,126.21,253.09,101.43,101.75,128.98,101.36,104.20,122.25,109.48,101.59,140.77,101.45,125.58,249.10,101.79,101.54,101.66,102.38,257.90,43018.89,118.62,162.75,124.82,210.62,746.76,210.62,163.42,173.71,126.68,126.68,180.21,133.30,140.89,227.18,179.53,165.38,177.16,153.88,179.87,252.72,174.44,195.60,129.85,128.00,134.17,56.74
2011-05-19,RMA,base,7,39022.50,10500.00,-3622.00,1193.45,49088.12,0.00,1.00,180.00,5.29,-0.02,46709.75,48282.56,46023.69,46036.01,139.34,139.34,178.61,152.28,181.45,126.38,5373.51,160.73,160.90,170.55,205.02,125.87,142.67,219.93,110.96,1685.78,302.75,13556.59,113.04,208.22,177.72,214.70,176.83,180.94,117.44,184.56,246.94,323.61,118.58,144.83,46269.28,117.44,407.41,187.51,182.65,133.53,46406.39,181.19,187.12,46409.46,46408.46,181.79,116.69,111.68,145.36,134.82,2757.65,211.44,100.80,159.51,189.75,183.00,100.50,46039.93,182.96,182.73,182.52,182.73,183.02,100.23,611.68,1115.95,101.95,100.49,452.57,322.22,585.44,475.79,191.21,173.64,171.49,172.51,182.13,177.92,225.17,398.11,100.66,358.93,179.45,396.47,100.27,143.72,151.05,116.52,123.29,116.52,118.60,118.60,110.66,117.43,106.96,368.87,471.46,126.43,130.83,105.85,209.19,195.34,15071.45,46598.61,175.70,100.79,192.70,195.65,101.51,131.73,192.22,110.72,182.46,182.47,215.70,6699.88,5888.37,181.68,120.54,101.54,222.36,442.00,183.57,131.73,118.01,181.46,181.43,179.35,181.46,181.54,179.18,189.93,179.18,181.44,181.51,181.52,169.12,182.20,148.75,1304.35,278.84,154.60,151.25,101.60,110.88,1746.85,146.30,38652.77,41279.37,171.24,104.89,177.84,217.42,266.78,104.98,507.28,106.23,106.23,107.58,122.35,31050.21,100.39,105.38,49053.68,47986.30,212.65,107.40,40729.97,175.11,181.42,181.78,143.72,181.51,46269.28,126.42,126.42,283.20,100.15,101.26,129.21,100.09,104.67,122.35,109.29,100.31,142.84,100.20,125.62,250.49,100.69,100.26,100.47,101.90,289.38,42829.67,119.13,163.76,125.11,218.34,727.52,218.34,168.60,181.19,126.97,126.97,188.51,133.25,141.15,223.71,182.26,170.82,183.57,154.91,180.75,261.79,181.12,197.71,129.83,127.52,134.26,56.50
2011-05-20,RMA,base,7,40524.00,10450.00,-3360.00,2910.64,48963.84,0.00,1.00,182.50,4.49,-0.14,46714.38,48226.30,46108.29,46120.82,139.60,139.60,183.14,151.56,184.23,126.55,4868.83,160.54,160.70,171.66,201.05,128.19,143.10,233.57,111.04,1423.62,244.19,12905.01,113.58,209.27,186.07,180.26,183.10,185.93,116.80,186.32,248.13,323.96,117.61,133.68,46362.92,116.80,417.76,196.32,185.55,134.21,46502.46,190.79,190.47,46505.47,46504.45,184.35,117.44,111.68,145.61,133.84,2411.52,216.84,100.94,159.51,193.20,186.00,101.40,46128.29,185.95,185.87,185.80,185.87,186.02,102.18,545.41,945.25,101.57,101.41,464.07,321.43,514.00,426.64,193.07,175.29,173.45,173.81,185.50,163.08,243.66,364.27,101.64,382.78,187.56,394.62,101.54,144.06,152.87,113.95,123.42,113.95,116.56,116.56,111.02,114.76,105.21,371.91,472.76,129.45,132.37,105.94,223.25,165.97,14484.41,46678.63,179.91,101.65,199.00,202.87,101.70,133.65,163.89,110.37,185.36,185.38,232.28,6140.78,5364.15,184.29,120.07,101.72,243.42,399.05,191.76,133.65,117.35,195.49,195.09,184.24,195.49,184.16,187.49,196.93,187.49,186.14,186.16,198.90,169.70,185.04,150.55,1078.63,289.46,157.05,153.58,101.47,111.32,1472.90,136.24,38395.26,41308.95,178.09,104.97,181.40,217.37,269.26,105.07,414.04,106.33,106.33,107.76,123.35,30622.99,101.51,105.50,49031.85,47931.38,217.60,106.04,40559.30,179.66,184.03,184.89,144.06,184.12,46362.92,126.74,126.74,304.05,102.17,100.96,129.60,102.24,104.71,123.35,109.32,101.73,144.76,101.80,128.54,252.91,101.72,101.99,101.44,102.55,315.47,42594.36,119.01,165.14,126.02,224.54,701.10,224.54,175.96,190.79,127.09,127.09,195.86,134.20,141.09,222.11,185.09,177.53,191.76,157.18,182.23,260.95,186.01,202.35,129.47,126.91,133.77,55.45
2011-05-21,RMA,base,7,42502.90,10346.00,-2284.00,2790.51,51950.30,0.00,1.00,183.25,3.68,-0.13,46750.31,48171.39,46195.22,46208.18,140.14,140.14,188.49,149.68,186.15,126.46,4580.17,160.66,160.83,173.28,197.63,129.46,143.54,246.81,110.70,1246.84,205.72,12514.84,114.23,209.48,195.51,158.93,188.73,189.63,116.32,186.90,248.35,323.65,116.89,127.77,46457.94,116.32,407.34,203.56,187.41,135.75,46588.77,198.35,192.59,46591.45,46590.55,185.98,118.08,111.30,146.02,134.84,2196.71,220.92,104.45,160.13,195.27,187.91,105.05,46220.36,187.86,188.33,188.44,188.33,187.90,105.41,482.55,825.24,104.59,105.06,445.88,313.85,447.54,382.97,193.78,177.67,175.55,175.77,189.68,150.96,262.78,331.12,105.20,390.02,193.35,392.07,105.03,144.46,152.54,112.90,123.02,112.90,115.91,115.91,111.85,113.29,106.40,368.07,471.59,129.30,134.00,105.95,236.54,148.49,14144.85,46740.04,185.90,105.16,201.20,205.11,104.96,134.51,147.11,111.25,187.21,187.21,246.30,5818.61,5062.54,185.93,119.25,104.97,257.31,359.68,199.18,134.51,117.04,206.01,205.38,189.68,206.01,185.84,193.55,200.00,193.55,190.10,190.08,212.14,170.83,186.86,151.95,921.11,291.27,159.38,155.78,103.91,112.32,1284.70,131.14,38223.31,41346.02,182.40,106.33,184.45,216.98,271.77,106.37,346.66,107.65,107.65,108.97,124.16,30412.19,105.14,105.86,49017.91,47888.03,218.66,106.32,40462.22,182.87,185.77,187.01,144.46,185.81,46457.94,126.64,126.64,315.08,105.37,104.29,130.29,105.34,105.97,124.16,108.96,105.26,144.40,105.16,129.41,254.42,105.29,105.36,105.08,105.87,333.01,42415.19,118.74,164.35,126.50,225.18,666.32,225.18,182.25,198.35,127.43,127.43,199.45,135.46,140.33,220.85,186.87,184.80,199.18,160.66,183.98,256.78,190.14,207.08,129.25,126.48,133.62,54.99
2011-05-22,RMA,base,7,44757.90,10188.00,-2284.00,2752.06,54091.58,0.00,1.00,187.33,2.71,-0.16,46787.75,48078.48,46278.62,46291.90,140.66,140.66,193.81,146.62,188.31,126.46,4321.35,161.09,161.26,175.30,193.79,129.66,143.80,257.97,110.83,1080.88,173.73,12089.71,114.95,208.20,201.25,142.85,191.72,190.77,115.83,186.73,247.99,322.99,116.35,123.74,46544.44,115.83,389.87,209.03,189.35,136.93,46663.13,202.44,193.24,46665.45,46664.71,188.53,118.62,111.67,146.29,136.15,2005.99,224.52,104.86,160.78,195.62,189.68,104.44,46307.29,189.66,189.62,189.78,189.62,189.73,103.91,428.89,727.77,105.94,104.43,417.86,308.95,394.97,345.63,192.88,179.90,177.69,177.59,193.46,142.68,279.15,301.57,104.43,386.85,197.30,389.03,104.14,144.68,151.13,111.64,122.31,111.64,114.97,114.97,112.93,112.04,106.59,363.28,469.88,129.39,133.90,107.20,241.76,136.08,13780.62,46792.63,193.12,104.54,203.04,206.92,105.15,134.58,135.28,112.75,189.34,189.35,251.64,5517.83,4782.92,188.40,117.18,105.17,263.60,325.44,205.29,134.58,116.15,211.46,210.71,195.10,211.46,188.23,197.88,201.02,197.88,192.00,191.97,218.61,172.26,189.06,152.94,773.57,287.76,161.85,158.21,104.97,113.47,1102.90,127.75,38024.93,41173.43,185.51,108.06,186.53,216.67,272.27,108.13,295.68,109.11,109.11,110.28,125.29,30209.65,104.30,107.56,48976.98,47819.89,219.31,106.38,40321.80,185.08,188.09,188.97,144.68,188.19,46544.44,126.64,126.64,317.60,103.82,105.36,131.23,103.72,107.79,125.29,109.63,104.16,143.25,103.98,128.22,256.54,104.56,104.01,104.41,105.81,341.99,42221.65,119.22,162.56,126.41,225.24,630.71,225.24,187.33,202.44,128.18,128.18,200.57,136.45,139.19,219.16,189.12,190.49,205.29,164.01,186.74,251.82,192.12,210.37,129.13,126.13,133.68,54.82
2011-05-23,RMA,base,7,44837.10,10049.00,-2284.00,2628.87,54171.52,0.00,1.00,188.25,1.84,-0.30,46764.31,47870.88,46351.63,46364.88,141.74,141.74,199.21,140.73,190.53,126.33,3750.61,161.89,162.06,177.90,189.24,128.80,143.96,264.06,111.21,810.39,147.43,10968.21,114.95,206.99,204.83,131.17,193.97,192.76,115.95,187.74,248.62,323.02,116.31,121.58,46617.10,115.95,369.79,213.43,191.55,137.59,46725.42,206.05,194.14,46727.39,46726.80,190.04,118.75,111.86,146.64,136.87,1691.71,227.00,103.51,161.62,195.53,191.96,103.61,46381.16,191.93,192.02,192.17,192.02,191.96,103.85,371.61,604.68,104.12,103.61,387.63,310.66,343.92,301.75,192.16,183.09,180.22,180.33,198.04,135.52,293.27,267.16,103.67,377.45,199.57,388.34,103.61,144.83,150.35,110.38,121.33,110.38,113.98,113.98,112.84,110.45,105.90,363.17,470.17,127.90,133.04,107.90,248.38,127.81,12692.28,46830.63,200.56,103.70,205.15,208.79,103.88,134.42,127.46,111.45,191.50,191.50,257.79,4811.36,4129.84,190.09,115.22,103.89,268.26,285.28,210.21,134.42,115.11,215.38,214.61,200.49,215.38,190.09,200.53,202.49,200.53,194.34,194.33,220.61,174.10,191.17,155.38,553.98,285.05,165.19,161.65,104.11,113.35,803.54,126.39,37430.49,40525.02,187.56,107.23,188.87,217.04,272.41,107.36,239.03,108.27,108.27,109.68,124.85,29516.80,103.63,107.61,48868.32,47656.14,222.67,105.99,39859.25,186.96,190.07,191.40,144.83,190.06,46617.10,126.52,126.52,312.03,103.83,103.71,132.27,103.84,107.00,124.85,110.29,103.70,142.41,103.70,127.75,261.62,103.76,103.79,103.62,104.43,342.37,41763.16,118.99,161.49,126.11,228.23,601.05,228.23,191.12,206.05,128.89,128.89,202.10,136.99,138.78,217.68,191.17,193.49,210.21,167.14,187.89,245.36,194.38,214.60,129.88,126.56,134.78,54.28
2011-05-24,RMA,base,7,43700.80,9960.00,-2281.00,2616.62,52785.30,0.00,1.00,187.00,1.33,-0.27,46668.17,47568.43,46411.46,46424.21,143.00,143.00,204.99,133.28,190.93,126.28,2918.65,163.49,163.65,181.46,185.10,127.38,144.26,266.43,110.16,561.33,133.74,9434.21,115.38,206.81,208.16,125.67,195.65,194.75,115.32,191.26,251.33,324.46,115.46,121.02,46677.38,115.32,348.40,216.92,191.90,137.91,46775.75,208.71,195.45,46777.39,46776.96,190.63,120.29,110.78,147.74,137.41,1254.89,229.46,104.96,163.97,195.29,192.37,105.38,46433.07,192.33,192.98,193.19,192.98,192.33,105.77,313.91,459.25,105.20,105.39,357.68,304.89,292.90,256.03,192.57,187.95,183.53,184.66,204.12,130.05,304.32,231.99,105.46,365.11,201.19,388.78,105.40,145.46,150.76,110.23,120.64,110.23,114.25,114.25,113.34,109.88,106.62,374.16,478.02,127.44,132.35,106.95,253.23,124.38,11158.85,46854.80,206.71,105.43,206.29,209.98,105.30,134.15,124.27,111.69,191.87,191.88,261.38,3829.78,3238.01,190.55,113.92,105.31,269.45,244.22,214.46,134.15,114.57,218.11,217.36,206.19,218.11,190.48,202.19,204.08,202.19,195.69,195.66,220.69,176.70,191.53,158.23,380.71,283.60,169.36,165.97,104.81,113.78,550.24,126.95,36446.12,39976.02,189.54,107.27,190.83,217.85,273.04,107.35,190.35,108.50,108.50,110.11,124.13,28976.71,105.45,106.78,48693.64,47406.01,228.37,106.51,39075.52,189.29,190.43,192.03,145.46,190.44,46677.38,126.44,126.44,299.84,105.75,104.99,133.54,105.77,106.94,124.13,109.40,105.56,142.35,105.54,126.94,270.50,105.54,105.68,105.40,105.97,331.92,40930.01,118.95,161.96,125.66,234.35,579.20,234.35,193.29,208.71,130.18,130.18,203.91,137.38,139.63,217.09,191.53,195.74,214.46,168.66,188.77,238.00,195.79,220.44,131.70,127.94,136.71,52.70
2011-05-25,RMA,base,7,42792.20,9809.00,-2656.00,2781.76,50924.28,0.00,1.00,194.33,1.08,-0.12,46566.95,47375.54,46469.40,46481.81,142.92,142.92,209.33,129.66,193.30,126.14,2826.39,164.81,164.99,185.00,181.82,125.71,144.62,268.54,110.17,552.27,135.88,9217.92,115.54,205.95,209.69,126.28,195.50,195.66,114.59,191.91,251.66,324.31,114.73,120.67,46731.16,114.59,325.33,219.85,194.10,138.10,46810.79,208.99,195.94,46811.88,46811.58,193.67,120.67,110.21,148.69,138.31,1194.55,230.58,106.71,165.79,196.03,194.22,107.06,46484.27,194.22,193.77,193.92,193.77,194.31,107.46,279.52,419.11,106.98,107.07,326.72,288.65,261.02,232.20,191.70,190.90,186.73,187.27,208.16,127.39,304.07,212.27,107.13,349.70,202.81,386.59,107.09,146.16,148.99,110.95,120.72,110.95,115.04,115.04,113.72,110.59,107.88,368.69,483.05,128.06,131.20,107.55,255.91,124.67,10890.86,46850.89,210.79,107.10,207.55,211.23,106.98,133.89,124.51,112.66,194.26,194.28,263.60,3733.05,3155.78,193.57,113.30,106.99,271.67,222.34,218.12,133.89,113.87,218.79,218.01,210.46,218.79,193.41,204.02,204.49,204.02,196.15,196.13,222.27,179.33,194.07,159.27,386.08,278.64,172.09,168.56,106.29,114.10,550.21,126.66,36115.52,40182.91,191.59,108.39,191.56,218.83,272.85,108.44,181.03,109.50,109.50,110.94,124.90,28994.81,107.13,107.64,48590.95,47220.70,229.70,107.35,38817.85,190.48,193.25,193.59,146.16,193.37,46731.16,126.34,126.34,286.57,107.45,106.77,134.25,107.49,108.09,124.90,109.52,107.23,140.57,107.24,125.98,273.54,107.21,107.36,107.09,107.61,320.28,40560.77,119.27,160.28,124.83,235.54,562.85,235.54,194.96,208.99,130.98,130.98,204.68,138.31,138.90,215.73,194.15,197.81,218.12,167.69,191.83,230.88,196.13,224.35,131.74,127.59,136.74,51.60
2011-05-26,RMA,base,7,41878.10,9636.00,-2650.00,2031.26,50415.74,0.00,1.00,189.17,1.20,-0.13,46497.31,47217.91,46522.94,46534.85,143.36,143.36,212.25,127.24,193.69,126.07,2844.25,166.17,166.35,188.09,178.08,124.28,145.02,270.39,110.62,572.12,136.06,9135.27,115.65,204.16,210.07,125.99,196.37,198.06,113.91,191.21,250.88,323.45,114.59,120.06,46767.39,113.91,307.13,221.76,194.74,138.02,46822.53,210.12,195.81,46822.96,46822.88,191.44,120.79,110.79,149.50,139.07,1237.49,229.53,108.85,167.00,196.32,195.37,109.43,46528.94,195.31,196.22,196.40,196.22,195.24,110.06,271.33,435.18,108.85,109.45,300.17,275.36,255.75,226.67,189.59,192.68,189.75,188.80,210.96,126.41,298.53,204.45,109.53,334.71,203.15,384.46,109.55,146.85,146.78,112.41,120.89,112.41,116.27,116.27,114.02,111.92,109.31,350.63,482.20,128.74,130.20,108.60,256.51,124.22,10799.23,46822.84,214.25,109.45,207.79,211.26,109.12,133.00,124.03,113.42,194.50,194.48,262.77,3740.70,3174.07,191.95,113.24,109.13,268.16,215.85,220.37,133.00,113.45,219.49,218.76,213.30,219.49,192.40,204.44,204.95,204.44,198.28,198.27,222.64,181.76,194.04,160.13,400.17,270.61,174.50,170.76,108.17,114.37,571.35,126.48,35720.42,40108.08,192.43,109.56,193.49,220.25,272.10,109.58,184.54,110.55,110.55,111.71,125.07,29063.56,109.55,108.84,48503.63,47081.09,227.63,108.42,38476.64,191.47,192.68,195.03,146.85,192.41,46767.39,126.19,126.18,278.83,110.06,108.76,135.11,110.13,109.27,125.07,110.10,109.72,138.90,109.77,125.60,270.87,109.59,109.92,109.47,109.74,311.57,40183.22,121.32,157.42,124.22,232.45,551.24,232.45,196.57,210.12,132.31,132.31,205.12,138.91,137.99,213.78,193.89,198.29,220.37,167.61,188.36,226.40,198.17,227.14,131.96,127.16,137.26,52.28
2011-05-27,RMA,base,7,40261.10,9703.00,-2659.00,2466.60,48369.53,0.00,0.00,179.58,1.46,-0.18,46371.91,47183.13,46572.13,46583.19,143.69,143.69,214.88,126.84,187.81,126.21,2920.78,167.26,167.44,191.21,174.70,123.16,145.77,271.90,111.86,614.54,140.32,9134.34,116.29,202.56,211.52,127.71,197.27,196.66,114.52,190.23,249.85,322.38,115.66,120.55,46783.35,114.52,292.98,223.43,189.10,137.63,46813.84,209.54,196.10,46813.69,46813.80,184.98,121.74,112.65,150.22,139.32,1313.54,229.90,111.61,168.10,197.08,190.22,112.23,46568.94,190.10,193.25,193.63,193.25,189.91,112.93,276.46,469.52,111.63,112.25,281.69,267.43,258.09,232.85,187.75,194.52,192.72,190.50,213.53,125.51,291.67,206.54,112.33,319.83,204.61,384.27,112.35,147.66,145.15,114.45,121.28,114.45,117.97,117.97,114.97,113.90,111.13,331.20,477.06,130.27,130.54,110.10,253.78,125.41,10740.36,46782.58,217.68,112.24,204.88,208.86,111.87,132.94,125.15,115.27,188.64,188.60,260.20,3797.74,3237.19,185.46,112.97,111.87,267.09,220.45,220.86,132.94,112.95,219.27,218.51,215.98,219.27,185.96,205.82,203.55,205.82,196.35,196.26,222.86,184.00,188.00,162.93,435.13,263.94,176.67,172.77,110.72,115.38,618.76,127.02,35462.18,39571.85,193.88,111.73,193.32,222.23,271.94,111.71,192.69,112.52,112.52,113.35,127.20,28850.35,112.35,110.65,48506.92,47022.61,224.97,109.90,38215.25,192.65,186.33,190.30,147.66,185.98,46783.35,126.35,126.35,273.32,112.94,111.53,135.58,113.02,111.48,127.20,111.65,112.54,138.11,112.61,126.60,268.39,112.40,112.77,112.27,112.60,305.17,40023.50,123.46,154.58,124.09,229.89,544.36,229.89,197.73,209.54,133.15,133.15,204.48,139.27,137.27,211.86,187.76,198.81,220.86,169.07,182.21,222.66,196.68,229.77,132.29,127.35,137.88,51.77
2011-05-28,RMA,base,7,38986.20,9993.00,-2591.00,2415.99,47343.98,0.00,0.00,182.42,1.93,-0.08,46282.76,47291.40,46617.42,46627.17,143.79,143.79,216.54,131.85,184.14,126.13,3304.98,167.77,167.94,193.97,171.85,122.44,146.26,272.47,113.80,747.91,151.11,9732.80,117.19,199.77,208.36,132.42,193.74,191.01,116.21,187.92,247.72,320.57,117.52,122.05,46783.50,116.21,284.20,224.52,185.08,137.49,46789.31,204.59,195.75,46788.66,46788.94,184.41,122.30,114.80,150.32,140.17,1545.03,226.55,115.00,168.76,197.68,185.49,115.93,46607.10,185.44,186.95,187.34,186.95,185.42,117.04,304.12,556.04,114.69,115.96,271.94,257.62,273.08,261.75,184.58,194.74,195.18,190.75,214.49,125.84,281.74,228.07,116.06,305.97,204.72,380.55,116.21,147.98,143.21,117.00,121.51,117.00,119.74,119.74,116.22,116.31,113.71,311.36,466.45,134.27,131.32,112.37,255.47,128.81,11301.82,46730.15,219.92,115.91,197.33,200.54,115.25,132.98,128.36,117.29,185.02,185.02,262.67,4222.60,3631.41,184.23,114.00,115.24,269.63,246.65,220.66,132.98,113.21,216.15,215.21,217.63,216.15,184.07,206.36,197.46,206.36,190.49,190.37,223.34,185.76,184.78,164.21,531.87,254.90,177.77,173.59,113.87,116.61,756.50,127.43,35831.70,39443.89,194.02,114.16,188.34,224.33,271.42,114.13,217.05,114.74,114.74,115.27,130.11,29011.04,116.14,113.06,48583.46,47066.39,216.82,111.90,38507.54,189.73,183.96,185.05,147.98,184.04,46783.50,126.31,126.31,266.53,117.09,114.70,135.95,117.23,113.96,130.11,113.70,116.44,136.65,116.60,127.67,259.42,116.11,116.79,116.00,115.93,295.96,40404.83,124.29,151.59,123.81,221.95,540.23,221.95,198.60,204.59,133.40,133.40,198.93,140.20,135.98,209.29,184.79,199.55,220.66,171.75,183.24,221.72,191.02,230.84,131.95,127.47,137.93,52.26
