datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_filter,sf_tidal_energy,anc,anh2,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2009-12-29,RMA,cache,7,11292.60,1278.00,-6017.00,1129.19,5806.41,0.00,1.00,936.42,1.21,0.41,2863.37,2863.37,878.75,5695.10,872.64,1012.64,4675.62,4675.62,1211.19,895.39,934.60,14297.84,13541.74,14911.75,907.07,915.86,14072.59,1274.14,9348.20,12265.83,3476.06,879.07,836.12,904.45,17000.33,621.50,633.41,994.24,701.72,11928.81,268.63,208.04,643.98,800.40,756.87,931.07,11498.61,81.17
2009-12-30,RMA,cache,7,10859.20,1269.00,-5497.00,1156.30,5851.90,0.00,1.00,930.04,1.20,0.53,3084.35,3084.35,868.36,5643.46,879.15,1009.86,5160.58,5160.58,1195.21,1091.84,942.25,14397.25,13355.87,15061.73,900.23,908.92,13797.84,1298.63,9942.29,12294.20,3793.13,868.60,826.84,913.13,17561.00,631.10,631.45,991.36,706.31,11413.46,295.29,207.66,713.78,799.61,785.99,937.58,11145.66,81.97
2009-12-31,RMA,cache,7,10848.20,1258.00,-4874.00,1267.75,6344.45,0.00,1.00,934.75,1.12,0.60,3049.26,3049.26,860.62,5527.36,890.58,1003.85,5149.38,5149.38,1179.30,1150.52,940.60,14311.33,13217.89,15023.63,895.60,903.55,13570.51,1276.41,9824.82,12112.27,4092.23,860.16,820.10,920.53,17311.13,631.66,631.30,987.72,681.85,11021.32,306.52,210.52,766.89,807.07,821.79,935.99,10859.28,82.55
2010-01-01,RMA,cache,7,10751.40,1244.00,-4038.00,1448.54,6884.86,0.00,1.00,943.13,1.12,0.62,2952.30,2952.30,856.16,5532.00,904.16,994.33,5015.19,5015.19,1163.66,1117.63,936.37,14134.13,13058.38,14812.48,892.61,900.31,13349.24,1242.53,9666.57,11975.74,3913.69,855.29,814.55,927.51,17094.10,624.63,631.79,982.63,660.95,10723.90,307.59,212.01,761.85,807.66,825.66,933.97,10581.08,81.95
2010-01-02,RMA,cache,7,10909.80,1238.00,-4015.00,2124.03,6327.77,0.00,1.00,953.29,1.10,0.58,2962.89,2962.89,854.52,5548.16,911.60,986.12,5111.45,5111.45,1149.09,1130.95,930.02,13989.91,12911.27,14691.44,890.91,898.26,13152.00,1229.38,9759.85,11865.59,3846.16,853.60,809.72,931.82,17149.87,618.09,632.52,975.85,656.80,10522.22,313.21,211.14,758.89,801.68,825.43,938.52,10362.00,82.19
2010-01-03,RMA,cache,7,11132.00,1231.00,-4010.00,2414.98,6257.35,0.00,1.00,936.83,1.12,0.52,2914.72,2914.72,854.82,5451.66,920.42,977.23,5039.45,5039.45,1136.18,1071.37,921.75,13785.58,12756.44,14564.49,888.62,895.41,12980.05,1204.66,9710.20,11710.28,3902.72,853.57,808.87,933.67,17053.04,609.50,634.67,968.70,644.24,10340.22,304.34,208.85,731.46,802.14,818.61,946.54,10134.48,82.18
2010-01-04,RMA,cache,7,11641.30,1229.00,-4012.00,2487.72,6698.24,0.00,0.00,924.71,1.15,0.42,2919.62,2919.62,856.35,5515.57,926.98,969.14,4976.28,4976.28,1124.92,1016.03,915.86,13638.39,12611.42,14513.02,885.63,892.11,12823.86,1196.71,9737.64,11751.66,3869.22,855.15,807.74,936.21,17100.79,602.09,636.30,960.94,636.63,10179.61,294.79,205.67,694.50,798.80,805.18,948.59,9962.95,82.36
2010-01-05,RMA,cache,7,11812.90,1226.00,-4922.00,2483.40,5949.48,0.00,0.00,935.00,1.16,0.32,2880.83,2880.83,858.66,6102.81,931.01,962.79,4784.26,4784.26,1116.78,921.46,910.98,13747.14,12609.99,14644.04,882.38,888.66,12744.63,1192.18,9501.10,12269.81,3997.78,857.69,807.26,943.30,16895.51,595.24,638.21,953.04,628.11,10211.90,278.35,205.90,648.43,805.47,787.14,938.91,10083.61,82.41
2010-01-06,RMA,cache,7,12706.10,1208.00,-5417.00,2620.04,6176.37,0.00,0.00,959.88,1.17,0.26,2808.62,2808.62,859.27,6781.09,931.82,958.02,4610.82,4610.82,1110.41,841.38,907.19,13964.83,12827.85,14784.83,878.59,884.73,12788.37,1188.62,9134.68,12671.39,4138.56,858.36,807.72,950.73,16595.90,589.65,640.70,945.45,615.17,10454.08,262.96,207.01,609.76,813.29,770.89,934.04,10403.72,82.27
2010-01-07,RMA,cache,7,12894.20,1207.00,-5583.00,2623.25,6202.59,0.00,0.00,967.58,1.18,0.22,2784.90,2784.90,859.17,7340.13,930.91,955.80,4501.83,4501.83,1106.32,817.36,905.56,14164.30,13116.61,14897.01,876.13,882.54,12904.09,1194.53,8886.94,12951.45,4272.54,858.54,810.29,954.86,16411.56,584.25,643.59,938.45,609.04,10737.32,253.85,206.51,591.87,823.55,766.62,944.89,10715.08,81.88
2010-01-08,RMA,cache,7,12129.70,1197.00,-4999.00,2690.32,5936.34,0.00,0.00,956.75,1.20,0.23,2845.79,2845.79,856.16,7847.14,931.71,957.17,4514.00,4514.00,1107.16,834.94,906.57,14401.98,13409.81,15018.93,874.22,880.47,13051.07,1214.23,8888.64,13241.24,4434.64,855.36,812.46,955.50,16424.40,580.16,646.25,931.96,612.44,11011.19,251.80,203.35,603.87,823.78,774.69,960.93,11012.85,81.76
2010-01-09,RMA,cache,7,11867.90,1181.00,-4962.00,2686.79,5696.40,0.00,0.00,968.29,1.18,0.26,2952.46,2952.46,854.80,8302.96,934.35,960.36,4575.35,4575.35,1113.15,867.71,908.65,14689.44,13685.43,15117.78,874.64,881.30,13214.90,1248.86,9051.85,13545.92,4630.70,854.30,809.92,956.50,16573.95,580.74,648.24,926.29,622.58,11252.84,254.28,203.12,621.97,829.16,769.87,965.43,11284.58,81.78
2010-01-10,RMA,cache,7,11590.70,1177.00,-4405.00,2719.41,5940.91,0.00,0.00,957.96,1.17,0.30,3129.83,3129.83,848.47,8801.50,935.87,965.85,4795.46,4795.46,1121.76,951.78,912.44,15043.25,13951.72,15284.82,874.29,881.57,13406.36,1301.90,9462.36,13935.17,4856.40,848.18,802.03,958.96,17028.21,585.00,648.99,921.32,639.61,11488.84,263.29,205.61,662.14,817.90,775.78,964.24,11568.43,82.12
2010-01-11,RMA,cache,7,11268.40,1212.00,-4593.00,2787.34,5398.01,0.00,0.00,961.22,1.18,0.34,3270.60,3270.60,843.48,9268.45,937.75,972.34,5023.43,5023.43,1130.20,1052.66,918.03,15372.30,14225.67,15500.16,872.79,880.26,13621.08,1342.52,9838.33,14282.66,5086.94,843.07,799.24,963.87,17494.41,591.69,649.97,917.26,648.41,11730.60,276.05,206.67,706.70,812.30,796.94,965.20,11859.36,82.72
2010-01-12,RMA,cache,7,10960.40,1260.00,-4379.00,2693.77,5465.91,0.00,0.00,994.25,1.28,0.38,3693.66,3693.66,841.05,9899.29,937.88,985.82,5743.18,5743.18,1144.65,1345.78,935.47,15903.69,14561.49,15960.76,874.27,882.69,13898.03,1450.29,10863.36,14823.03,5310.59,840.82,795.67,967.31,18752.81,603.16,649.53,913.50,679.37,12033.25,320.89,208.47,783.59,806.83,823.26,963.29,12286.20,83.12
2010-01-13,RMA,cache,7,10644.70,1259.00,-4556.00,2315.79,5372.51,0.00,0.00,951.71,1.31,0.40,4151.93,4151.93,840.32,10413.37,933.90,1011.04,6636.49,6636.49,1168.79,1654.29,964.69,16543.49,15013.78,16705.45,879.45,888.96,14226.37,1566.07,11824.33,15388.06,5625.58,840.34,792.70,968.99,19745.88,619.74,648.40,910.43,716.81,12397.73,359.71,211.62,908.99,800.30,913.01,971.75,12705.12,85.11
2010-01-14,RMA,cache,7,10181.60,1275.00,-5044.00,1805.68,5064.85,0.00,0.00,976.17,1.14,0.38,3714.22,3714.22,840.51,10363.76,943.13,1019.71,5881.87,5881.87,1180.21,1348.92,966.36,16571.27,15376.73,16805.76,883.51,893.04,14484.81,1472.75,10712.37,15326.32,5953.85,840.18,793.47,971.27,18346.96,621.11,653.56,908.81,671.42,12640.91,314.69,211.76,892.49,812.84,953.28,978.30,12754.84,85.24
2010-01-15,RMA,cache,7,12059.30,1368.00,-5379.00,1820.06,6818.50,0.00,0.00,931.71,1.11,0.38,3261.38,3261.38,844.33,10446.86,957.86,1017.44,4964.75,4964.75,1183.09,1038.75,959.38,16304.24,15512.74,16325.93,888.99,898.36,14695.55,1375.10,9692.56,15143.08,6049.75,843.26,793.64,974.42,17308.76,610.59,659.99,907.43,629.41,12779.87,282.37,208.17,787.52,826.34,899.63,968.86,12818.50,83.25
2010-01-16,RMA,cache,7,13850.10,1372.00,-6137.00,1713.75,7870.94,0.00,0.00,888.08,1.18,0.36,3300.23,3300.23,854.43,10855.98,960.34,1019.75,4988.11,4988.11,1190.41,1018.73,961.22,16213.01,15528.70,16048.73,896.65,906.26,14868.93,1399.46,9893.47,15184.46,6038.30,853.49,792.65,980.33,17694.75,601.24,662.13,905.24,642.33,12983.34,281.56,210.53,726.78,822.90,852.98,958.12,13049.35,82.82
2010-01-17,RMA,cache,7,18441.50,1448.00,-5906.00,1592.35,12827.07,0.00,0.00,883.88,1.23,0.30,3434.08,3434.08,862.80,11247.14,956.27,1032.11,5182.78,5182.78,1203.74,979.98,974.24,16297.93,15564.80,16103.04,900.88,910.81,15008.05,1444.21,10213.45,15343.18,6046.40,862.22,794.81,982.99,18182.18,599.48,663.01,902.58,653.52,13233.84,272.86,208.75,697.46,822.87,847.67,922.91,13298.43,83.33
2010-01-18,RMA,cache,7,19892.40,1466.00,-6473.00,1565.46,13733.19,0.00,0.00,863.54,1.37,0.27,3696.86,3696.86,858.16,11553.92,946.92,1063.19,5324.99,5324.99,1233.79,897.89,1009.57,16487.26,15672.36,16189.36,891.53,903.39,15156.36,1537.51,10669.72,15558.74,5861.67,858.77,785.91,976.36,18924.08,623.18,662.54,899.56,646.82,13429.93,259.10,192.95,653.30,820.20,837.26,896.28,13581.97,83.36
2010-01-19,RMA,cache,7,18323.80,1465.00,-5919.00,503.90,14236.47,0.00,0.00,892.04,1.51,0.23,4202.96,4202.96,840.74,11710.11,935.05,1122.63,5832.46,5832.46,1291.09,883.37,1050.84,16818.76,15582.06,16522.72,881.42,897.10,15252.75,1706.93,11518.98,15829.69,5605.81,842.83,776.73,964.70,20074.59,668.03,660.08,899.33,666.61,13038.78,252.26,188.44,669.47,796.67,871.09,888.94,13827.32,84.46
2010-01-20,RMA,cache,7,17191.90,1615.00,-5992.00,-1677.37,18417.17,0.00,0.00,815.38,1.55,0.16,3921.14,3921.14,828.48,11273.06,926.60,1161.75,4783.23,4783.23,1350.38,554.25,1058.12,16624.10,14767.24,16496.95,865.82,882.72,15021.69,1684.50,10375.23,15589.56,5394.69,829.93,767.81,962.34,19024.69,711.36,665.69,912.66,616.61,11130.22,231.57,196.73,631.05,811.41,881.64,892.09,13643.87,84.26
2010-01-21,RMA,cache,7,20596.40,2017.00,-5939.00,-3890.05,26607.67,0.00,0.00,781.04,1.59,0.13,3411.33,3411.33,827.47,10678.77,904.32,1140.79,3482.77,3482.77,1376.60,393.26,1067.12,16209.05,13590.33,16420.80,871.27,889.52,14491.31,1597.49,8543.65,15101.37,4845.79,829.60,764.32,985.82,17236.62,726.36,679.08,954.15,580.35,8391.14,226.12,201.71,508.40,827.76,839.47,871.86,13291.53,82.79
2010-01-22,RMA,cache,7,32986.80,3141.00,-6580.00,-6067.53,40368.88,0.00,0.00,590.54,1.56,0.12,2693.54,2693.54,836.61,9901.89,819.94,1114.82,2041.81,2041.81,1359.11,313.69,1048.69,15463.89,12188.56,15962.56,900.60,917.81,13671.23,1383.69,5835.29,14237.32,4109.54,838.00,788.74,1014.04,13767.08,693.97,719.02,1023.45,504.54,5835.58,226.27,168.61,459.56,869.02,816.97,780.50,12772.55,79.35
2010-01-23,RMA,cache,7,44125.40,4164.00,-6238.00,-6849.11,52088.39,0.00,0.00,488.42,1.36,0.14,1975.48,1975.48,841.56,8983.93,658.29,1084.73,966.32,966.32,1320.69,317.37,1002.35,14157.95,10744.56,14525.17,908.34,920.95,12725.24,1160.39,3153.95,12901.66,3133.69,842.21,812.11,1017.20,8437.39,666.08,792.72,1091.45,383.79,4350.00,207.31,135.86,480.51,887.33,763.03,630.24,12130.04,73.31
2010-01-24,RMA,cache,7,49666.10,4487.00,-5664.00,-6106.15,56273.46,0.00,0.00,466.50,1.20,0.19,1397.80,1397.80,847.64,8157.14,543.30,1040.59,528.53,528.53,1277.39,328.27,939.69,12191.59,9501.71,12036.22,905.97,915.66,11839.16,957.89,1573.04,11224.47,2067.07,848.13,832.42,987.53,4554.57,633.82,791.25,1148.97,313.80,4009.93,180.22,129.72,395.34,857.93,590.00,537.70,11425.27,66.42
2010-01-25,RMA,cache,7,57963.40,4494.00,-5928.00,-4182.91,61904.85,0.00,0.00,442.88,1.24,0.24,1095.90,1095.90,859.87,7711.04,502.11,974.48,442.81,442.81,1237.34,280.41,869.78,9808.46,9066.39,9021.64,900.14,907.82,11161.00,834.31,1056.31,9468.03,1278.99,860.25,840.24,932.95,3392.32,577.82,707.01,1180.01,298.50,4852.64,167.25,135.96,316.94,807.54,420.06,501.79,10689.57,62.20
2010-01-26,RMA,cache,7,60300.90,4075.00,-5468.00,-3148.18,67249.95,0.00,0.00,479.21,1.34,0.33,905.76,905.76,862.20,7282.74,488.83,902.65,384.21,384.21,1180.77,241.94,788.50,7625.49,8626.41,6552.07,873.99,878.70,10403.96,744.43,822.84,7720.25,738.31,863.14,835.82,838.48,2998.89,507.41,641.98,1180.54,291.38,5925.07,163.17,144.82,272.08,792.72,350.60,495.16,9830.25,61.85
2010-01-27,RMA,cache,7,57620.20,3748.00,-7419.00,-1141.00,60201.39,0.00,0.00,530.54,1.28,0.42,758.78,758.78,849.91,6521.11,504.27,840.85,319.68,319.68,1114.51,231.42,699.52,6022.64,7737.79,4796.98,831.44,831.78,9506.45,652.74,618.92,6378.20,437.86,851.58,834.79,745.15,2267.05,466.06,602.02,1156.28,272.94,6637.43,167.21,152.80,258.76,771.96,327.17,518.69,8986.57,60.84
2010-01-28,RMA,cache,7,53414.90,3385.00,-7125.00,190.60,51354.82,0.00,0.00,620.42,1.23,0.50,645.06,645.06,822.56,5690.52,538.15,765.65,292.28,292.28,1048.64,224.75,630.56,4780.23,6612.19,3634.01,783.07,780.72,8545.26,572.46,496.17,5269.81,315.90,825.40,834.41,702.03,1760.73,437.32,576.44,1125.36,255.83,6808.53,171.73,153.97,256.88,751.02,316.03,563.43,8167.81,58.10
2010-01-29,RMA,cache,7,53061.80,2975.00,-8067.00,602.24,48719.41,0.00,0.00,689.21,1.22,0.54,556.39,556.39,779.57,4980.28,590.79,691.33,280.27,280.27,974.57,214.20,573.25,3859.61,5514.17,2859.26,727.54,724.47,7553.39,517.03,460.10,4377.10,275.88,783.55,819.57,706.74,1682.00,403.34,566.14,1089.82,247.49,6619.58,169.44,145.27,249.53,742.90,306.16,632.25,7325.06,56.88
2010-01-30,RMA,cache,7,57589.40,2617.00,-8740.00,413.29,52179.28,0.00,0.00,752.67,1.24,0.54,494.37,494.37,724.85,4392.97,644.50,627.48,261.06,261.06,899.97,198.04,521.54,3230.95,4580.78,2352.94,669.14,666.41,6587.03,474.85,435.91,3733.12,260.91,729.30,791.08,720.36,1711.28,366.30,565.55,1060.99,235.68,6275.12,159.74,136.40,231.86,735.79,290.97,695.23,6533.21,57.12
2010-01-31,RMA,cache,7,61044.50,2246.00,-8744.00,1615.21,54083.79,0.00,0.00,802.79,1.21,0.52,451.11,451.11,668.56,3870.57,685.12,575.97,234.02,234.02,835.64,178.15,476.58,2823.41,3925.34,2019.30,614.20,611.67,5777.65,436.08,383.53,3290.21,239.24,673.03,752.98,739.30,1591.51,334.82,568.94,1029.59,218.53,6037.56,151.24,140.91,210.52,734.50,271.05,747.01,5921.24,57.19
2010-02-01,RMA,cache,7,56489.40,2061.00,-7029.00,2423.27,50155.96,0.00,0.00,855.17,1.23,0.45,415.00,415.00,625.11,3408.85,726.00,531.17,211.68,211.68,780.45,164.23,439.10,2497.89,3423.96,1741.78,567.89,564.63,5104.36,400.73,329.68,2912.02,212.55,629.66,720.63,764.72,1439.98,311.33,573.52,1001.07,206.78,5693.02,153.32,154.65,197.19,731.62,256.05,794.07,5380.73,56.74
2010-02-02,RMA,cache,7,48758.60,1921.00,-7112.00,437.11,44072.64,0.00,0.00,891.17,1.26,0.37,385.77,385.77,586.81,3006.90,768.99,492.78,201.58,201.58,734.52,162.85,407.87,2251.51,3031.20,1520.74,527.61,524.05,4570.77,372.26,295.98,2615.99,194.53,591.66,688.06,791.16,1334.84,296.68,578.92,983.37,203.19,5263.99,162.65,169.34,194.50,724.57,248.89,840.86,4934.68,56.49
2010-02-03,RMA,cache,7,41768.10,1840.00,-7388.00,242.03,36846.55,0.00,0.00,925.29,1.27,0.30,362.20,362.20,546.44,2686.62,808.97,458.75,201.11,201.11,694.26,169.06,382.23,2078.46,2734.27,1366.28,491.79,488.77,4149.17,350.91,289.42,2403.89,188.64,551.37,653.62,825.17,1335.22,284.93,585.34,969.32,205.62,4864.46,173.29,181.11,197.17,715.30,245.39,880.92,4584.82,56.41
2010-02-04,RMA,cache,7,38097.40,1867.00,-7569.00,390.04,32823.17,0.00,0.00,923.25,1.29,0.24,343.81,343.81,512.42,2444.11,850.45,424.69,203.91,203.91,657.96,177.84,366.71,1976.18,2509.49,1295.25,463.56,461.21,3805.97,334.74,302.74,2257.27,191.29,517.26,620.52,864.31,1456.60,275.10,592.66,954.48,209.30,4513.64,182.08,185.54,203.69,706.76,245.43,912.64,4287.28,56.90
2010-02-05,RMA,cache,7,35517.90,1911.00,-7723.00,173.27,30368.77,0.00,0.00,877.38,1.39,0.22,324.61,324.61,484.06,2270.58,884.72,390.81,209.00,209.00,615.58,186.26,360.14,1956.95,2332.50,1320.74,444.16,443.77,3506.15,323.74,352.47,2156.48,200.08,488.75,581.74,900.28,1851.94,263.21,599.64,939.91,213.90,4175.26,187.33,193.75,209.57,688.32,243.31,922.19,3959.34,57.97
2010-02-06,RMA,cache,7,33552.20,1941.00,-6573.00,-409.58,31081.24,0.00,0.00,884.79,1.37,0.23,314.65,314.65,461.75,2109.54,902.20,383.68,211.36,211.36,589.63,194.07,350.60,2007.23,2223.97,1414.12,427.20,426.85,3310.20,315.72,382.41,2160.14,211.40,466.18,557.08,924.99,2007.46,256.57,608.57,928.45,217.75,3899.86,193.91,201.42,217.19,690.42,243.48,900.76,3780.34,59.03
2010-02-07,RMA,cache,7,32498.40,1986.00,-6973.00,-710.18,29588.37,0.00,0.00,886.54,1.29,0.21,311.17,311.17,443.62,1972.09,897.54,380.33,214.08,214.08,578.80,202.85,340.16,2039.84,2184.80,1444.03,408.93,407.63,3184.62,308.68,348.18,2156.48,222.13,448.05,538.61,930.23,1793.98,257.10,620.76,919.44,222.16,3660.74,201.04,204.55,224.07,693.83,244.30,887.92,3687.96,59.23
2010-02-08,RMA,cache,7,33118.80,2005.00,-7151.00,-873.63,30232.55,0.00,0.00,916.42,1.20,0.25,305.51,305.51,427.15,1864.54,888.99,369.92,220.77,220.77,571.29,210.17,329.94,1974.89,2182.63,1339.05,392.56,390.79,3087.77,303.18,322.97,2048.69,231.20,431.66,523.38,919.65,1692.20,260.05,637.01,909.99,225.43,3479.08,205.85,198.78,228.22,681.53,243.42,893.59,3562.29,57.79
2010-02-09,RMA,cache,7,39155.60,2052.00,-6730.00,-1143.75,36776.80,0.00,0.00,902.79,1.24,0.30,294.51,294.51,408.50,1805.11,891.94,354.17,228.40,228.40,550.13,213.58,317.79,1867.87,2139.61,1255.61,376.34,374.96,2940.38,299.25,353.93,1892.00,239.96,412.87,503.13,911.33,1964.23,259.24,654.78,896.26,227.74,3301.03,203.95,173.67,228.49,665.77,242.26,907.64,3296.48,58.14
2010-02-10,RMA,cache,7,41861.60,2694.00,-7450.00,-1601.98,39913.35,0.00,0.00,715.42,1.19,0.31,290.98,290.98,391.14,1718.11,894.85,344.15,228.75,228.75,532.78,209.01,306.85,1781.41,2049.12,1215.73,361.13,359.80,2799.30,293.81,343.65,1807.29,244.92,395.21,481.10,914.75,1828.32,259.68,680.02,879.63,220.50,3148.42,189.52,158.76,220.50,673.20,237.61,870.91,3108.25,58.99
2010-02-11,RMA,cache,7,43479.70,2797.00,-7676.00,-914.62,40687.43,0.00,0.00,680.08,1.12,0.31,290.55,290.55,379.73,1611.86,812.23,334.70,219.79,219.79,520.38,194.76,299.42,1654.99,1959.56,1106.72,348.98,347.50,2669.02,286.20,296.58,1704.52,242.37,383.59,468.98,912.53,1448.99,262.26,713.96,861.21,208.51,3010.02,176.88,159.02,206.97,675.60,229.02,751.68,2978.11,57.70
2010-02-12,RMA,cache,7,43576.50,2798.00,-6568.00,-808.16,41652.09,0.00,0.00,657.33,1.12,0.31,284.26,284.26,368.99,1521.63,708.44,323.63,208.12,208.12,502.62,182.45,293.43,1510.54,1850.84,995.02,339.26,337.93,2517.31,278.31,277.04,1569.04,232.42,372.75,457.51,855.59,1317.23,262.11,745.09,839.55,202.63,2855.10,173.46,167.65,196.77,625.82,220.93,688.66,2797.59,56.79
2010-02-13,RMA,cache,7,41452.40,2823.00,-6011.00,-557.17,39783.33,0.00,0.00,655.00,1.11,0.29,276.67,276.67,359.79,1430.93,671.95,315.28,199.14,199.14,486.32,178.94,287.24,1397.40,1725.23,918.43,330.62,329.15,2363.67,270.91,263.60,1461.87,219.70,363.45,447.74,777.14,1247.54,262.10,765.93,816.96,202.69,2693.74,177.23,177.06,194.51,594.44,218.17,667.31,2628.61,56.67
2010-02-14,RMA,cache,7,38550.60,2893.00,-6141.00,-593.87,36798.55,0.00,0.00,600.50,1.09,0.26,270.96,270.96,352.98,1342.36,654.32,307.85,195.78,195.78,473.09,181.85,281.70,1312.87,1609.71,861.94,323.41,321.73,2219.11,264.63,250.12,1380.66,209.43,356.70,440.17,731.81,1167.20,264.64,768.10,795.88,205.10,2541.39,183.37,185.64,196.59,587.84,218.71,648.55,2485.14,56.48
2010-02-15,RMA,cache,7,35358.40,2826.00,-6070.00,-258.26,33232.08,0.00,0.00,602.63,1.09,0.24,265.17,265.17,345.60,1269.13,627.23,300.47,197.49,197.49,460.19,186.46,276.83,1252.54,1510.61,827.20,316.91,315.26,2079.81,260.23,247.33,1313.16,204.32,349.44,433.71,711.96,1189.15,267.17,753.86,776.62,209.47,2394.63,189.94,195.43,199.28,576.69,219.28,617.35,2343.97,56.23
2010-02-16,RMA,cache,7,33061.60,2693.00,-6000.00,-255.50,30848.84,0.00,0.00,665.67,1.11,0.21,260.10,260.10,338.41,1212.30,608.72,293.84,200.70,200.70,447.55,191.61,272.73,1232.98,1426.30,837.79,311.17,309.66,1950.33,257.43,256.32,1277.52,204.68,342.29,426.89,689.53,1310.28,268.31,735.62,758.93,214.84,2253.11,197.38,203.89,202.74,558.13,220.91,622.36,2204.84,56.89
2010-02-17,RMA,cache,7,30902.30,2578.00,-5985.00,-376.59,28692.96,0.00,0.00,716.71,1.14,0.18,257.05,257.05,332.22,1166.37,633.77,288.86,203.92,203.92,437.52,197.86,269.89,1257.75,1369.39,889.63,306.40,304.97,1842.60,255.84,270.06,1281.08,208.51,336.11,420.11,668.64,1455.14,269.81,718.75,743.24,220.35,2128.04,204.39,209.11,207.41,545.06,223.75,668.86,2091.49,57.47
2010-02-18,RMA,cache,7,29201.70,2484.00,-6264.00,-378.70,26610.79,0.00,0.00,745.04,1.22,0.15,253.12,253.12,324.55,1142.40,680.74,284.16,208.73,208.73,425.32,203.83,267.26,1336.18,1341.94,1012.03,301.69,300.63,1747.35,255.52,313.92,1324.89,215.90,328.24,410.05,677.72,1817.47,269.15,704.39,728.49,225.74,2013.43,209.65,213.66,211.59,531.90,226.45,716.19,1978.37,58.38
2010-02-19,RMA,cache,7,27815.70,2443.00,-6328.00,-541.05,25285.48,0.00,0.00,759.92,1.27,0.15,250.55,250.55,317.73,1128.61,720.02,281.34,214.75,214.75,414.00,208.72,265.25,1496.01,1354.01,1226.04,297.55,296.79,1679.53,255.50,372.32,1435.77,226.38,321.20,397.32,712.76,2193.19,267.64,693.27,715.04,230.02,1920.22,214.03,216.16,216.05,524.42,229.73,746.11,1904.77,59.73
2010-02-20,RMA,cache,7,26170.10,2440.00,-7866.00,-466.89,22034.04,0.00,0.00,768.04,1.30,0.15,249.95,249.95,311.22,1122.75,745.16,279.85,221.87,221.87,405.72,213.17,264.07,1712.30,1420.89,1466.00,293.76,293.36,1651.51,255.72,434.81,1586.95,238.51,314.59,385.93,746.35,2501.15,267.64,686.14,703.64,233.84,1857.92,217.47,222.32,220.97,527.86,232.78,762.58,1876.86,60.45
2010-02-21,RMA,cache,7,24833.60,2380.00,-7622.00,-609.20,21029.18,0.00,0.00,781.46,1.31,0.16,250.89,250.89,306.72,1125.79,759.91,278.90,230.54,230.54,400.42,217.28,263.76,1954.66,1536.68,1697.01,291.00,290.84,1662.26,256.35,488.85,1754.69,251.29,310.10,378.64,769.05,2718.46,267.94,683.97,695.15,237.45,1825.15,221.54,227.63,225.57,529.69,234.88,773.59,1881.56,60.98
2010-02-22,RMA,cache,7,23476.20,2340.00,-7420.00,-960.64,20201.54,0.00,0.00,806.54,1.26,0.19,252.30,252.30,305.56,1126.68,772.09,278.56,236.77,236.77,401.74,221.94,264.89,2112.23,1671.94,1828.65,289.04,288.85,1705.59,257.58,505.48,1871.73,261.47,308.96,374.84,788.75,2822.04,268.89,686.40,691.02,241.82,1824.32,226.23,228.59,230.90,553.06,238.27,789.19,1899.29,61.19
2010-02-23,RMA,cache,7,22805.20,2442.00,-7471.00,-808.03,19427.27,0.00,0.00,802.79,1.20,0.25,253.43,253.43,307.80,1134.33,792.25,276.75,243.77,243.77,401.92,227.52,267.39,2156.03,1790.98,1797.03,288.53,288.15,1762.88,259.83,542.61,1903.22,267.81,311.97,378.97,810.50,2990.04,271.61,693.18,689.47,246.33,1840.18,229.70,228.68,236.15,586.46,242.52,810.25,1899.04,61.13
2010-02-24,RMA,cache,7,21869.10,2377.00,-6901.00,-2202.55,20374.02,0.00,0.00,781.38,1.30,0.33,257.28,257.28,315.42,1174.74,809.61,273.42,274.90,274.90,388.30,232.46,272.12,2291.61,1881.44,1856.44,293.29,293.31,1820.05,262.04,800.12,1972.44,273.87,320.27,391.50,840.92,3954.07,271.33,702.69,686.64,251.08,1847.54,232.59,226.48,240.11,592.25,246.02,821.51,1869.25,61.78
2010-02-25,RMA,cache,7,21563.30,2673.00,-6847.00,-2588.24,21089.23,0.00,0.00,757.92,1.20,0.38,262.22,262.22,320.78,1176.37,805.34,280.55,287.91,287.91,388.45,236.19,274.08,2427.02,1961.59,2144.98,296.86,296.35,1873.94,264.94,832.15,2080.31,286.17,325.71,403.83,865.54,3862.32,276.15,716.87,685.56,254.73,1849.13,234.28,221.16,243.57,626.59,250.73,811.04,1878.39,63.95
2010-02-26,RMA,cache,7,22150.70,2998.00,-6886.00,-2481.86,21941.58,0.00,0.00,699.39,1.23,0.40,267.49,267.49,327.36,1211.46,779.19,283.13,295.92,295.92,389.78,238.58,276.79,2512.41,2072.60,2265.44,299.48,298.40,1949.01,268.39,850.20,2176.23,297.44,332.72,420.09,875.94,3886.53,285.18,737.77,686.99,257.70,1857.22,234.29,218.04,245.65,653.39,254.20,770.86,1908.53,62.32
