datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2018-05-04,dsm2,base,99,14407.54,12856.80,5996.54,-2083.00,2682.04,15639.03,1.00,0.00,170.06,2.32,3.86,178.18,178.18,305.95,719.89,187.06,207.89,275.96,275.85,215.12,163.71,229.31,1600.60,1380.06,3170.95,254.56,251.12,1489.39,178.49,648.27,2286.65,344.54,306.77,280.29,242.27,2581.06,220.60,239.38,335.75,178.64,1302.24,156.27,160.13,167.65,251.28,170.44,186.70,305.54,903.89,229.21,61.80
2018-05-05,dsm2,base,99,14394.78,12577.40,6094.24,-2258.00,2301.40,15929.61,1.00,0.00,167.61,2.37,4.15,181.61,181.61,303.87,834.73,175.63,209.09,317.40,317.40,216.02,167.17,228.24,1739.21,1471.40,3557.81,252.15,249.38,1416.12,180.35,789.93,2566.13,392.11,304.83,273.63,204.43,3037.47,222.52,204.58,336.52,181.07,1498.71,157.83,159.49,169.55,230.78,172.38,176.12,302.54,920.04,198.82,63.20
2018-05-06,dsm2,base,99,13404.13,11595.10,6155.31,-2123.00,2089.57,15346.87,1.00,0.00,145.35,2.59,4.11,186.65,186.65,299.78,975.31,169.32,209.34,394.66,394.66,215.83,172.65,226.68,1928.25,1584.76,4124.06,249.08,246.39,1380.35,182.03,1017.39,3010.96,466.65,301.14,265.38,190.04,3822.76,222.38,186.22,337.94,182.35,1718.58,158.82,158.15,171.69,224.14,174.34,167.41,301.41,942.59,184.01,64.00
2018-05-07,dsm2,base,99,13100.75,11335.50,6496.91,-2165.00,2686.46,14746.19,1.00,0.00,143.07,2.76,4.09,190.74,190.74,300.68,1055.41,150.77,210.74,401.12,401.12,217.69,176.72,228.79,2087.32,1704.57,4496.95,250.63,248.14,1404.87,184.21,1043.07,3237.20,510.65,302.34,253.61,179.23,3920.02,225.12,178.39,339.38,184.95,1865.07,159.15,155.10,173.95,175.65,176.35,151.36,301.95,995.38,173.89,64.00
2018-05-08,dsm2,base,99,13362.60,11624.80,6758.22,-2091.00,2649.25,15380.57,1.00,0.00,136.38,2.84,4.15,195.71,195.71,301.15,1155.63,147.96,212.10,442.24,442.24,219.50,180.45,229.68,2273.10,1838.36,4806.53,252.18,249.10,1445.26,186.27,1163.63,3515.65,562.06,302.12,245.17,168.60,4117.13,226.15,161.88,340.84,186.81,2034.20,159.45,149.58,175.98,162.97,178.21,147.94,303.59,1051.27,160.56,66.00
2018-05-09,dsm2,base,99,12590.52,10890.00,7040.61,-2057.00,2166.68,15407.45,1.00,0.00,139.01,2.87,4.11,199.69,199.69,302.85,1276.79,142.30,213.60,469.37,469.37,220.69,183.90,231.95,2487.98,1991.26,5091.60,254.46,251.89,1492.01,188.19,1236.61,3767.73,601.62,303.61,221.77,161.41,4499.36,225.86,155.40,342.01,188.60,2202.10,159.36,150.54,177.67,157.16,179.63,143.27,291.01,1111.02,152.16,66.20
2018-05-10,dsm2,base,99,12284.65,10620.50,7021.23,-2026.00,2483.09,14796.78,1.00,0.00,138.08,2.85,4.03,204.51,204.51,304.32,1397.59,143.96,215.75,504.38,504.38,222.24,188.15,235.39,2678.31,2161.89,5346.36,259.46,256.45,1552.39,190.08,1329.28,3992.93,656.71,304.60,197.30,157.63,4705.72,223.37,149.41,342.71,189.83,2389.44,158.43,148.17,179.79,153.94,181.31,144.66,265.20,1178.04,147.39,66.20
2018-05-11,dsm2,base,99,12770.75,11114.40,6171.67,-2444.00,2520.23,13978.19,1.00,0.00,153.60,2.70,4.10,203.86,203.86,302.19,1497.83,146.24,218.37,489.38,489.38,225.00,188.80,239.48,2845.30,2327.05,5419.47,263.44,261.23,1611.05,192.03,1327.75,4100.31,665.83,302.35,181.92,160.95,4674.66,219.68,149.89,343.14,190.56,2451.64,158.18,137.15,180.32,149.74,182.43,148.98,237.24,1245.91,147.20,66.20
2018-05-12,dsm2,base,99,14927.56,13305.60,5492.16,-3775.00,2476.27,14168.44,1.00,0.00,148.83,2.51,4.12,207.41,207.41,295.94,1633.28,159.40,219.82,522.56,522.56,226.75,190.07,238.05,3029.90,2497.74,5557.81,260.98,258.56,1678.73,193.54,1389.49,4243.67,689.98,296.29,200.84,167.49,4989.23,213.46,150.80,343.49,189.49,2551.67,157.38,140.23,181.23,150.76,183.16,159.59,248.60,1317.13,151.38,66.20
2018-05-13,dsm2,base,99,13169.04,11566.50,5474.33,-4118.00,1925.38,12599.99,1.00,0.00,160.20,2.28,4.11,212.39,212.39,288.70,1750.63,155.99,219.11,540.67,540.67,227.21,191.08,233.63,3184.32,2671.44,5733.26,254.00,251.48,1755.48,194.46,1463.45,4414.45,725.22,289.32,243.41,175.71,5194.77,207.06,161.61,343.83,186.40,2677.77,154.30,156.02,181.33,163.24,183.73,158.41,279.75,1383.30,165.87,66.20
2018-05-14,dsm2,base,99,12301.06,10725.00,5346.44,-3130.00,1843.43,12674.07,1.00,0.00,163.94,1.93,4.26,209.93,209.93,285.68,1835.60,165.75,219.17,538.90,538.90,227.99,191.62,232.68,3285.67,2814.95,5850.99,250.89,249.17,1808.77,194.94,1438.92,4516.66,742.48,286.76,257.39,174.09,5204.92,201.73,162.49,344.14,182.71,2698.22,153.15,158.25,180.82,166.62,183.35,167.20,292.36,1450.79,167.39,66.20
2018-05-15,dsm2,base,99,11133.72,9720.70,5183.78,-3463.00,1843.68,11010.81,1.00,0.00,164.95,1.61,4.08,214.79,214.79,281.29,1967.60,169.24,218.11,600.69,600.34,228.41,195.58,230.09,3450.72,2953.77,6132.04,247.44,245.57,1897.85,195.10,1612.17,4730.47,780.76,282.52,274.09,181.86,5756.28,196.86,166.93,344.36,180.84,2866.48,154.81,162.43,181.24,171.92,183.25,170.29,303.85,1522.61,177.27,66.20
2018-05-16,dsm2,base,99,10080.54,8875.90,5087.31,-2356.00,1779.19,11032.65,1.00,0.00,177.44,1.63,3.67,208.13,208.13,280.78,1990.38,171.07,218.11,553.53,553.53,229.28,193.17,230.11,3490.91,3064.65,6256.01,246.07,244.41,1915.85,194.75,1499.91,4787.89,814.04,281.69,282.53,185.86,5338.20,193.27,172.49,344.23,179.78,2858.37,156.46,168.05,181.67,189.02,183.63,173.83,310.71,1546.38,179.20,66.20
2018-05-17,dsm2,base,99,9991.05,8937.50,5158.56,-1401.00,2433.07,11315.54,1.00,0.00,181.20,1.58,3.52,204.55,204.55,288.82,1923.17,183.86,219.36,460.40,460.40,231.84,185.98,233.08,3442.62,3121.70,5996.54,250.85,248.84,1868.05,194.20,1192.81,4564.17,776.09,289.80,257.19,192.57,4429.14,189.60,174.71,343.68,179.42,2611.16,159.24,165.74,180.79,189.17,183.37,185.71,305.91,1530.06,177.60,66.20
2018-05-18,dsm2,base,99,9788.27,8514.00,5228.22,-2270.00,2514.48,10232.01,1.00,0.00,187.27,1.72,3.59,205.73,205.73,293.42,1961.44,189.07,220.23,453.74,453.74,233.97,185.98,234.49,3461.59,3148.58,5869.34,253.67,251.67,1900.11,193.98,1157.90,4545.63,768.40,295.05,233.18,206.21,4326.36,187.25,184.25,342.58,179.35,2574.47,162.20,169.98,180.96,190.93,183.58,190.77,293.69,1552.24,187.31,66.20
2018-05-19,dsm2,base,99,10091.66,8792.30,5195.70,-4232.00,2101.85,8953.51,1.00,0.00,173.72,2.12,3.73,212.68,212.68,288.82,2075.03,192.22,219.37,522.99,522.99,234.28,191.64,231.97,3537.27,3185.39,6015.32,250.34,248.19,2042.69,194.09,1334.58,4702.04,807.08,290.22,260.16,210.57,4724.67,185.70,191.72,340.94,179.34,2586.18,164.28,153.98,182.36,192.67,184.11,191.50,307.93,1604.55,193.40,66.20
2018-05-20,dsm2,base,99,10298.68,9020.00,5205.34,-4135.00,2097.56,9271.45,1.00,0.00,162.66,2.60,3.78,223.78,223.78,274.77,2234.62,178.93,216.81,647.33,647.33,232.83,202.77,224.69,3686.42,3256.45,6511.40,240.70,239.13,2181.56,194.53,1652.18,5006.83,936.82,275.93,304.91,208.39,5407.92,184.23,196.36,338.98,179.39,2725.58,165.42,149.89,185.03,197.59,185.55,178.28,326.81,1679.95,207.59,66.20
2018-05-21,dsm2,base,99,10944.82,9736.10,5261.53,-3932.00,2632.94,9641.41,1.00,1.00,173.20,3.11,3.91,241.75,241.75,263.04,2183.38,171.29,214.24,796.37,796.37,231.10,214.32,219.09,3851.20,3380.39,7083.71,233.36,231.64,2278.45,195.18,1993.38,5186.97,891.86,263.83,316.84,196.02,6031.79,183.18,189.94,337.00,179.49,2949.82,165.58,149.78,188.55,205.88,187.14,173.04,333.92,1746.97,208.99,66.20
2018-05-22,dsm2,base,99,10717.79,9792.20,5067.78,-3197.00,2348.57,10240.00,1.00,1.00,189.35,3.54,4.18,269.01,269.01,255.75,1708.57,181.88,211.70,1011.53,1011.53,228.85,238.60,214.93,4026.66,3564.44,7712.28,227.84,226.27,2375.00,196.17,2466.00,5194.33,909.74,256.41,316.40,189.65,6913.67,182.68,180.15,335.53,178.76,3172.48,164.68,143.94,193.28,227.15,189.19,184.74,332.70,1864.90,206.91,70.80
2018-05-23,dsm2,base,99,10985.45,10184.90,4646.18,-3521.00,1807.05,10303.58,1.00,1.00,176.68,3.83,4.25,326.05,326.05,250.24,1380.51,194.60,209.43,1365.54,1365.54,225.28,279.11,211.63,4257.68,3791.24,8555.49,223.46,222.40,2549.32,197.82,3160.25,5463.38,1206.44,250.79,310.92,195.80,8149.82,182.30,181.53,334.06,178.30,3528.92,164.63,143.29,201.14,228.61,193.65,194.38,328.86,1936.37,212.13,70.80
2018-05-24,dsm2,base,99,12613.87,11816.20,4402.93,-3162.00,2009.75,11845.05,1.00,1.00,176.24,3.88,4.16,391.32,391.32,247.83,1307.78,184.97,207.53,1657.43,1657.43,222.26,325.09,209.74,4484.62,4046.07,9289.15,221.17,220.11,2729.81,200.16,3621.13,5659.02,1451.56,248.53,307.08,204.61,8742.30,182.59,190.00,331.70,177.44,3798.92,164.06,145.22,214.78,234.96,199.52,183.87,324.62,1912.13,225.28,70.80
2018-05-25,dsm2,base,99,13424.39,12633.50,4347.67,-3113.00,1067.60,13591.46,1.00,1.00,182.12,3.78,4.11,396.87,396.87,251.37,1454.24,180.25,206.73,1629.70,1629.70,220.16,333.51,210.34,4663.93,4326.76,9456.19,221.90,220.86,2849.62,200.21,3673.09,5650.33,1509.20,252.11,301.96,195.27,8492.51,184.07,193.41,328.38,175.23,3848.94,161.57,143.54,216.03,214.13,198.67,181.93,324.40,1866.13,210.91,70.80
2018-05-26,dsm2,base,99,14783.51,14003.00,4315.90,-3129.00,2243.13,13727.28,1.00,1.00,196.19,3.45,4.05,371.78,371.78,252.26,1606.70,185.17,206.05,1603.34,1603.34,219.82,317.14,210.10,4822.58,4588.41,9377.80,222.13,220.95,2956.49,199.00,3581.07,5634.40,1440.59,253.35,302.97,197.07,8271.24,185.17,188.88,324.11,173.35,3810.47,159.02,142.42,210.87,205.74,194.77,189.06,324.51,1852.22,208.27,70.80
2018-05-27,dsm2,base,99,15111.10,14319.80,4276.17,-2611.00,3178.81,13597.46,1.00,1.00,195.76,3.04,3.97,353.96,353.96,251.37,1658.68,203.70,205.65,1534.93,1534.93,221.34,298.51,209.62,4870.23,4777.07,9123.88,221.55,220.19,3028.98,197.29,3483.12,5604.20,1423.58,252.39,308.50,206.87,7994.06,185.79,188.41,318.94,171.84,3693.06,156.79,138.12,203.96,214.52,190.91,206.19,324.84,1865.36,220.03,70.80
2018-05-28,dsm2,base,99,16024.78,15238.30,4149.09,-2624.00,3465.59,14084.28,1.00,1.00,205.55,2.62,3.90,330.73,330.73,249.42,1644.87,207.16,205.42,1427.23,1427.23,223.31,277.36,209.11,4938.15,4871.54,8778.31,220.55,219.42,3055.41,195.32,3285.60,5479.90,1362.88,250.83,313.96,224.03,7634.18,186.16,196.67,313.68,170.74,3526.89,154.79,133.90,195.65,230.47,186.36,209.51,324.31,1867.29,231.54,70.80
2018-05-29,dsm2,base,99,16840.91,16064.40,3934.64,-2755.00,3496.43,14524.12,1.00,1.00,210.52,2.30,3.88,293.73,293.73,248.55,1581.87,216.64,204.92,1259.18,1259.18,224.71,251.52,208.48,4955.53,4975.27,8468.35,219.70,218.45,3014.91,192.92,3012.67,5253.54,1311.58,249.21,317.45,232.22,7119.86,186.73,208.93,309.51,169.20,3370.25,151.87,134.06,188.64,233.63,182.51,219.71,324.05,1849.11,236.61,70.80
2018-05-30,dsm2,base,99,17021.27,16233.80,3716.21,-1777.00,2418.14,16542.34,1.00,1.00,200.21,2.06,3.97,274.63,274.63,248.71,1495.56,220.82,204.08,1130.49,1130.49,224.16,228.16,208.02,4968.09,5074.73,8185.06,219.07,217.83,3003.85,190.47,2714.27,4932.69,1246.00,249.66,318.86,238.56,6714.70,187.25,214.43,306.88,166.78,3320.22,148.36,140.29,182.62,240.23,179.41,221.62,324.54,1827.84,236.09,70.80
2018-05-31,dsm2,base,99,16301.54,15512.20,3336.59,-1803.00,2162.86,15672.27,1.00,1.00,190.58,1.86,4.07,264.12,264.12,250.32,1403.29,211.63,203.02,1052.57,1052.57,222.44,221.91,207.35,4998.69,5136.71,8019.26,219.12,217.61,3083.07,188.20,2549.27,4710.86,1216.58,251.64,315.98,242.26,6634.04,187.57,220.05,305.21,164.66,3304.15,146.48,146.25,179.41,238.22,176.89,210.07,325.91,1808.66,238.18,70.80
2018-06-01,dsm2,base,99,16504.39,15722.30,3026.04,-4198.00,3118.38,12214.05,1.00,1.00,205.30,1.98,4.05,267.41,267.41,244.82,1316.48,204.09,202.22,1038.89,1038.89,221.66,220.35,204.97,5059.21,5124.88,8025.15,216.10,215.05,3211.96,186.51,2530.33,4525.88,1198.69,245.95,316.02,234.46,6629.98,187.21,222.72,303.76,163.94,3237.49,147.62,149.77,177.28,253.96,175.66,203.16,326.54,1781.91,263.70,70.80
2018-06-02,dsm2,base,99,15677.78,15061.20,2786.02,-4003.00,3774.39,10686.42,1.00,0.00,221.85,2.17,3.96,269.42,269.42,230.93,1321.49,212.71,199.82,1007.83,1007.83,221.57,216.39,200.54,5096.97,5120.55,8081.08,210.25,209.05,3247.42,185.65,2482.14,4737.03,1350.36,231.63,299.54,219.75,6647.89,185.90,220.68,302.36,164.65,3187.97,150.31,144.22,175.91,283.45,174.29,219.81,301.67,1771.23,292.57,70.80
2018-06-03,dsm2,base,99,14812.42,14243.90,2608.78,-4002.00,3925.87,9493.33,1.00,0.00,238.87,2.35,3.95,273.92,273.92,222.83,1486.33,230.78,197.87,984.27,984.27,221.26,215.04,197.39,5161.68,5133.81,8114.10,205.48,204.77,3246.97,185.13,2422.39,5458.86,1430.02,223.54,285.05,233.65,6516.46,184.69,216.43,301.16,166.22,3219.07,152.46,136.92,175.95,281.84,174.19,237.56,282.72,1758.60,286.60,70.80
2018-06-04,dsm2,base,99,13829.27,13267.10,2279.86,-4003.00,3216.50,8889.64,1.00,0.00,280.19,2.53,3.95,281.84,281.84,216.59,1730.25,247.72,196.39,1029.81,1029.81,219.69,222.57,195.08,5216.89,5137.03,8185.44,202.18,201.53,3277.87,185.24,2503.56,5919.92,1445.44,217.31,273.59,247.59,6704.56,183.39,214.88,300.11,167.03,3346.44,152.27,131.44,177.78,273.76,174.90,253.41,274.38,1760.36,276.05,70.80
2018-06-05,dsm2,base,99,13643.85,12874.40,1846.03,-3972.00,3082.83,8435.05,1.00,0.00,354.11,2.67,3.90,299.09,299.09,211.55,2026.39,271.87,194.86,1093.50,1093.50,217.60,234.28,192.96,5324.88,5150.01,8312.17,199.50,198.95,3331.34,185.71,2636.72,6272.40,1490.16,212.09,263.66,261.30,6888.75,181.96,218.00,298.49,166.57,3545.94,150.70,132.97,181.40,269.11,176.55,278.38,265.78,1797.15,269.40,70.80
2018-06-06,dsm2,base,99,14479.61,13368.30,1575.39,-3765.00,2695.93,9594.06,1.00,0.00,277.02,2.69,3.95,315.06,315.06,207.77,2320.20,306.98,193.32,1151.72,1151.72,215.33,245.36,191.30,5454.96,5199.07,8384.30,197.31,196.85,3364.71,186.03,2729.15,6492.39,1548.16,208.38,256.51,274.34,7068.31,180.55,223.20,295.77,165.35,3652.12,148.40,136.44,183.03,265.73,177.08,314.99,259.99,1861.60,265.33,70.80
2018-06-07,dsm2,base,99,14313.18,13308.90,1553.14,-3932.00,2813.46,9120.86,1.00,0.00,173.25,2.68,4.02,337.19,337.19,206.26,2634.08,346.90,191.86,1219.06,1219.06,213.32,255.56,189.79,5605.61,5267.16,8463.53,195.77,195.26,3421.96,186.47,2918.97,6734.10,1613.54,206.73,255.06,295.05,7300.66,179.20,227.44,291.80,164.25,3831.14,147.20,132.36,186.01,262.70,177.74,364.49,257.06,1967.11,262.58,70.80
2018-06-08,dsm2,base,99,14300.26,13473.90,1738.34,-4553.00,3241.96,8243.64,1.00,0.00,381.24,2.60,4.01,360.09,360.09,202.37,2934.24,321.44,190.75,1319.40,1319.40,212.21,267.97,188.06,5773.19,5342.60,8652.15,193.67,193.26,3522.18,187.29,3068.85,6955.22,1709.41,202.82,245.68,333.94,7604.68,177.36,232.16,286.76,163.99,4054.41,147.35,137.59,188.54,261.05,178.41,287.87,249.90,2082.52,259.07,70.80
2018-06-09,dsm2,base,99,13976.14,13354.00,1971.52,-4118.00,2321.53,9508.13,1.00,0.00,321.37,2.47,3.95,383.71,383.71,198.74,3207.68,268.79,189.51,1411.21,1411.21,210.43,279.10,186.18,5929.63,5468.52,8854.90,191.30,191.01,3579.61,188.21,3205.39,7186.16,1827.35,199.07,236.84,344.09,7812.65,175.84,242.24,281.32,163.39,4214.51,146.28,150.47,190.02,257.29,179.14,248.70,244.30,2200.67,251.96,70.80
2018-06-10,dsm2,base,99,13727.71,13301.20,2058.84,-4186.00,2919.11,8681.44,1.00,0.00,273.93,2.31,3.94,391.49,391.49,196.56,3401.30,349.29,188.38,1442.09,1442.09,209.48,281.81,184.66,6065.89,5581.08,8922.36,189.56,189.25,3597.21,188.40,3210.43,7304.49,1896.98,196.96,233.61,278.70,7774.60,174.71,260.44,276.06,162.88,4277.41,146.70,151.92,189.62,260.77,179.01,369.77,240.93,2310.69,252.59,70.80
2018-06-11,dsm2,base,99,13802.94,13393.60,2083.81,-4384.00,3554.58,7948.17,1.00,0.00,273.64,2.12,3.92,394.71,394.71,195.73,3608.88,327.07,187.59,1410.87,1410.87,210.12,279.61,183.91,6188.87,5676.58,8993.58,188.53,188.23,3622.42,188.52,3279.23,7432.38,1903.85,196.07,234.19,322.68,7815.20,174.20,280.77,270.71,163.76,4276.53,149.41,149.54,189.82,256.63,178.65,315.24,241.84,2433.92,249.48,70.80
2018-06-12,dsm2,base,99,13450.39,12739.10,1863.54,-4096.00,4057.11,7160.83,1.00,0.00,288.70,1.87,3.86,396.19,396.19,195.33,3797.92,293.39,187.43,1451.10,1451.10,211.55,289.20,183.77,6302.24,5762.10,9054.82,187.88,187.58,3625.86,188.50,3299.23,7541.27,1956.42,195.72,235.77,363.32,7846.90,174.23,287.81,265.27,165.59,4315.71,152.36,146.37,191.13,252.24,179.41,295.74,242.83,2565.05,245.29,70.80
2018-06-13,dsm2,base,99,13148.94,12126.40,1756.85,-3853.00,3976.83,7075.97,1.00,0.00,292.53,1.68,3.81,382.32,382.32,195.03,3945.92,295.26,187.39,1437.46,1437.46,212.82,288.42,183.66,6374.78,5850.96,9105.84,187.50,187.16,3597.15,188.34,3239.99,7619.21,1998.17,195.37,236.62,332.85,7731.83,174.46,295.08,260.40,166.79,4269.06,154.11,143.68,191.99,260.75,180.02,304.63,242.22,2655.64,248.01,70.80
2018-06-14,dsm2,base,99,12515.87,11640.20,1593.95,-4634.00,3563.86,5911.96,1.00,0.00,352.96,1.59,3.76,371.24,371.24,194.53,4070.45,308.83,187.16,1427.82,1427.82,213.22,288.88,183.55,6423.40,5926.91,9121.97,187.09,186.79,3539.64,188.37,3195.33,7690.65,2026.57,194.77,236.24,322.53,7681.81,174.98,304.12,256.31,167.39,4232.95,154.22,144.89,192.83,259.99,181.44,316.15,240.65,2747.67,245.38,70.80
2018-06-15,dsm2,base,99,12388.94,11663.30,1515.95,-4521.00,3125.64,6258.25,1.00,0.00,410.29,1.55,3.75,378.11,378.11,193.58,4192.08,315.26,187.02,1453.55,1453.55,213.16,297.11,183.32,6470.12,6000.60,9221.51,186.61,186.26,3521.95,189.13,3219.93,7774.01,2114.45,193.79,233.55,329.40,7745.46,175.41,304.73,253.17,167.40,4208.19,153.54,144.45,195.57,252.89,184.18,329.17,238.19,2834.60,241.53,70.80
2018-06-16,dsm2,base,99,11910.58,11368.50,1494.52,-4582.00,2997.69,5825.42,1.00,0.00,404.47,1.81,3.80,402.21,402.21,192.52,4304.10,354.30,186.82,1507.62,1507.62,212.70,309.51,182.76,6511.43,6054.84,9370.47,185.85,185.63,3535.15,191.09,3222.62,7887.78,2218.36,192.68,229.66,336.19,7814.51,175.94,301.70,250.67,167.19,4231.05,152.78,139.09,198.87,249.07,186.18,385.58,236.38,2918.55,237.87,70.80
2018-06-17,dsm2,base,99,11461.99,11067.10,1562.37,-3862.00,2862.91,6299.45,1.00,0.00,368.45,2.26,3.83,455.37,455.37,190.38,4499.84,398.67,187.08,1660.51,1660.51,212.42,338.87,182.30,6628.64,6109.47,9708.58,184.99,184.80,3635.16,196.04,3511.44,8142.92,2402.30,190.59,223.15,357.90,8288.15,175.82,297.84,248.58,168.25,4326.55,153.12,135.99,206.69,241.99,190.78,427.32,230.72,3009.77,231.79,70.80
2018-06-18,dsm2,base,99,12451.55,11983.40,1579.80,-4374.00,3387.56,6269.79,1.00,0.00,373.11,2.72,4.03,510.56,510.56,190.25,4672.44,416.10,187.18,1801.07,1801.07,212.25,369.33,182.25,6784.68,6176.55,10092.64,184.79,184.62,3719.28,201.37,3792.57,8349.41,2605.98,190.52,222.66,401.57,8676.37,175.99,296.08,246.91,169.43,4584.76,152.42,134.25,215.25,240.75,193.89,417.83,230.28,3111.23,230.89,73.00
2018-06-19,dsm2,base,99,12785.29,12361.80,1350.70,-2084.00,3628.40,8423.60,1.00,0.00,409.45,3.15,4.12,606.10,606.10,191.83,4919.77,402.24,187.78,2112.23,2112.23,212.83,430.56,182.78,7096.50,6321.64,10631.84,185.33,185.13,3943.80,211.01,4306.79,8853.67,2847.17,192.07,224.99,430.83,9564.40,175.87,293.20,245.36,170.44,5115.09,152.42,131.73,233.96,240.70,203.08,391.67,232.00,3291.95,240.48,76.40
2018-06-20,dsm2,base,99,13073.19,12637.90,1219.01,-1926.00,3401.99,8964.21,1.00,0.00,397.57,3.50,4.10,668.84,668.84,194.59,5156.49,396.02,188.80,2314.60,2314.60,212.51,478.64,184.15,7397.25,6554.21,11111.34,186.71,186.53,4181.07,220.95,4644.54,9233.27,3161.94,194.80,231.41,436.10,10012.55,176.48,292.14,243.80,170.70,5757.13,152.58,131.30,251.73,244.51,212.14,397.82,234.68,3474.93,246.65,76.60
2018-06-21,dsm2,base,99,13285.98,12890.90,1174.91,-2047.00,3929.61,8484.28,1.00,0.00,400.28,3.66,4.15,698.17,698.17,195.49,5376.64,401.89,190.50,2425.33,2425.33,214.17,513.19,185.37,7690.89,6809.37,11426.57,187.94,187.75,4353.66,227.42,4792.26,9568.36,3329.91,195.72,231.61,428.83,9976.65,177.04,296.03,242.24,170.42,6161.32,152.48,131.39,262.18,252.96,220.47,425.31,234.65,3611.40,257.14,76.60
2018-06-22,dsm2,base,99,13903.37,13558.60,1187.70,-2063.00,4356.70,8671.36,1.00,0.00,416.20,3.59,4.19,759.17,759.17,198.28,5665.98,416.60,191.93,2582.30,2582.30,216.33,547.22,186.99,8034.60,7087.98,11610.40,189.83,189.64,4577.93,236.38,5028.19,9825.76,3540.85,198.53,238.51,427.22,10117.53,177.19,298.14,240.68,170.68,6589.25,153.54,131.98,267.69,252.70,225.46,429.62,236.32,3816.63,257.56,76.60
2018-06-23,dsm2,base,99,13813.76,13497.00,1107.85,-2441.00,4302.59,8178.02,1.00,0.00,425.33,3.45,4.18,801.71,801.71,199.70,5986.97,424.77,193.70,2740.67,2740.67,219.32,578.62,188.45,8409.61,7391.57,11745.04,191.36,191.14,4825.52,240.87,5244.23,10066.10,3731.75,200.03,240.56,430.86,10308.77,177.22,301.66,239.74,170.82,7019.57,152.58,132.59,285.05,258.84,234.00,430.29,238.80,4047.77,259.24,76.60
2018-06-24,dsm2,base,99,15096.78,14790.60,1179.34,-3908.00,3359.30,9008.82,1.00,0.00,401.40,3.00,4.17,813.04,813.04,200.54,6272.15,428.65,195.15,2789.29,2789.29,221.74,576.94,189.75,8703.26,7751.54,11709.96,192.49,192.29,5029.19,242.79,5332.24,10194.50,3822.16,200.80,240.70,440.60,10252.23,177.09,306.01,239.65,170.43,7369.58,151.49,137.71,274.63,261.26,231.32,438.50,237.55,4238.46,260.97,76.60
2018-06-25,dsm2,base,99,14640.70,14382.50,1165.63,-3662.00,3026.38,9117.96,1.00,0.00,408.99,2.80,4.05,795.00,795.00,200.45,6501.89,436.12,196.28,2721.57,2721.57,223.98,552.15,190.55,8925.48,8079.20,11619.53,193.21,193.05,5157.90,238.72,5216.01,10252.31,3843.46,200.76,238.20,447.46,10069.45,177.05,312.32,240.02,169.03,7490.21,148.54,139.34,271.60,264.17,225.23,448.52,234.96,4430.12,264.76,76.60
2018-06-26,dsm2,base,99,15577.21,15269.10,951.19,-3856.00,3812.13,8860.27,1.00,0.00,405.50,2.44,3.95,719.20,719.20,200.86,6655.23,443.75,196.73,2507.77,2507.77,226.47,496.84,190.95,8995.68,8260.06,11390.43,193.94,193.75,5115.51,232.03,4929.02,10178.62,3709.14,201.34,237.61,453.97,9608.07,177.31,319.14,240.62,167.94,7347.11,147.19,133.87,256.52,268.92,216.54,438.71,234.39,4554.51,256.19,76.60
2018-06-27,dsm2,base,99,15213.07,14847.80,866.57,-3740.00,3270.57,9069.07,1.00,0.00,441.97,2.13,3.82,649.46,649.46,200.94,6734.59,439.65,197.07,2315.86,2315.86,228.48,443.13,191.07,9027.81,8404.26,11113.46,194.26,194.08,5008.89,226.17,4623.48,10036.66,3590.37,201.26,236.59,461.63,9170.17,177.05,321.85,241.58,167.62,7217.48,146.54,125.95,237.94,259.58,207.29,431.65,233.81,4658.65,247.23,76.60
2018-06-28,dsm2,base,99,14598.49,14293.40,826.35,-3237.00,3399.29,8788.56,1.00,0.00,461.38,1.89,3.77,574.16,574.16,201.59,6777.71,433.82,196.73,2096.02,2096.02,229.18,406.22,191.07,9005.75,8477.45,10833.54,194.49,194.24,4879.10,219.18,4290.91,9860.56,3444.79,201.95,237.67,469.80,8723.29,177.11,323.80,242.69,166.20,7049.23,145.01,124.75,222.57,254.33,200.22,438.19,234.29,4729.22,242.75,76.40
2018-06-29,dsm2,base,99,14206.30,13854.50,805.42,-2945.00,4075.27,7991.44,1.00,0.00,480.58,1.77,3.84,529.11,529.11,202.83,6819.69,435.28,196.62,1945.79,1945.79,230.34,375.55,190.93,8956.70,8462.72,10588.54,194.77,194.49,4775.07,213.73,3994.00,9680.74,3336.19,203.19,240.08,471.88,8409.79,177.07,326.17,243.96,164.44,6827.70,141.73,123.34,216.97,251.52,197.81,441.89,237.03,4774.93,242.46,75.00
